date,stock_id,foreign,trust,dealer,total
2021-10-29,2881C,-41968,0,5000,-36968
2021-11-01,2881C,-584300,0,112000,-472300
2021-11-02,2881C,-378628,0,160000,-218628
2021-11-03,2881C,-137508,0,-181000,-318508
2021-11-04,2881C,-376988,0,-208000,-584988
2021-11-05,2881C,-39698,0,-21000,-60698
2021-11-08,2881C,-26604,0,-14000,-40604
2021-11-09,2881C,-196223,0,-47000,-243223
2021-11-10,2881C,4094,0,-3000,1094
2021-11-11,2881C,-5492,0,-11000,-16492
2021-11-12,2881C,1000,0,-102000,-101000
2021-11-15,2881C,1024,0,-30000,-28976
2021-11-16,2881C,52097,0,-60000,-7903
2021-11-17,2881C,-153736,0,-30000,-183736
2021-11-18,2881C,-300000,0,-30000,-330000
2021-11-19,2881C,-302920,0,0,-302920
2021-11-22,2881C,-21187,0,-30000,-51187
2021-11-23,2881C,1858,0,-30000,-28142
2021-11-24,2881C,-1000,0,-50000,-51000
2021-11-25,2881C,7549,0,-50000,-42451
2021-11-26,2881C,6954,0,-65000,-58046
2021-11-29,2881C,-2000,0,-50000,-52000
2021-11-30,2881C,-3869,0,0,-3869
2021-12-01,2881C,-12330,0,-20000,-32330
2021-12-02,2881C,3056,0,-323000,-319944
2021-12-06,2881C,1000,0,0,1000
2021-12-07,2881C,-7978,0,0,-7978
2021-12-08,2881C,-4000,0,0,-4000
2021-12-09,2881C,-9000,0,-25000,-34000
2021-12-10,2881C,6000,0,-25000,-19000
2021-12-13,2881C,-4000,0,0,-4000
2021-12-14,2881C,-37771,0,0,-37771
2021-12-15,2881C,-22862,0,-25000,-47862
2021-12-16,2881C,1000,0,0,1000
2021-12-17,2881C,4000,0,-12000,-8000
2021-12-20,2881C,-1000,0,-18000,-19000
2021-12-22,2881C,-1000,0,0,-1000
2021-12-23,2881C,-5000,0,0,-5000
2021-12-24,2881C,-1000,0,0,-1000
2021-12-27,2881C,3985,0,0,3985
2021-12-28,2881C,2000,0,0,2000
2021-12-29,2881C,-1000,0,0,-1000
2021-12-30,2881C,9000,0,0,9000
2022-01-03,2881C,-300000,0,0,-300000
2022-01-05,2881C,-3177,0,0,-3177
2022-01-07,2881C,-67000,0,0,-67000
2022-01-10,2881C,-12000,0,0,-12000
2022-01-11,2881C,-12000,0,0,-12000
2022-01-12,2881C,-50378,0,0,-50378
2022-01-13,2881C,-11903,0,0,-11903
2022-01-14,2881C,213,0,0,213
2022-01-17,2881C,-4964,0,0,-4964
2022-01-18,2881C,-4000,0,0,-4000
2022-01-19,2881C,15000,0,0,15000
2022-01-20,2881C,7000,0,0,7000
2022-01-21,2881C,0,0,0,0
2022-01-24,2881C,1908,0,0,1908
2022-01-25,2881C,-1000,0,0,-1000
2022-01-26,2881C,-32680,0,0,-32680
2022-02-07,2881C,-29000,0,0,-29000
2022-02-08,2881C,-3000,0,0,-3000
2022-02-09,2881C,8760,0,0,8760
2022-02-10,2881C,-1000,0,0,-1000
2022-02-11,2881C,1000,0,0,1000
2022-02-14,2881C,-1000,0,0,-1000
2022-02-15,2881C,-19000,0,0,-19000
2022-02-16,2881C,48031,0,0,48031
2022-02-18,2881C,4000,0,0,4000
2022-02-21,2881C,12000,0,0,12000
2022-02-22,2881C,25000,0,-278000,-253000
2022-02-23,2881C,16000,0,0,16000
2022-02-24,2881C,-50382,0,0,-50382
2022-02-25,2881C,10000,0,0,10000
2022-03-01,2881C,24000,0,0,24000
2022-03-02,2881C,4000,0,0,4000
2022-03-03,2881C,-1000,0,0,-1000
2022-03-07,2881C,-1000,0,0,-1000
2022-03-08,2881C,-1000,0,0,-1000
2022-03-09,2881C,-18480,0,0,-18480
2022-03-14,2881C,0,0,0,0
2022-03-15,2881C,-10087,0,0,-10087
2022-03-16,2881C,-2000,0,0,-2000
2022-03-18,2881C,3000,0,0,3000
2022-03-22,2881C,1000,0,0,1000
2022-03-23,2881C,-12483,0,0,-12483
2022-03-24,2881C,8977,0,0,8977
2022-03-25,2881C,-39717,0,-6000,-45717
2022-03-29,2881C,1000,0,0,1000
2022-03-31,2881C,-5101,0,0,-5101
2022-04-01,2881C,1000,0,0,1000
2022-04-06,2881C,-1000,0,0,-1000
2022-04-07,2881C,2000,0,0,2000
2022-04-08,2881C,1000,0,0,1000
2022-04-12,2881C,-18000,0,0,-18000
2022-04-13,2881C,-1000,0,0,-1000
2022-04-14,2881C,-1000,0,0,-1000
2022-04-18,2881C,-1000,0,0,-1000
2022-04-20,2881C,6000,0,0,6000
2022-04-21,2881C,-530,0,0,-530
2022-04-25,2881C,-116,0,0,-116
2022-04-27,2881C,-1000,0,0,-1000
2022-05-05,2881C,-88000,0,0,-88000
2022-05-06,2881C,-50000,0,0,-50000
2022-05-09,2881C,-64000,0,-75000,-139000
2022-05-10,2881C,-30000,0,0,-30000
2022-05-11,2881C,-5000,0,0,-5000
2022-05-12,2881C,-47000,0,0,-47000
2022-05-13,2881C,-52000,0,0,-52000
2022-05-16,2881C,-8000,0,0,-8000
2022-05-17,2881C,-27000,0,0,-27000
2022-05-18,2881C,-13000,0,0,-13000
2022-05-19,2881C,-72175,0,0,-72175
2022-05-20,2881C,-30501,0,0,-30501
2022-05-23,2881C,-76000,0,0,-76000
2022-05-24,2881C,-65000,0,0,-65000
2022-05-25,2881C,-137145,0,0,-137145
2022-05-26,2881C,-20000,0,0,-20000
2022-05-27,2881C,-13000,0,0,-13000
2022-05-30,2881C,-7000,0,0,-7000
2022-05-31,2881C,1000,0,0,1000
2022-06-01,2881C,-1000,0,0,-1000
2022-06-02,2881C,23000,0,0,23000
2022-06-06,2881C,21769,0,0,21769
2022-06-07,2881C,-10578,0,0,-10578
2022-06-08,2881C,13000,0,0,13000
2022-06-09,2881C,8000,0,0,8000
2022-06-10,2881C,34000,0,0,34000
2022-06-13,2881C,-1230,0,0,-1230
2022-06-14,2881C,-8000,0,0,-8000
2022-06-16,2881C,-53088,0,0,-53088
2022-06-17,2881C,-17000,0,0,-17000
2022-06-20,2881C,-12000,0,0,-12000
2022-06-21,2881C,1000,0,0,1000
2022-06-22,2881C,-10000,0,0,-10000
2022-06-23,2881C,-15000,0,0,-15000
2022-06-24,2881C,-15000,0,0,-15000
2022-06-27,2881C,-20000,0,0,-20000
2022-06-28,2881C,-6036,0,0,-6036
2022-06-29,2881C,-13514,0,0,-13514
2022-06-30,2881C,-36896,0,0,-36896
2022-07-01,2881C,-30000,0,0,-30000
2022-07-04,2881C,-20000,0,0,-20000
2022-07-05,2881C,-10000,0,0,-10000
2022-07-06,2881C,-14000,0,0,-14000
2022-07-07,2881C,-13000,0,0,-13000
2022-07-08,2881C,-19000,0,0,-19000
2022-07-11,2881C,-5000,0,0,-5000
2022-07-12,2881C,-15000,0,0,-15000
2022-07-13,2881C,-15000,0,0,-15000
2022-07-14,2881C,-11000,0,0,-11000
2022-07-15,2881C,-10000,0,0,-10000
2022-07-18,2881C,-11000,0,0,-11000
2022-07-19,2881C,-17765,0,0,-17765
2022-07-20,2881C,-9000,0,0,-9000
2022-07-21,2881C,-10934,0,0,-10934
2022-07-25,2881C,-85000,0,0,-85000
2022-07-26,2881C,-19877,0,0,-19877
2022-08-02,2881C,69,0,0,69
2022-08-04,2881C,-231,0,0,-231
2022-08-05,2881C,-69,0,0,-69
2022-08-09,2881C,-765,0,0,-765
2022-08-10,2881C,-302,0,0,-302
2022-08-22,2881C,-2000,0,0,-2000
2022-08-23,2881C,-1000,0,0,-1000
2022-08-24,2881C,-1000,0,0,-1000
2022-08-25,2881C,-1000,0,0,-1000
2022-08-26,2881C,-1000,0,0,-1000
2022-09-12,2881C,1000,0,0,1000
2022-09-13,2881C,1,0,0,1
2022-09-14,2881C,-14376,0,0,-14376
2022-09-15,2881C,-34000,0,0,-34000
2022-09-16,2881C,-5661,0,0,-5661
2022-09-19,2881C,-6000,0,0,-6000
2022-09-26,2881C,-1000,0,0,-1000
2022-09-27,2881C,-1000,0,0,-1000
2022-09-28,2881C,-6000,0,0,-6000
2022-09-29,2881C,2000,0,0,2000
2022-10-13,2881C,788,0,0,788
2022-10-17,2881C,-2000,0,0,-2000
