date,stock_id,foreign,trust,dealer,total,dealer_self,dealer_hedge
2015-01-05,00632R,0,0,-1628000,-1628000,654000,-2282000
2015-01-06,00632R,-16000,0,4033000,4017000,1164000,2869000
2015-01-07,00632R,-10000,0,-103000,-113000,1225000,-1328000
2015-01-08,00632R,8000,0,-4680000,-4672000,476000,-5156000
2015-01-09,00632R,0,0,-973000,-973000,-350000,-623000
2015-01-12,00632R,-13000,0,-1584000,-1597000,105000,-1689000
2015-01-13,00632R,-185000,0,-2726000,-2911000,-609000,-2117000
2015-01-14,00632R,0,0,-599000,-599000,-736000,137000
2015-01-15,00632R,-588000,0,-907000,-1495000,195000,-1102000
2015-01-16,00632R,200000,2761000,-5161000,-2200000,-75000,-5086000
2015-01-19,00632R,-2134000,1148000,-4915000,-5901000,622000,-5537000
2015-01-20,00632R,-2219000,1151000,-7556000,-8624000,1070000,-8626000
2015-01-21,00632R,-6299000,588000,-7266000,-12977000,1425000,-8691000
2015-01-22,00632R,-4061000,0,-6525000,-10586000,1566000,-8091000
2015-01-23,00632R,-1710000,514000,-9444000,-10640000,-1263000,-8181000
2015-01-26,00632R,-820000,634000,-5512000,-5698000,-470000,-5042000
2015-01-27,00632R,-294000,0,-3585000,-3879000,118000,-3703000
2015-01-28,00632R,-1271000,248000,-7565000,-8588000,248000,-7813000
2015-01-29,00632R,788000,0,-2527000,-1739000,-1060000,-1467000
2015-01-30,00632R,-1643000,0,406000,-1237000,412000,-6000
2015-02-02,00632R,-45000,0,-2442000,-2487000,-946000,-1496000
2015-02-03,00632R,0,0,-6485000,-6485000,452000,-6937000
2015-02-04,00632R,-2000,-292000,-7757000,-8051000,223000,-7980000
2015-02-05,00632R,2000,0,-484000,-482000,7000,-491000
2015-02-06,00632R,0,0,1236000,1236000,0,1236000
2015-02-09,00632R,0,0,243000,243000,-230000,473000
2015-02-10,00632R,-52000,0,-1933000,-1985000,-810000,-1123000
2015-02-11,00632R,-16000,0,-1378000,-1394000,-30000,-1348000
2015-02-12,00632R,0,0,38000,38000,-39000,77000
2015-02-13,00632R,0,0,-4858000,-4858000,-1234000,-3624000
2015-02-24,00632R,0,0,-7640000,-7640000,-161000,-7479000
2015-02-25,00632R,0,0,-3790000,-3790000,1170000,-4960000
2015-02-26,00632R,89000,0,-798000,-709000,-32000,-766000
2015-03-02,00632R,0,0,281000,281000,1298000,-1017000
2015-03-03,00632R,0,0,266000,266000,32000,234000
2015-03-04,00632R,0,0,-741000,-741000,-60000,-681000
2015-03-05,00632R,65000,0,-539000,-474000,-100000,-439000
2015-03-06,00632R,0,329000,-1942000,-1613000,-1270000,-672000
2015-03-09,00632R,-3000,0,1032000,1029000,150000,882000
2015-03-10,00632R,-1000,0,-1084000,-1085000,893000,-1977000
2015-03-11,00632R,0,315000,-2334000,-2019000,591000,-2925000
2015-03-12,00632R,-91000,0,-2543000,-2634000,-277000,-2266000
2015-03-13,00632R,0,0,-1681000,-1681000,619000,-2300000
2015-03-16,00632R,10000,0,639000,649000,355000,284000
2015-03-17,00632R,0,0,-2090000,-2090000,-138000,-1952000
2015-03-18,00632R,-15000,0,-6438000,-6453000,163000,-6601000
2015-03-19,00632R,58000,0,-8897000,-8839000,-241000,-8656000
2015-03-20,00632R,0,0,-2235000,-2235000,-185000,-2050000
