date,stock_id,foreign,trust,dealer,total
2017-06-08,00694B,0,0,399000,399000
2017-06-09,00694B,0,0,12000,12000
2017-06-12,00694B,0,0,-2000,-2000
2017-06-13,00694B,0,0,9000,9000
2017-06-14,00694B,0,0,7000,7000
2017-06-15,00694B,0,0,0,0
2017-06-16,00694B,0,0,0,0
2017-06-19,00694B,240000,0,-240000,0
2017-06-20,00694B,0,0,2000,2000
2017-06-21,00694B,100000,0,-101000,-1000
2017-06-22,00694B,-50000,0,35000,-15000
2017-06-23,00694B,-200000,0,200000,0
2017-06-26,00694B,0,0,-37000,-37000
2017-06-27,00694B,0,0,-1000,-1000
2017-06-28,00694B,-80000,0,-86000,-166000
2017-06-29,00694B,-10000,0,6000,-4000
2017-06-30,00694B,0,0,0,0
2017-07-03,00694B,51000,0,-50000,1000
2017-07-04,00694B,458000,0,-460000,-2000
2017-07-05,00694B,0,0,1000,1000
2017-07-06,00694B,0,0,-2000,-2000
2017-07-07,00694B,-100000,0,102000,2000
2017-07-10,00694B,-100000,0,100000,0
2017-07-11,00694B,-102000,0,98000,-4000
2017-07-12,00694B,0,0,0,0
2017-07-13,00694B,0,0,-5000,-5000
2017-07-14,00694B,93000,0,-97000,-4000
2017-07-17,00694B,-100000,0,98000,-2000
2017-07-18,00694B,0,0,1000,1000
2017-07-19,00694B,0,0,0,0
2017-07-20,00694B,80000,0,-82000,-2000
2017-07-21,00694B,-50000,0,51000,1000
2017-07-24,00694B,-230000,0,228000,-2000
2017-07-25,00694B,129000,0,-133000,-4000
2017-07-26,00694B,148000,0,-150000,-2000
2017-07-27,00694B,-227000,0,222000,-5000
2017-07-28,00694B,100000,0,-101000,-1000
2017-07-31,00694B,180000,0,-180000,0
2017-08-01,00694B,48000,0,-49000,-1000
2017-08-02,00694B,200000,0,-200000,0
2017-08-03,00694B,0,0,-1000,-1000
2017-08-04,00694B,-10000,0,7000,-3000
2017-08-07,00694B,50000,0,-54000,-4000
2017-08-08,00694B,45000,0,-49000,-4000
2017-08-09,00694B,100000,0,-99000,1000
2017-08-10,00694B,100000,0,-102000,-2000
2017-08-11,00694B,0,0,-2000,-2000
2017-08-14,00694B,80000,0,-83000,-3000
2017-08-15,00694B,-120000,0,112000,-8000
2017-08-16,00694B,97000,0,-100000,-3000
2017-08-17,00694B,0,0,-1000,-1000
2017-08-18,00694B,-2000,0,0,-2000
2017-08-21,00694B,50000,0,-53000,-3000
2017-08-22,00694B,-100000,0,98000,-2000
2017-08-23,00694B,0,0,1000,1000
2017-08-24,00694B,-200000,0,192000,-8000
2017-08-25,00694B,0,0,-1000,-1000
2017-08-28,00694B,-83000,0,73000,-10000
2017-08-29,00694B,-50000,0,51000,1000
2017-08-30,00694B,0,0,-1000,-1000
2017-08-31,00694B,0,0,0,0
2017-09-01,00694B,-52000,0,50000,-2000
2017-09-04,00694B,-11000,0,-1000,-12000
2017-09-05,00694B,18000,0,-20000,-2000
2017-09-06,00694B,0,0,-4000,-4000
2017-09-07,00694B,-50000,0,44000,-6000
2017-09-08,00694B,-202000,0,203000,1000
2017-09-11,00694B,82000,0,-80000,2000
2017-09-12,00694B,0,0,-2000,-2000
2017-09-13,00694B,0,0,0,0
2017-09-14,00694B,50000,0,-51000,-1000
2017-09-15,00694B,-350000,0,-862000,-1212000
2017-09-18,00694B,0,0,-10000,-10000
2017-09-19,00694B,49000,0,-49000,0
2017-09-20,00694B,-69000,0,-709000,-778000
2017-09-21,00694B,0,0,-11904000,-11904000
2017-09-22,00694B,0,0,-11905000,-11905000
2017-09-25,00694B,1280000,0,-7060000,-5780000
2017-09-26,00694B,1898000,0,-6891000,-4993000
2017-09-27,00694B,0,0,-7000000,-7000000
2017-09-28,00694B,2805000,0,-7009000,-4204000
2017-09-29,00694B,-150000,0,-8362000,-8512000
2017-09-30,00694B,0,0,-1484000,-1484000
2017-10-02,00694B,50000,0,-150000,-100000
2017-10-03,00694B,0,0,0,0
2017-10-05,00694B,-2550000,0,-110000,-2660000
2017-10-06,00694B,-3000,0,1000,-2000
2017-10-11,00694B,0,0,-10000,-10000
2017-10-12,00694B,-221000,0,220000,-1000
2017-10-13,00694B,130000,0,-121000,9000
2017-10-16,00694B,0,0,-3000,-3000
2017-10-17,00694B,0,0,-1000,-1000
2017-10-18,00694B,0,0,0,0
2017-10-19,00694B,0,0,-100000,-100000
2017-10-20,00694B,0,0,-80000,-80000
2017-10-23,00694B,-1270000,0,-496000,-1766000
2017-10-24,00694B,-300000,0,-501000,-801000
2017-10-25,00694B,0,0,-500000,-500000
2017-10-26,00694B,0,0,-635000,-635000
2017-10-27,00694B,-1829000,0,-640000,-2469000
2017-10-30,00694B,-1300000,0,-440000,-1740000
2017-10-31,00694B,-850000,0,-321000,-1171000
2017-11-01,00694B,-200000,0,-362000,-562000
2017-11-02,00694B,148000,0,-151000,-3000
2017-11-03,00694B,0,0,0,0
2017-11-06,00694B,0,0,-854000,-854000
2017-11-07,00694B,-600000,0,-880000,-1480000
2017-11-08,00694B,0,0,-3000,-3000
2017-11-09,00694B,0,0,-500000,-500000
2017-11-10,00694B,0,0,0,0
2017-11-13,00694B,0,0,0,0
2017-11-14,00694B,-1000,0,0,-1000
2017-11-15,00694B,0,0,0,0
2017-11-16,00694B,-2000,0,0,-2000
2017-11-17,00694B,-60000,0,59000,-1000
2017-11-20,00694B,0,0,0,0
2017-11-21,00694B,-1000,0,-3000,-4000
2017-11-22,00694B,-233000,0,227000,-6000
2017-11-23,00694B,0,0,0,0
2017-11-24,00694B,0,0,-2000,-2000
2017-11-27,00694B,0,0,-3000,-3000
2017-11-28,00694B,0,0,-1000,-1000
2017-11-29,00694B,0,0,-8000,-8000
2017-11-30,00694B,0,0,0,0
2017-12-01,00694B,0,0,-1000,-1000
2017-12-04,00694B,-1000,0,-1000,-2000
2017-12-05,00694B,0,0,-1000,-1000
2017-12-06,00694B,40000,0,-46000,-6000
2017-12-07,00694B,0,0,-2000,-2000
2017-12-08,00694B,0,0,0,0
2017-12-11,00694B,0,0,-10000,-10000
2017-12-12,00694B,0,0,0,0
2017-12-13,00694B,0,0,0,0
2017-12-14,00694B,-1000,0,0,-1000
2017-12-15,00694B,0,0,0,0
2017-12-18,00694B,-4000,0,0,-4000
2017-12-19,00694B,0,0,1000,1000
2017-12-20,00694B,0,0,0,0
2017-12-21,00694B,0,0,1000,1000
2017-12-22,00694B,-11000,0,10000,-1000
2017-12-25,00694B,0,0,-3000,-3000
2017-12-26,00694B,0,0,-3000,-3000
2017-12-27,00694B,0,0,28000,28000
2017-12-28,00694B,0,0,-1000,-1000
2017-12-29,00694B,-103000,0,103000,0
2018-01-02,00694B,0,0,-11000,-11000
2018-01-03,00694B,0,0,0,0
2018-01-04,00694B,0,0,0,0
2018-01-05,00694B,0,0,-3000,-3000
2018-01-08,00694B,0,0,-3000,-3000
2018-01-09,00694B,0,0,1000,1000
