date,stock_id,foreign,trust,dealer,total
2026-04-15,00998A,-68000,0,25534000,25466000
2026-04-16,00998A,8000,0,-11288998,-11280998
2026-04-17,00998A,2000,0,-7444049,-7442049
2026-04-20,00998A,0,0,-2448000,-2448000
2026-04-21,00998A,200,0,-2841801,-2841601
2026-04-22,00998A,1000,0,-3926001,-3925001
2026-04-23,00998A,44000,0,-3015000,-2971000
2026-04-24,00998A,-14823,0,-4341915,-4356738
2026-04-27,00998A,2280000,0,-1318229,961771
2026-04-28,00998A,643000,0,997600,1640600
2026-04-29,00998A,39000,0,1024000,1063000
2026-04-30,00998A,-1063990,0,-1160126,-2224116
2026-05-04,00998A,1630990,0,3300003,4930993
2026-05-05,00998A,-1884000,0,-1184643,-3068643
2026-05-06,00998A,2361000,0,-1522452,838548
2026-05-07,00998A,308000,0,2478199,2786199
2026-05-08,00998A,-949000,0,1517827,568827
2026-05-11,00998A,192000,0,613055,805055
2026-05-12,00998A,-647300,0,3072702,2425402
2026-05-13,00998A,80000,0,1518983,1598983
2026-05-14,00998A,0,0,2557199,2557199
2026-05-15,00998A,7000,0,831290,838290
2026-05-18,00998A,-147000,0,112792,-34208
2026-05-19,00998A,112000,0,175270,287270
2026-05-20,00998A,13000,0,-37748,-24748
2026-05-21,00998A,556000,0,1020199,1576199
2026-05-22,00998A,-117000,0,4385530,4268530
2026-05-25,00998A,510000,0,2424199,2934199
2026-05-26,00998A,139002,0,2155666,2294668
2026-05-27,00998A,-2000,0,364676,362676
2026-05-28,00998A,-50600,0,201199,150599
2026-05-29,00998A,180000,0,457699,637699
2026-06-01,00998A,0,0,1448199,1448199
2026-06-02,00998A,-846000,0,-1269115,-2115115
2026-06-03,00998A,-652000,0,-1580230,-2232230
2026-06-04,00998A,-394000,0,-4679056,-5073056
2026-06-05,00998A,-2000,0,-3196267,-3198267
2026-06-08,00998A,-880995,0,-4413975,-5294970
2026-06-09,00998A,2191000,0,-2721855,-530855
2026-06-10,00998A,132998,0,-3623393,-3490395
2026-06-11,00998A,-770000,0,-1201423,-1971423
2026-06-12,00998A,-91000,0,-1246261,-1337261
2026-06-15,00998A,-938000,0,-6973411,-7911411
2026-06-16,00998A,-564000,0,-6472766,-7036766
2026-06-17,00998A,3000,0,-4674123,-4671123
2026-06-18,00998A,1000,0,-1513586,-1512586
2026-06-22,00998A,0,0,-26562,-26562
2026-06-23,00998A,586000,0,-799206,-213206
2026-06-24,00998A,-10000,0,-15116,-25116
2026-06-25,00998A,-62000,0,-1989844,-2051844
2026-06-26,00998A,664000,0,365432,1029432
2026-06-29,00998A,0,0,-203471,-203471
2026-06-30,00998A,284000,0,-544000,-260000
2026-07-01,00998A,215000,0,-78438,136562
2026-07-02,00998A,488000,0,73104,561104
2026-07-03,00998A,476000,0,723199,1199199
2026-07-06,00998A,724000,0,-82001,641999
2026-07-07,00998A,690000,0,736199,1426199
2026-07-08,00998A,390000,0,441199,831199
2026-07-09,00998A,-368000,0,-1217800,-1585800
2026-07-13,00998A,-33000,0,-1214354,-1247354
2026-07-14,00998A,-1983000,0,1473197,-509803
2026-07-15,00998A,154000,0,-841433,-687433
2026-07-16,00998A,-377000,0,-768013,-1145013
2026-07-17,00998A,-1721000,0,694039,-1026961
2026-07-20,00998A,329000,0,-50150,278850
2026-07-21,00998A,-53000,0,-209292,-262292
2026-07-22,00998A,257000,0,155137,412137
2026-07-23,00998A,848000,0,-327801,520199
2026-07-24,00998A,-221000,0,162200,-58800
2026-07-27,00998A,547000,0,-969542,-422542
2026-07-28,00998A,0,0,-1056001,-1056001
2026-07-29,00998A,-1769000,0,2871999,1102999
2026-07-30,00998A,68000,0,244999,312999
2026-07-31,00998A,1787000,0,205199,1992199
2026-08-03,00998A,-1193800,0,-1557288,-2751088
2026-08-04,00998A,-313000,0,259999,-53001
2026-08-05,00998A,189000,0,-801800,-612800
2026-08-06,00998A,468200,0,-928727,-460527
2026-08-07,00998A,-264000,0,114999,-149001
2026-08-10,00998A,-855850,0,118205,-737645
2026-08-11,00998A,-37984,0,520746,482762
2026-08-12,00998A,21580,0,-990998,-969418
2026-08-13,00998A,2562000,0,-1869801,692199
2026-08-14,00998A,-30000,0,-801107,-831107
2026-08-17,00998A,-1500,0,-381103,-382603
2026-08-18,00998A,-756000,0,-1288144,-2044144
2026-08-19,00998A,-1321000,0,160188,-1160812
2026-08-20,00998A,-443000,0,-2820243,-3263243
2026-08-21,00998A,263000,0,-655595,-392595
2026-08-24,00998A,-19000,0,-1305798,-1324798
2026-08-25,00998A,28000,0,-977801,-949801
2026-08-26,00998A,689000,0,-1360521,-671521
2026-08-27,00998A,95000,0,205000,300000
2026-08-28,00998A,-401000,0,-4005596,-4406596
2026-08-31,00998A,-290000,0,-174997,-464997
2026-09-01,00998A,-986000,0,-844000,-1830000
2026-09-02,00998A,-1862000,0,-69000,-1931000
2026-09-03,00998A,812000,0,-3578000,-2766000
2026-09-04,00998A,100000,0,-3196231,-3096231
