date,stock_id,foreign,trust,dealer,total,dealer_self,dealer_hedge
2015-01-05,00634R,0,0,-15381000,-15381000,-173000,-15208000
2015-01-06,00634R,0,0,-4862000,-4862000,2307000,-7169000
2015-01-07,00634R,0,0,-2221000,-2221000,-180000,-2041000
2015-01-08,00634R,0,-215000,-3653000,-3868000,-56000,-3597000
2015-01-09,00634R,0,0,-692000,-692000,100000,-792000
2015-01-12,00634R,0,0,1638000,1638000,207000,1431000
2015-01-13,00634R,2000,0,-2489000,-2487000,-30000,-2459000
2015-01-14,00634R,0,0,-79000,-79000,-40000,-39000
2015-01-15,00634R,0,0,-1358000,-1358000,-47000,-1311000
2015-01-16,00634R,0,0,4143000,4143000,98000,4045000
2015-01-19,00634R,0,0,8009000,8009000,725000,7284000
2015-01-20,00634R,2000,0,-4230000,-4228000,-16000,-4214000
2015-01-21,00634R,0,0,-5326000,-5326000,-54000,-5272000
2015-01-22,00634R,0,0,-11426000,-11426000,-580000,-10846000
2015-01-23,00634R,-56000,0,-11876000,-11932000,-20000,-11856000
2015-01-26,00634R,0,0,-3758000,-3758000,0,-3758000
2015-01-27,00634R,0,0,2711000,2711000,180000,2531000
2015-01-28,00634R,0,0,-1523000,-1523000,-20000,-1503000
2015-01-29,00634R,0,0,5888000,5888000,-10000,5898000
2015-01-30,00634R,0,0,3865000,3865000,-104000,3969000
2015-02-02,00634R,0,0,6455000,6455000,0,6455000
2015-02-03,00634R,0,0,29666000,29666000,942000,28724000
2015-02-04,00634R,-2000,0,2491000,2489000,-20000,2511000
2015-02-05,00634R,0,0,1496000,1496000,-100000,1596000
2015-02-06,00634R,0,0,4005000,4005000,-25000,4030000
2015-02-09,00634R,0,0,4846000,4846000,55000,4791000
2015-02-10,00634R,0,0,-2386000,-2386000,-50000,-2336000
2015-02-11,00634R,0,0,1874000,1874000,0,1874000
2015-02-12,00634R,0,0,1191000,1191000,-5000,1196000
2015-02-13,00634R,0,0,-5032000,-5032000,-25000,-5007000
2015-02-24,00634R,0,0,508000,508000,-10000,518000
2015-02-25,00634R,0,0,1003000,1003000,133000,870000
2015-02-26,00634R,0,0,-2260000,-2260000,-15000,-2245000
2015-03-02,00634R,0,0,-483000,-483000,-1430000,947000
2015-03-03,00634R,0,0,1570000,1570000,-15000,1585000
2015-03-04,00634R,500000,0,1850000,2350000,0,1850000
2015-03-05,00634R,0,0,4541000,4541000,0,4541000
2015-03-06,00634R,0,0,-335000,-335000,0,-335000
2015-03-09,00634R,0,0,1372000,1372000,0,1372000
2015-03-10,00634R,0,0,1062000,1062000,0,1062000
2015-03-11,00634R,0,0,-2477000,-2477000,0,-2477000
2015-03-12,00634R,0,0,-9754000,-9754000,0,-9754000
2015-03-13,00634R,0,50000,-6498000,-6448000,0,-6498000
2015-03-16,00634R,0,0,-8983000,-8983000,0,-8983000
2015-03-17,00634R,0,0,-3638000,-3638000,0,-3638000
2015-03-18,00634R,0,0,-8550000,-8550000,0,-8550000
2015-03-19,00634R,-500000,0,-3797000,-4297000,0,-3797000
2015-03-20,00634R,0,0,-3872000,-3872000,0,-3872000
2015-03-23,00634R,0,0,-6219000,-6219000,0,-6219000
2015-03-24,00634R,0,0,-4960000,-4960000,0,-4960000
2015-03-25,00634R,0,0,-341000,-341000,100000,-441000
2015-03-26,00634R,0,0,-3783000,-3783000,50000,-3833000
2015-03-27,00634R,0,0,182000,182000,-50000,232000
2015-03-30,00634R,0,0,-7911000,-7911000,-75000,-7836000
2015-03-31,00634R,0,0,-6489000,-6489000,425000,-6914000
2015-04-01,00634R,0,0,-6459000,-6459000,-10000,-6449000
2015-04-02,00634R,0,0,-7973000,-7973000,1450000,-9423000
2015-04-07,00634R,0,0,-14016000,-14016000,1135000,-15151000
2015-04-08,00634R,0,0,-12925000,-12925000,216000,-13141000
2015-04-09,00634R,0,0,-13147000,-13147000,-431000,-12716000
2015-04-10,00634R,0,0,-442000,-442000,510000,-952000
2015-04-13,00634R,-2000,0,-13475000,-13477000,-640000,-12835000
