date,stock_id,foreign,trust,dealer,total,dealer_self,dealer_hedge
2015-05-18,00638R,0,0,4189000,4189000,-1650000,5839000
2015-05-19,00638R,-150000,0,-189000,-339000,0,-189000
2015-05-20,00638R,-246000,0,436000,190000,0,436000
2015-05-21,00638R,0,0,-895000,-895000,0,-895000
2015-05-22,00638R,2000,0,-2565000,-2563000,0,-2565000
2015-05-25,00638R,-6000,0,-926000,-932000,0,-926000
2015-05-26,00638R,0,0,-1211000,-1211000,0,-1211000
2015-05-27,00638R,0,0,-870000,-870000,100000,-970000
2015-05-28,00638R,0,0,1469000,1469000,0,1469000
2015-05-29,00638R,0,0,485000,485000,0,485000
2015-06-01,00638R,0,0,964000,964000,0,964000
2015-06-02,00638R,0,0,31000,31000,0,31000
2015-06-03,00638R,0,0,-562000,-562000,0,-562000
2015-06-04,00638R,0,0,-4653000,-4653000,0,-4653000
2015-06-05,00638R,32000,0,-3975000,-3943000,0,-3975000
2015-06-08,00638R,19000,0,-9103000,-9084000,-100000,-9003000
2015-06-09,00638R,0,0,-3926000,-3926000,0,-3926000
2015-06-10,00638R,0,0,2111000,2111000,0,2111000
2015-06-11,00638R,0,0,-32000,-32000,0,-32000
2015-06-12,00638R,44000,0,479000,523000,0,479000
2015-06-15,00638R,524000,0,187000,711000,0,187000
2015-06-16,00638R,504000,0,-1387000,-883000,0,-1387000
2015-06-17,00638R,514000,0,-1374000,-860000,0,-1374000
2015-06-18,00638R,771000,0,563000,1334000,0,563000
2015-06-22,00638R,1233000,0,1495000,2728000,700000,795000
2015-06-23,00638R,-9000,0,8570000,8561000,0,8570000
2015-06-24,00638R,0,0,-142000,-142000,100000,-242000
2015-06-25,00638R,9000,0,-1324000,-1315000,0,-1324000
2015-06-26,00638R,-125000,0,5127000,5002000,0,5127000
2015-06-29,00638R,-3248000,0,7390000,4142000,0,7390000
2015-06-30,00638R,-294000,0,2158000,1864000,0,2158000
2015-07-01,00638R,4000,0,-867000,-863000,0,-867000
2015-07-02,00638R,-4000,0,674000,670000,0,674000
2015-07-03,00638R,-4000,0,3758000,3754000,0,3758000
2015-07-06,00638R,0,0,-268000,-268000,0,-268000
2015-07-07,00638R,0,0,304000,304000,0,304000
2015-07-08,00638R,346000,0,-3546000,-3200000,0,-3546000
2015-07-09,00638R,0,0,-2799000,-2799000,-100000,-2699000
2015-07-13,00638R,0,0,-1736000,-1736000,0,-1736000
2015-07-14,00638R,0,0,361000,361000,0,361000
2015-07-15,00638R,0,0,-1605000,-1605000,0,-1605000
2015-07-16,00638R,0,0,-209000,-209000,0,-209000
2015-07-17,00638R,-346000,0,341000,-5000,-149000,490000
2015-07-20,00638R,5000,0,-297000,-292000,0,-297000
2015-07-21,00638R,-5000,0,-267000,-272000,0,-267000
2015-07-22,00638R,0,0,1531000,1531000,0,1531000
2015-07-23,00638R,10000,0,-1329000,-1319000,0,-1329000
2015-07-24,00638R,0,0,-375000,-375000,0,-375000
2015-07-27,00638R,-10000,0,2575000,2565000,0,2575000
2015-07-28,00638R,0,0,1643000,1643000,-250000,1893000
2015-07-29,00638R,0,0,-50000,-50000,0,-50000
2015-07-30,00638R,0,0,2177000,2177000,-100000,2277000
2015-07-31,00638R,-30000,0,2871000,2841000,0,2871000
2015-08-03,00638R,60000,0,-412000,-352000,0,-412000
2015-08-04,00638R,0,0,-724000,-724000,-51000,-673000
2015-08-05,00638R,10000,0,-308000,-298000,-51000,-257000
2015-08-06,00638R,-110000,0,432000,322000,64000,368000
2015-08-07,00638R,100000,0,1014000,1114000,-64000,1078000
2015-08-10,00638R,-100000,0,-147000,-247000,-74000,-73000
2015-08-11,00638R,413000,0,-1529000,-1116000,0,-1529000
2015-08-12,00638R,0,0,-1171000,-1171000,100000,-1271000
2015-08-13,00638R,21000,0,1485000,1506000,-125000,1610000
2015-08-14,00638R,-137000,0,-159000,-296000,0,-159000
2015-08-17,00638R,0,0,304000,304000,0,304000
2015-08-18,00638R,0,0,-158000,-158000,0,-158000
2015-08-19,00638R,0,0,1169000,1169000,0,1169000
2015-08-20,00638R,0,0,120000,120000,0,120000
2015-08-21,00638R,-50000,0,163000,113000,0,163000
2015-08-24,00638R,0,0,-515000,-515000,0,-515000
2015-08-25,00638R,-175000,0,762000,587000,0,762000
2015-08-26,00638R,0,0,268000,268000,0,268000
2015-08-27,00638R,0,0,-180000,-180000,528000,-708000
2015-08-28,00638R,0,0,826000,826000,0,826000
2015-08-31,00638R,0,0,436000,436000,0,436000
2015-09-01,00638R,2000,0,885000,887000,0,885000
2015-09-02,00638R,364000,0,-1812000,-1448000,217000,-2029000
2015-09-03,00638R,0,0,53000,53000,-217000,270000
2015-09-04,00638R,0,0,-726000,-726000,0,-726000
2015-09-07,00638R,270000,0,-1169000,-899000,0,-1169000
2015-09-08,00638R,0,0,-17000,-17000,-242000,225000
2015-09-09,00638R,120000,0,793000,913000,0,793000
2015-09-10,00638R,210000,0,524000,734000,0,524000
2015-09-11,00638R,0,0,462000,462000,0,462000
2015-09-14,00638R,0,0,116000,116000,0,116000
2015-09-15,00638R,-72000,0,-1664000,-1736000,0,-1664000
2015-09-16,00638R,0,0,698000,698000,20000,678000
2015-09-17,00638R,0,0,466000,466000,-306000,772000
2015-09-18,00638R,0,0,389000,389000,0,389000
2015-09-21,00638R,0,0,-308000,-308000,0,-308000
2015-09-22,00638R,0,0,-61000,-61000,0,-61000
2015-09-23,00638R,-600000,0,1264000,664000,0,1264000
2015-09-24,00638R,0,0,233000,233000,0,233000
2015-09-25,00638R,0,0,510000,510000,0,510000
2015-09-30,00638R,690000,0,-786000,-96000,0,-786000
2015-10-01,00638R,0,0,910000,910000,0,910000
2015-10-02,00638R,-398000,0,416000,18000,0,416000
2015-10-05,00638R,0,0,271000,271000,0,271000
2015-10-06,00638R,0,0,-137000,-137000,0,-137000
2015-10-07,00638R,0,0,-168000,-168000,0,-168000
2015-10-08,00638R,0,0,58000,58000,0,58000
2015-10-12,00638R,-556000,0,522000,-34000,0,522000
2015-10-13,00638R,0,0,511000,511000,0,511000
2015-10-14,00638R,0,0,-220000,-220000,0,-220000
2015-10-15,00638R,0,0,-1093000,-1093000,0,-1093000
2015-10-16,00638R,0,0,-1295000,-1295000,0,-1295000
2015-10-19,00638R,0,0,-311000,-311000,0,-311000
2015-10-20,00638R,0,0,196000,196000,0,196000
2015-10-21,00638R,0,0,-815000,-815000,40000,-855000
2015-10-22,00638R,0,0,769000,769000,-10000,779000
2015-10-23,00638R,0,0,458000,458000,0,458000
2015-10-26,00638R,0,0,-571000,-571000,0,-571000
2015-10-27,00638R,0,0,662000,662000,-30000,692000
2015-10-28,00638R,0,0,48000,48000,50000,-2000
2015-10-29,00638R,0,0,377000,377000,0,377000
2015-10-30,00638R,0,0,103000,103000,0,103000
2015-11-02,00638R,0,0,-289000,-289000,39000,-328000
2015-11-03,00638R,0,0,72000,72000,-89000,161000
2015-11-04,00638R,0,0,43000,43000,0,43000
2015-11-05,00638R,0,0,-5710000,-5710000,0,-5710000
2015-11-06,00638R,0,0,238000,238000,0,238000
2015-11-09,00638R,0,0,-2412000,-2412000,940000,-3352000
2015-11-10,00638R,0,0,222000,222000,0,222000
2015-11-11,00638R,0,0,564000,564000,0,564000
2015-11-12,00638R,0,0,1370000,1370000,46000,1324000
2015-11-13,00638R,0,0,223000,223000,-449000,672000
2015-11-16,00638R,0,0,1764000,1764000,-460000,2224000
2015-11-17,00638R,0,0,265000,265000,0,265000
2015-11-18,00638R,0,0,1168000,1168000,490000,678000
2015-11-19,00638R,0,0,418000,418000,-567000,985000
2015-11-20,00638R,0,0,-515000,-515000,950000,-1465000
2015-11-23,00638R,0,0,-731000,-731000,0,-731000
2015-11-24,00638R,0,0,1252000,1252000,0,1252000
2015-11-25,00638R,0,0,383000,383000,0,383000
2015-11-26,00638R,0,0,-686000,-686000,0,-686000
2015-11-27,00638R,0,0,633000,633000,200000,433000
2015-11-30,00638R,0,0,-12000,-12000,200000,-212000
2015-12-01,00638R,0,0,463000,463000,-400000,863000
2015-12-02,00638R,0,0,-814000,-814000,0,-814000
2015-12-03,00638R,0,0,124000,124000,-405000,529000
2015-12-04,00638R,0,0,422000,422000,0,422000
2015-12-07,00638R,0,0,1086000,1086000,0,1086000
2015-12-08,00638R,0,0,88000,88000,0,88000
2015-12-09,00638R,0,0,-370000,-370000,0,-370000
2015-12-10,00638R,0,0,34000,34000,0,34000
2015-12-11,00638R,0,0,537000,537000,0,537000
2015-12-14,00638R,0,0,-1180000,-1180000,0,-1180000
2015-12-15,00638R,0,0,-859000,-859000,0,-859000
2015-12-16,00638R,0,0,-110000,-110000,0,-110000
2015-12-17,00638R,0,0,-710000,-710000,0,-710000
2015-12-18,00638R,0,0,-1291000,-1291000,0,-1291000
2015-12-21,00638R,0,0,-1757000,-1757000,-300000,-1457000
2015-12-22,00638R,0,0,-463000,-463000,1000,-464000
2015-12-23,00638R,0,0,-1378000,-1378000,-150000,-1228000
2015-12-24,00638R,0,0,289000,289000,0,289000
2015-12-25,00638R,0,0,-322000,-322000,0,-322000
2015-12-28,00638R,0,0,242000,242000,-80000,322000
2015-12-29,00638R,0,0,1812000,1812000,0,1812000
2015-12-30,00638R,0,0,1223000,1223000,0,1223000
2015-12-31,00638R,0,0,93000,93000,0,93000
2016-01-04,00638R,0,0,-3957000,-3957000,0,-3957000
2016-01-05,00638R,0,0,-438000,-438000,100000,-538000
2016-01-06,00638R,0,0,-731000,-731000,-16000,-715000
2016-01-07,00638R,333000,0,-1086000,-753000,0,-1086000
2016-01-08,00638R,0,0,1472000,1472000,0,1472000
2016-01-11,00638R,0,0,22000,22000,0,22000
2016-01-12,00638R,6000,0,372000,378000,100000,272000
2016-01-13,00638R,0,0,-216000,-216000,50000,-266000
2016-01-14,00638R,-6000,0,-1407000,-1413000,-50000,-1357000
2016-01-15,00638R,0,0,-143000,-143000,20000,-163000
2016-01-18,00638R,0,0,-1582000,-1582000,-220000,-1362000
2016-01-19,00638R,276000,0,585000,861000,100000,485000
2016-01-20,00638R,0,0,-647000,-647000,125000,-772000
2016-01-21,00638R,-20000,0,-84000,-104000,96000,-180000
2016-01-22,00638R,0,0,1544000,1544000,-10000,1554000
2016-01-25,00638R,0,0,359000,359000,1000,358000
2016-01-26,00638R,-54000,0,420000,366000,65000,355000
2016-01-27,00638R,-70000,0,1917000,1847000,51000,1866000
2016-01-28,00638R,0,0,-101000,-101000,-295000,194000
2016-01-29,00638R,6000,0,-60000,-54000,120000,-180000
2016-01-30,00638R,0,0,352000,352000,0,352000
2016-02-01,00638R,58000,0,352000,410000,200000,152000
2016-02-02,00638R,240000,0,-400000,-160000,22000,-422000
2016-02-03,00638R,1060000,0,-4531000,-3471000,-75000,-4456000
2016-02-15,00638R,-536000,0,4146000,3610000,-400000,4546000
2016-02-16,00638R,0,0,-1028000,-1028000,0,-1028000
2016-02-17,00638R,678000,0,-700000,-22000,0,-700000
2016-02-18,00638R,-41000,0,823000,782000,0,823000
2016-02-19,00638R,83000,0,-166000,-83000,0,-166000
2016-02-22,00638R,-111000,0,-174000,-285000,0,-174000
2016-02-23,00638R,17000,0,103000,120000,0,103000
2016-02-24,00638R,-121000,0,-46000,-167000,0,-46000
2016-02-25,00638R,17000,0,-240000,-223000,5000,-245000
2016-02-26,00638R,-21000,0,-70000,-91000,-5000,-65000
2016-03-01,00638R,44000,0,474000,518000,0,474000
2016-03-02,00638R,104000,0,-102000,2000,0,-102000
2016-03-03,00638R,-547000,0,430000,-117000,0,430000
2016-03-04,00638R,-946000,0,280000,-666000,0,280000
2016-03-07,00638R,-453000,0,-1825000,-2278000,0,-1825000
2016-03-08,00638R,635000,0,-525000,110000,0,-525000
2016-03-09,00638R,791000,0,-765000,26000,6000,-771000
2016-03-10,00638R,136000,0,-274000,-138000,0,-274000
2016-03-11,00638R,5000,0,185000,190000,-6000,191000
2016-03-14,00638R,-81000,0,-398000,-479000,0,-398000
2016-03-15,00638R,380000,0,92000,472000,0,92000
2016-03-16,00638R,35000,0,-645000,-610000,0,-645000
2016-03-17,00638R,-668000,0,3000,-665000,0,3000
2016-03-18,00638R,-168000,0,-444000,-612000,0,-444000
2016-03-21,00638R,777000,0,-1874000,-1097000,0,-1874000
2016-03-22,00638R,48000,0,323000,371000,50000,273000
