date,stock_id,foreign,trust,dealer,total
2024-01-03,01004T,2000,0,0,2000
2024-01-08,01004T,2000,0,0,2000
2024-01-09,01004T,2000,0,0,2000
2024-01-10,01004T,3000,0,0,3000
2024-01-17,01004T,-1000,0,0,-1000
2024-01-18,01004T,-1000,0,0,-1000
2024-01-19,01004T,-2000,0,0,-2000
2024-01-24,01004T,3000,0,0,3000
2024-01-26,01004T,4000,0,0,4000
2024-01-30,01004T,1000,0,0,1000
2024-02-21,01004T,1000,0,0,1000
2024-02-23,01004T,8000,0,0,8000
2024-02-26,01004T,-2000,0,0,-2000
2024-03-18,01004T,-11000,0,0,-11000
2024-03-21,01004T,2000,0,0,2000
2024-03-27,01004T,-26000,0,0,-26000
2024-04-03,01004T,-49000,0,0,-49000
2024-04-15,01004T,1000,0,0,1000
2024-04-16,01004T,-1000,0,0,-1000
2024-04-22,01004T,-6000,0,0,-6000
2024-05-07,01004T,1000,0,0,1000
2024-05-28,01004T,-36000,0,0,-36000
2024-05-29,01004T,-4000,0,0,-4000
2024-05-30,01004T,-60000,0,0,-60000
2024-06-06,01004T,-28000,0,0,-28000
2024-07-11,01004T,32000,0,0,32000
2024-07-15,01004T,2000,0,0,2000
2024-07-17,01004T,1000,0,0,1000
2024-07-18,01004T,1000,0,0,1000
2024-07-19,01004T,1000,0,0,1000
2024-07-26,01004T,-1000,0,0,-1000
2024-07-30,01004T,-1000,0,0,-1000
2024-08-05,01004T,-1000,0,0,-1000
2024-08-23,01004T,13000,0,0,13000
2024-08-26,01004T,-13000,0,0,-13000
2024-09-03,01004T,1000,0,0,1000
2024-09-05,01004T,-1000,0,0,-1000
2024-09-06,01004T,-1000,0,0,-1000
2024-09-10,01004T,1000,0,0,1000
2024-09-16,01004T,1000,0,0,1000
2024-09-20,01004T,1000,0,0,1000
2024-09-24,01004T,-1000,0,0,-1000
2024-09-27,01004T,-1000,0,0,-1000
2024-10-01,01004T,1000,0,0,1000
2024-10-04,01004T,-2000,0,0,-2000
2024-10-08,01004T,-1000,0,0,-1000
2025-03-13,01004T,7000,0,0,7000
2025-03-17,01004T,-3000,0,0,-3000
2025-04-09,01004T,-4000,0,0,-4000
2025-04-11,01004T,2000,0,0,2000
2025-04-14,01004T,2000,0,0,2000
2025-04-15,01004T,3000,0,0,3000
2025-04-17,01004T,3000,0,0,3000
2025-04-22,01004T,4000,0,0,4000
2025-04-28,01004T,-14000,0,0,-14000
2025-05-07,01004T,1000,0,0,1000
2025-05-08,01004T,-1000,0,0,-1000
2025-05-12,01004T,1000,0,0,1000
2025-05-14,01004T,4000,0,0,4000
2025-06-02,01004T,100,0,0,100
2025-06-06,01004T,2000,0,0,2000
2025-06-23,01004T,2000,0,0,2000
2025-09-02,01004T,9000,0,0,9000
2025-09-11,01004T,-2000,0,0,-2000
2025-09-12,01004T,20000,0,0,20000
2025-09-22,01004T,10000,0,0,10000
2025-09-23,01004T,6000,0,0,6000
2025-09-30,01004T,11000,0,0,11000
2025-10-15,01004T,3000,0,0,3000
2025-10-23,01004T,-21000,0,0,-21000
2025-11-13,01004T,-12000,0,0,-12000
2025-11-18,01004T,-22000,0,0,-22000
2025-11-21,01004T,-1000,0,0,-1000
2025-11-27,01004T,-5000,0,0,-5000
2025-12-03,01004T,-1000,0,0,-1000
2025-12-17,01004T,2000,0,0,2000
2025-12-18,01004T,2000,0,0,2000
2025-12-19,01004T,1000,0,0,1000
2025-12-22,01004T,1000,0,0,1000
2025-12-31,01004T,2000,0,0,2000
2026-01-05,01004T,4000,0,0,4000
2026-01-06,01004T,5000,0,0,5000
2026-01-07,01004T,84000,0,0,84000
2026-01-12,01004T,-3000,0,0,-3000
2026-01-13,01004T,2000,0,0,2000
2026-01-20,01004T,-21000,0,0,-21000
2026-01-21,01004T,10000,0,0,10000
2026-01-29,01004T,-1000,0,0,-1000
2026-02-02,01004T,13000,0,0,13000
2026-02-23,01004T,6000,0,0,6000
2026-03-09,01004T,-83000,0,0,-83000
2026-03-26,01004T,-78000,0,0,-78000
2026-04-20,01004T,-1000,0,0,-1000
2026-04-21,01004T,-83000,0,0,-83000
2026-04-22,01004T,-2000,0,0,-2000
2026-04-23,01004T,-8000,0,0,-8000
2026-04-24,01004T,-16000,0,0,-16000
2026-05-12,01004T,2000,0,0,2000
2026-05-14,01004T,-2000,0,0,-2000
2026-06-24,01004T,2000,0,0,2000
2026-06-30,01004T,-2000,0,0,-2000
2026-07-15,01004T,4000,0,0,4000
2026-07-16,01004T,4000,0,0,4000
2026-07-21,01004T,-8000,0,0,-8000
