date,stock_id,foreign,trust,dealer,total,dealer_self,dealer_hedge
2025-11-12,00986B,0,0,-450577,-450577,0,-450577
2025-11-13,00986B,0,0,119504,119504,0,119504
2025-11-14,00986B,0,0,-27000,-27000,0,-27000
2025-11-17,00986B,0,0,-54000,-54000,0,-54000
2025-11-18,00986B,0,0,127000,127000,0,127000
2025-11-19,00986B,0,0,-12000,-12000,0,-12000
2025-11-20,00986B,0,0,33000,33000,0,33000
2025-11-21,00986B,6000,0,500000,506000,-450000,950000
2025-11-24,00986B,90000,0,-160000,-70000,0,-160000
2025-11-25,00986B,217000,0,146000,363000,0,146000
2025-11-26,00986B,35000,0,18000,53000,0,18000
2025-11-27,00986B,0,0,2000,2000,0,2000
2025-11-28,00986B,0,0,0,0,0,0
2025-12-01,00986B,560000,0,284000,844000,0,284000
2025-12-02,00986B,8000,0,-11000,-3000,0,-11000
2025-12-03,00986B,0,0,151000,151000,0,151000
2025-12-04,00986B,0,0,-53000,-53000,0,-53000
2025-12-05,00986B,111000,0,-74000,37000,0,-74000
2025-12-08,00986B,0,0,-56000,-56000,0,-56000
2025-12-09,00986B,3000,0,-13000,-10000,0,-13000
2025-12-10,00986B,7000,0,35000,42000,0,35000
2025-12-11,00986B,0,0,52000,52000,0,52000
2025-12-12,00986B,0,0,-37000,-37000,0,-37000
2025-12-15,00986B,110000,0,-61000,49000,0,-61000
2025-12-16,00986B,20000,0,49000,69000,0,49000
2025-12-17,00986B,0,0,25000,25000,0,25000
2025-12-18,00986B,10000,0,19000,29000,0,19000
2025-12-19,00986B,1000,0,4000,5000,0,4000
2025-12-22,00986B,0,0,-46000,-46000,0,-46000
2025-12-23,00986B,0,0,84000,84000,0,84000
2025-12-24,00986B,0,0,-22000,-22000,0,-22000
2025-12-26,00986B,0,0,0,0,0,0
2025-12-29,00986B,0,0,13000,13000,0,13000
2025-12-30,00986B,0,0,3000,3000,0,3000
2025-12-31,00986B,0,0,47000,47000,0,47000
2026-01-02,00986B,0,0,-35000,-35000,0,-35000
2026-01-05,00986B,1000,0,59000,60000,0,59000
2026-01-06,00986B,10000,0,-9000,1000,0,-9000
2026-01-07,00986B,5000,0,12000,17000,0,12000
2026-01-08,00986B,0,0,44000,44000,0,44000
2026-01-09,00986B,0,0,11000,11000,0,11000
2026-01-12,00986B,0,0,22000,22000,0,22000
2026-01-13,00986B,0,0,7000,7000,0,7000
2026-01-14,00986B,0,0,11000,11000,0,11000
2026-01-15,00986B,0,0,-46000,-46000,0,-46000
2026-01-16,00986B,0,0,21000,21000,0,21000
2026-01-19,00986B,-17000,0,124000,107000,0,124000
2026-01-20,00986B,724000,0,-708000,16000,0,-708000
2026-01-21,00986B,536000,0,-564000,-28000,0,-564000
2026-01-22,00986B,516000,0,-289000,227000,0,-289000
