date,stock_id,foreign,trust,dealer,total
2016-03-18,00655L,0,0,12774000,12774000
2016-03-21,00655L,0,0,-1565000,-1565000
2016-03-22,00655L,0,0,-2393000,-2393000
2016-03-23,00655L,0,0,-1588000,-1588000
2016-03-24,00655L,0,0,-536000,-536000
2016-03-25,00655L,0,0,305000,305000
2016-03-28,00655L,0,0,-207000,-207000
2016-03-29,00655L,0,0,-1678000,-1678000
2016-03-30,00655L,0,0,734000,734000
2016-03-31,00655L,0,0,1259000,1259000
2016-04-01,00655L,0,0,-1315000,-1315000
2016-04-06,00655L,0,0,2013000,2013000
2016-04-07,00655L,0,0,-438000,-438000
2016-04-08,00655L,0,0,-1467000,-1467000
2016-04-11,00655L,0,0,2020000,2020000
2016-04-12,00655L,0,0,-731000,-731000
2016-04-13,00655L,0,0,3095000,3095000
2016-04-14,00655L,0,0,-1004000,-1004000
2016-04-15,00655L,0,0,-193000,-193000
2016-04-18,00655L,0,0,-614000,-614000
2016-04-19,00655L,0,0,-470000,-470000
2016-04-20,00655L,0,0,-1581000,-1581000
2016-04-21,00655L,0,0,1520000,1520000
2016-04-22,00655L,0,0,962000,962000
2016-04-25,00655L,0,0,449000,449000
2016-04-26,00655L,0,0,-188000,-188000
2016-04-27,00655L,0,0,461000,461000
2016-04-28,00655L,0,0,-1102000,-1102000
2016-04-29,00655L,0,0,-62000,-62000
2016-05-03,00655L,0,0,3047000,3047000
2016-05-04,00655L,0,0,-1583000,-1583000
2016-05-05,00655L,0,0,-92000,-92000
2016-05-06,00655L,0,0,-1559000,-1559000
2016-05-09,00655L,0,0,-2753000,-2753000
2016-05-10,00655L,0,0,-107000,-107000
2016-05-11,00655L,0,0,-525000,-525000
2016-05-12,00655L,0,0,192000,192000
2016-05-13,00655L,0,0,182000,182000
2016-05-16,00655L,0,0,25000,25000
2016-05-17,00655L,4000,0,-237000,-233000
2016-05-18,00655L,0,0,-1191000,-1191000
2016-05-19,00655L,0,0,1254000,1254000
2016-05-20,00655L,0,0,158000,158000
2016-05-23,00655L,0,0,41000,41000
2016-05-24,00655L,0,0,-493000,-493000
