date,stock_id,foreign,trust,dealer,total
2024-01-02,00666R,-2000,0,14820,12820
2024-01-03,00666R,0,0,12400,12400
2024-01-04,00666R,0,0,-7000,-7000
2024-01-05,00666R,0,0,63000,63000
2024-01-08,00666R,0,0,-285003,-285003
2024-01-09,00666R,0,0,-150020,-150020
2024-01-10,00666R,0,0,-172000,-172000
2024-01-11,00666R,0,0,-12003,-12003
2024-01-12,00666R,8000,0,17000,25000
2024-01-15,00666R,0,0,6000,6000
2024-01-16,00666R,5000,0,56200,61200
2024-01-17,00666R,9000,0,-39860,-30860
2024-01-18,00666R,0,0,24319,24319
2024-01-19,00666R,-5000,0,7000,2000
2024-01-22,00666R,0,0,31000,31000
2024-01-23,00666R,-17000,0,22597,5597
2024-01-24,00666R,0,0,40997,40997
2024-01-25,00666R,0,0,-227491,-227491
2024-01-26,00666R,0,0,6000,6000
2024-01-29,00666R,0,0,146600,146600
2024-01-30,00666R,0,0,243298,243298
2024-01-31,00666R,0,0,212400,212400
2024-02-01,00666R,0,0,87000,87000
2024-02-02,00666R,0,0,44000,44000
2024-02-05,00666R,26000,0,-33000,-7000
2024-02-15,00666R,-11000,0,13990,2990
2024-02-16,00666R,-11000,0,-169010,-180010
2024-02-19,00666R,4000,0,-22000,-18000
2024-02-20,00666R,-12000,0,-4000,-16000
2024-02-21,00666R,2000,0,-341731,-339731
2024-02-22,00666R,38000,0,102010,140010
2024-02-23,00666R,-18000,0,20000,2000
2024-02-26,00666R,-10000,0,-8000,-18000
2024-02-27,00666R,-4000,0,41000,37000
2024-02-29,00666R,8000,0,104000,112000
2024-03-01,00666R,6000,0,45000,51000
2024-03-04,00666R,2000,0,74000,76000
2024-03-05,00666R,4000,0,157000,161000
2024-03-06,00666R,-1000,0,-47150,-48150
2024-03-07,00666R,0,0,54000,54000
2024-03-08,00666R,-1000,0,52000,51000
2024-03-11,00666R,-1000,0,-37000,-38000
2024-03-12,00666R,-17000,0,-175250,-192250
2024-03-13,00666R,4000,0,-62000,-58000
2024-03-14,00666R,3000,0,25000,28000
2024-03-15,00666R,-1000,0,263313,262313
2024-03-18,00666R,-5000,0,-23144,-28144
2024-03-19,00666R,6000,0,-101150,-95150
2024-03-20,00666R,0,0,20858,20858
2024-03-21,00666R,-7000,0,13000,6000
2024-03-22,00666R,0,0,201544,201544
2024-03-25,00666R,0,0,-57000,-57000
2024-03-26,00666R,-1000,0,-1000,-2000
2024-03-27,00666R,0,0,29275,29275
2024-03-28,00666R,-1000,0,-131244,-132244
2024-04-01,00666R,-2000,0,3000,1000
2024-04-02,00666R,0,0,-48500,-48500
2024-04-03,00666R,0,0,7000,7000
2024-04-08,00666R,2000,0,97000,99000
2024-04-09,00666R,-1000,0,-15000,-16000
2024-04-10,00666R,-3000,0,-426080,-429080
2024-04-11,00666R,15000,0,45000,60000
2024-04-12,00666R,15000,0,352000,367000
2024-04-15,00666R,0,0,6000,6000
2024-04-16,00666R,15000,0,1011,16011
2024-04-17,00666R,0,0,23000,23000
2024-04-18,00666R,0,0,-22500,-22500
2024-04-19,00666R,4000,0,32590,36590
2024-04-22,00666R,0,0,-59000,-59000
2024-04-23,00666R,-2000,0,-76000,-78000
2024-04-24,00666R,-43000,0,-180288,-223288
2024-04-25,00666R,-1000,0,-247000,-248000
2024-04-26,00666R,0,0,-523000,-523000
2024-04-29,00666R,0,0,-210000,-210000
2024-04-30,00666R,0,0,31000,31000
2024-05-02,00666R,0,0,301777,301777
2024-05-03,00666R,-1000,0,-269918,-270918
2024-05-06,00666R,-3000,0,41000,38000
2024-05-07,00666R,0,0,-7000,-7000
2024-05-08,00666R,0,0,10000,10000
2024-05-09,00666R,-9000,0,52000,43000
2024-05-10,00666R,6000,0,-230000,-224000
2024-05-13,00666R,5000,0,-13000,-8000
2024-05-14,00666R,0,0,36000,36000
2024-05-15,00666R,0,0,-7000,-7000
2024-05-16,00666R,0,0,-153000,-153000
2024-05-17,00666R,-5000,0,-6000,-11000
2024-05-20,00666R,0,0,-34000,-34000
2024-05-21,00666R,0,0,46000,46000
2024-05-22,00666R,0,0,16000,16000
2024-05-23,00666R,0,0,186838,186838
2024-05-24,00666R,-2000,0,-118000,-120000
2024-05-27,00666R,-8000,0,230000,222000
2024-05-28,00666R,5000,0,70000,75000
2024-05-29,00666R,14000,0,107000,121000
2024-05-30,00666R,1000,0,211000,212000
2024-05-31,00666R,-6000,0,56000,50000
2024-06-03,00666R,5000,0,-39000,-34000
2024-06-04,00666R,2000,0,124000,126000
2024-06-05,00666R,0,0,-11000,-11000
2024-06-06,00666R,0,0,5000,5000
2024-06-07,00666R,0,0,-1000,-1000
2024-06-11,00666R,-11000,0,126000,115000
2024-06-12,00666R,9000,0,-5000,4000
2024-06-13,00666R,-3000,0,11000,8000
2024-06-14,00666R,8000,0,30000,38000
2024-06-17,00666R,-5000,0,51000,46000
2024-06-18,00666R,9000,0,6000,15000
2024-06-19,00666R,0,0,-34000,-34000
2024-06-20,00666R,0,0,-12000,-12000
2024-06-21,00666R,-7000,0,23000,16000
2024-06-24,00666R,0,0,16000,16000
2024-06-25,00666R,0,0,-32000,-32000
2024-06-26,00666R,0,0,2000,2000
2024-06-27,00666R,0,0,118180,118180
2024-06-28,00666R,-8000,0,54000,46000
2024-07-01,00666R,0,0,0,0
2024-07-02,00666R,0,0,-124000,-124000
2024-07-03,00666R,0,0,95000,95000
2024-07-04,00666R,0,0,53000,53000
2024-07-05,00666R,0,0,29000,29000
2024-07-08,00666R,0,0,33000,33000
2024-07-09,00666R,0,0,11000,11000
2024-07-10,00666R,1000,0,-11000,-10000
2024-07-11,00666R,0,0,-13000,-13000
2024-07-12,00666R,2000,0,-123330,-121330
2024-07-15,00666R,0,0,76300,76300
2024-07-16,00666R,13000,0,39000,52000
2024-07-17,00666R,7000,0,41000,48000
2024-07-18,00666R,0,0,1000,1000
2024-07-19,00666R,0,0,20030,20030
2024-07-22,00666R,-3000,0,25939,22939
2024-07-23,00666R,0,0,20010,20010
2024-07-26,00666R,7000,0,42217,49217
2024-07-29,00666R,0,0,-10010,-10010
2024-07-30,00666R,0,0,9405,9405
2024-07-31,00666R,0,0,-11000,-11000
2024-08-01,00666R,0,0,5000,5000
2024-08-02,00666R,0,0,23000,23000
2024-08-05,00666R,0,0,-62567,-62567
2024-08-06,00666R,0,0,56032,56032
2024-08-07,00666R,3000,0,10998,13998
2024-08-08,00666R,0,0,3999,3999
2024-08-09,00666R,0,0,-8000,-8000
2024-08-12,00666R,0,0,1000,1000
2024-08-13,00666R,0,0,21500,21500
2024-08-14,00666R,0,0,10000,10000
2024-08-15,00666R,0,0,-9000,-9000
2024-08-16,00666R,0,0,-24000,-24000
2024-08-19,00666R,0,0,8000,8000
2024-08-20,00666R,0,0,4000,4000
2024-08-21,00666R,0,0,8000,8000
2024-08-23,00666R,-4000,0,-3000,-7000
2024-08-26,00666R,0,0,-6000,-6000
2024-08-27,00666R,0,0,-5000,-5000
2024-08-28,00666R,-1000,0,-9001,-10001
2024-08-29,00666R,-2000,0,12000,10000
2024-08-30,00666R,-14000,0,-42000,-56000
2024-09-02,00666R,2000,0,33000,35000
2024-09-03,00666R,0,0,-3000,-3000
2024-09-04,00666R,-2000,0,21600,19600
2024-09-05,00666R,0,0,-1000,-1000
2024-09-06,00666R,-9000,0,-1000,-10000
2024-09-09,00666R,0,0,26000,26000
2024-09-10,00666R,0,0,9000,9000
2024-09-11,00666R,0,0,9000,9000
2024-09-12,00666R,0,0,4000,4000
2024-09-13,00666R,0,0,-13000,-13000
2024-09-16,00666R,0,0,24000,24000
2024-09-18,00666R,1000,0,1996,2996
2024-09-19,00666R,0,0,-29000,-29000
2024-09-20,00666R,0,0,-47000,-47000
2024-09-23,00666R,0,0,-34003,-34003
2024-09-24,00666R,0,0,-267020,-267020
2024-09-25,00666R,-1000,0,-88849,-89849
2024-09-26,00666R,0,0,-273013,-273013
2024-09-27,00666R,0,0,-500700,-500700
2024-09-30,00666R,0,0,-312335,-312335
2024-10-01,00666R,219000,0,-330009,-111009
2024-10-04,00666R,-216000,0,-1155173,-1371173
2024-10-07,00666R,3000,0,-325045,-322045
2024-10-08,00666R,0,0,233960,233960
2024-10-09,00666R,25000,0,505745,530745
2024-10-11,00666R,41000,0,18980,59980
2024-10-14,00666R,-44000,0,3805,-40195
2024-10-15,00666R,36000,0,252980,288980
2024-10-16,00666R,63000,0,56095,119095
2024-10-17,00666R,-4000,0,-112000,-116000
2024-10-18,00666R,24000,0,-2000,22000
2024-10-21,00666R,39000,0,110000,149000
2024-10-22,00666R,9000,0,-13966,-4966
2024-10-23,00666R,18000,0,184996,202996
2024-10-24,00666R,48000,0,124000,172000
2024-10-25,00666R,-11000,0,-9000,-20000
2024-10-28,00666R,17000,0,-10000,7000
2024-10-29,00666R,-17000,0,-53000,-70000
2024-10-30,00666R,63000,0,98999,161999
2024-11-01,00666R,-4000,0,-13000,-17000
2024-11-04,00666R,0,0,15000,15000
2024-11-05,00666R,5000,0,-1129,3871
2024-11-06,00666R,304000,0,30100,334100
2024-11-07,00666R,32000,0,-31000,1000
2024-11-08,00666R,-71000,0,-50871,-121871
2024-11-11,00666R,217000,0,3000,220000
2024-11-12,00666R,3000,0,-18000,-15000
2024-11-13,00666R,138000,0,102228,240228
2024-11-14,00666R,-7000,0,246000,239000
2024-11-15,00666R,-1000,0,41000,40000
2024-11-18,00666R,3000,0,-50000,-47000
2024-11-19,00666R,6000,0,22000,28000
2024-11-20,00666R,0,0,7000,7000
2024-11-21,00666R,0,0,15000,15000
2024-11-22,00666R,3000,0,52008,55008
2024-11-25,00666R,0,0,-36000,-36000
2024-11-26,00666R,9000,0,34000,43000
2024-11-27,00666R,9000,0,26000,35000
2024-11-28,00666R,0,0,4000,4000
2024-11-29,00666R,-9000,0,-82000,-91000
2024-12-02,00666R,4000,0,54000,58000
2024-12-03,00666R,0,0,3000,3000
2024-12-04,00666R,-79000,0,-99000,-178000
2024-12-05,00666R,-9000,0,13000,4000
2024-12-06,00666R,-89000,0,-45000,-134000
2024-12-09,00666R,-44000,0,12000,-32000
2024-12-10,00666R,-235000,0,272532,37532
2024-12-11,00666R,2000,0,173368,175368
2024-12-12,00666R,-16000,0,45923,29923
2024-12-13,00666R,17000,0,28077,45077
2024-12-16,00666R,0,0,25000,25000
2024-12-17,00666R,0,0,27000,27000
2024-12-18,00666R,0,0,6000,6000
2024-12-19,00666R,0,0,31000,31000
2024-12-20,00666R,2000,0,-18994,-16994
2024-12-23,00666R,0,0,-4118,-4118
2024-12-24,00666R,-25000,0,-8699,-33699
2024-12-25,00666R,0,0,-14000,-14000
2024-12-26,00666R,0,0,-1000,-1000
2024-12-27,00666R,4000,0,-4000,0
2024-12-30,00666R,0,0,-31919,-31919
2024-12-31,00666R,27000,0,-24000,3000
2025-01-02,00666R,0,0,56771,56771
2025-01-03,00666R,0,0,35000,35000
2025-01-06,00666R,0,0,17000,17000
2025-01-07,00666R,0,0,23000,23000
2025-01-08,00666R,0,0,72000,72000
2025-01-09,00666R,0,0,-1000,-1000
2025-01-10,00666R,0,0,16000,16000
2025-01-13,00666R,0,0,-229000,-229000
2025-01-14,00666R,17000,0,0,17000
2025-01-15,00666R,0,0,-28000,-28000
2025-01-16,00666R,0,0,133000,133000
2025-01-17,00666R,65000,0,-119000,-54000
2025-01-20,00666R,0,0,-185500,-185500
2025-01-21,00666R,-11000,0,-119000,-130000
2025-01-22,00666R,117000,0,164000,281000
2025-02-03,00666R,-295000,0,-125000,-420000
2025-02-04,00666R,0,0,-492680,-492680
2025-02-05,00666R,-13000,0,-14578,-27578
2025-02-06,00666R,0,0,-16000,-16000
2025-02-07,00666R,-164000,0,266950,102950
2025-02-10,00666R,0,0,-745870,-745870
2025-02-11,00666R,0,0,-376000,-376000
2025-02-12,00666R,0,0,-703220,-703220
2025-02-13,00666R,-2000,0,-457614,-459614
2025-02-14,00666R,-13000,0,-275000,-288000
2025-02-17,00666R,57000,0,-358142,-301142
2025-02-18,00666R,-34000,0,-795046,-829046
2025-02-19,00666R,-9000,0,-239010,-248010
2025-02-20,00666R,-227000,0,-282100,-509100
2025-02-21,00666R,-1000,0,-1119405,-1120405
2025-02-24,00666R,11000,0,-988994,-977994
2025-02-25,00666R,-11000,0,-413000,-424000
2025-02-26,00666R,0,0,-983271,-983271
2025-02-27,00666R,30000,0,95001,125001
2025-03-03,00666R,30000,0,516000,546000
2025-03-04,00666R,-58000,0,1073000,1015000
2025-03-05,00666R,10000,0,-556568,-546568
2025-03-06,00666R,-10000,0,-1758421,-1768421
2025-03-07,00666R,141000,0,-1599969,-1458969
2025-03-10,00666R,-140000,0,1368967,1228967
2025-03-11,00666R,0,0,-88400,-88400
2025-03-12,00666R,0,0,9754,9754
2025-03-13,00666R,0,0,413819,413819
2025-03-14,00666R,0,0,-161690,-161690
2025-03-17,00666R,0,0,-123000,-123000
2025-03-18,00666R,15000,0,-686000,-671000
2025-03-19,00666R,0,0,-755207,-755207
2025-03-20,00666R,0,0,55125,55125
2025-03-21,00666R,-18000,0,986649,968649
2025-03-24,00666R,39000,0,289817,328817
2025-03-25,00666R,-32000,0,382606,350606
2025-03-26,00666R,0,0,238740,238740
2025-03-27,00666R,-7000,0,698865,691865
2025-03-28,00666R,16000,0,586555,602555
2025-03-31,00666R,6000,0,199884,205884
2025-04-01,00666R,-4000,0,278130,274130
2025-04-02,00666R,-19000,0,125000,106000
2025-04-07,00666R,52000,0,1548230,1600230
2025-04-08,00666R,481000,0,2189284,2670284
2025-04-09,00666R,91000,0,-102200,-11200
2025-04-10,00666R,183000,0,645707,828707
2025-04-11,00666R,-140000,0,17595,-122405
2025-04-14,00666R,-33000,0,53421,20421
2025-04-15,00666R,-5000,0,-115800,-120800
2025-04-16,00666R,58000,0,67015,125015
2025-04-17,00666R,-50000,0,-132001,-182001
2025-04-18,00666R,8000,0,-15759,-7759
2025-04-21,00666R,0,0,54000,54000
2025-04-22,00666R,-16000,0,-21200,-37200
2025-04-23,00666R,-123000,0,-19740,-142740
2025-04-24,00666R,0,0,138260,138260
2025-04-25,00666R,-1000,0,-364975,-365975
2025-04-28,00666R,0,0,155422,155422
2025-04-29,00666R,0,0,-35000,-35000
2025-04-30,00666R,-1000,0,56000,55000
2025-05-02,00666R,-10000,0,-182905,-192905
2025-05-05,00666R,-23000,0,-171618,-194618
2025-05-06,00666R,-12000,0,-36510,-48510
2025-05-07,00666R,-119000,0,-38030,-157030
2025-05-08,00666R,3000,0,-12223,-9223
2025-05-09,00666R,0,0,134750,134750
2025-05-12,00666R,-7000,0,-56320,-63320
2025-05-13,00666R,-5000,0,86900,81900
2025-05-14,00666R,-14000,0,-234475,-248475
2025-05-15,00666R,-11000,0,-94000,-105000
2025-05-16,00666R,-13000,0,44846,31846
2025-05-19,00666R,-1000,0,-3304,-4304
2025-05-20,00666R,5000,0,-497000,-492000
2025-05-21,00666R,-4000,0,-270540,-274540
2025-05-22,00666R,0,0,18000,18000
2025-05-23,00666R,0,0,-25960,-25960
2025-05-26,00666R,26000,0,153097,179097
2025-05-27,00666R,0,0,-185196,-185196
2025-05-28,00666R,-9000,0,-4100,-13100
2025-05-29,00666R,31000,0,21197,52197
2025-06-02,00666R,104000,0,821257,925257
2025-06-03,00666R,0,0,-347160,-347160
