date,stock_id,foreign,trust,dealer,total,dealer_self,dealer_hedge
2025-08-15,00980T,-230000,0,27457000,27227000,-2000000,29457000
2025-08-18,00980T,0,0,-2496000,-2496000,0,-2496000
2025-08-19,00980T,0,0,-1868262,-1868262,0,-1868262
2025-08-20,00980T,0,0,254297,254297,0,254297
2025-08-21,00980T,0,0,-73039,-73039,0,-73039
2025-08-22,00980T,0,0,170564,170564,0,170564
2025-08-25,00980T,0,0,2511000,2511000,0,2511000
2025-08-26,00980T,0,0,2621000,2621000,0,2621000
2025-08-27,00980T,1900000,0,25053930,26953930,0,25053930
2025-08-28,00980T,-10000,0,1315451,1305451,0,1315451
2025-08-29,00980T,100,0,3740173,3740273,0,3740173
2025-09-01,00980T,-100,0,1184183,1184083,0,1184183
2025-09-02,00980T,19000,0,1617608,1636608,0,1617608
2025-09-03,00980T,25000,0,1122000,1147000,0,1122000
2025-09-04,00980T,0,0,2809718,2809718,0,2809718
2025-09-05,00980T,-44000,0,2297934,2253934,0,2297934
2025-09-08,00980T,-179000,0,696229,517229,0,696229
2025-09-09,00980T,-231000,0,1264427,1033427,0,1264427
2025-09-10,00980T,0,0,1717583,1717583,0,1717583
2025-09-11,00980T,-70800,0,3254759,3183959,0,3254759
2025-09-12,00980T,500,0,928956,929456,0,928956
2025-09-15,00980T,165000,0,3107903,3272903,0,3107903
2025-09-16,00980T,0,0,-163595,-163595,0,-163595
2025-09-17,00980T,0,0,261436,261436,0,261436
2025-09-18,00980T,200,0,-165640,-165440,0,-165640
2025-09-19,00980T,0,0,337858,337858,0,337858
2025-09-22,00980T,0,0,474973,474973,0,474973
2025-09-23,00980T,63000,0,276554,339554,0,276554
2025-09-24,00980T,-20000,0,-668229,-688229,0,-668229
2025-09-25,00980T,-3000,0,593772,590772,0,593772
2025-09-26,00980T,-30000,0,1385338,1355338,0,1385338
2025-09-30,00980T,283500,0,-743824,-460324,0,-743824
2025-10-01,00980T,2000,0,-767774,-765774,0,-767774
2025-10-02,00980T,29000,0,792092,821092,0,792092
2025-10-03,00980T,-1000,0,-445570,-446570,0,-445570
2025-10-07,00980T,-59000,0,828108,769108,0,828108
2025-10-08,00980T,79000,0,253610,332610,0,253610
2025-10-09,00980T,-24000,0,-113102,-137102,0,-113102
2025-10-13,00980T,-28000,0,1742565,1714565,0,1742565
2025-10-14,00980T,-14000,0,1088380,1074380,0,1088380
2025-10-15,00980T,96000,0,-799685,-703685,0,-799685
2025-10-16,00980T,-7000,0,251742,244742,0,251742
2025-10-17,00980T,-6000,0,209162,203162,0,209162
2025-10-20,00980T,-7000,0,937506,930506,450000,487506
2025-10-21,00980T,-9000,0,737887,728887,-450000,1187887
2025-10-22,00980T,5000,0,-174333,-169333,0,-174333
2025-10-23,00980T,-14000,0,224243,210243,0,224243
2025-10-27,00980T,11000,0,672281,683281,0,672281
2025-10-28,00980T,-27000,0,-654164,-681164,1000,-655164
2025-10-29,00980T,39000,0,-777096,-738096,2000,-779096
2025-10-30,00980T,-328000,0,-317569,-645569,0,-317569
2025-10-31,00980T,-18000,0,-1488641,-1506641,0,-1488641
2025-11-03,00980T,-19800,0,-510746,-530546,0,-510746
2025-11-04,00980T,-29000,0,650953,621953,0,650953
2025-11-05,00980T,-96000,0,507027,411027,0,507027
2025-11-06,00980T,-10000,0,-282358,-292358,-2000,-280358
2025-11-07,00980T,-100000,0,-1177312,-1277312,0,-1177312
2025-11-10,00980T,40000,0,779740,819740,0,779740
2025-11-11,00980T,9000,0,139187,148187,0,139187
2025-11-12,00980T,9000,0,4785,13785,0,4785
2025-11-13,00980T,4000,0,1426128,1430128,0,1426128
2025-11-14,00980T,5200,0,-142695,-137495,0,-142695
2025-11-17,00980T,553300,0,-5988,547312,0,-5988
2025-11-18,00980T,-12800,0,67637,54837,0,67637
2025-11-19,00980T,16000,0,-110599,-94599,0,-110599
2025-11-20,00980T,54000,0,-152788,-98788,-1000,-151788
2025-11-21,00980T,-46000,0,20457,-25543,0,20457
