date,stock_id,foreign,trust,dealer,total
2025-03-07,6872,5000,0,0,5000
2025-03-10,6872,25000,0,-585,24415
2025-03-11,6872,3000,0,0,3000
2025-03-12,6872,-1000,0,0,-1000
2025-03-13,6872,-10000,0,0,-10000
2025-03-14,6872,-5000,0,-3137,-8137
2025-03-17,6872,1000,0,0,1000
2025-03-18,6872,-1000,0,0,-1000
2025-03-19,6872,-4000,0,0,-4000
2025-03-20,6872,-7000,0,0,-7000
2025-03-24,6872,-10000,0,0,-10000
2025-03-25,6872,-19000,0,0,-19000
2025-03-26,6872,-25000,0,0,-25000
2025-03-27,6872,32000,0,0,32000
2025-03-28,6872,-6000,0,0,-6000
2025-03-31,6872,85000,0,0,85000
2025-04-01,6872,7000,0,0,7000
2025-04-02,6872,-16000,0,0,-16000
2025-04-08,6872,63000,0,0,63000
2025-04-09,6872,-23000,0,0,-23000
2025-04-10,6872,17000,0,0,17000
2025-04-11,6872,12000,0,-27399,-15399
2025-04-14,6872,-7000,0,0,-7000
2025-04-15,6872,-2000,0,0,-2000
2025-04-16,6872,1000,0,0,1000
2025-04-17,6872,-2000,0,0,-2000
2025-04-18,6872,-5000,0,0,-5000
2025-04-21,6872,-12000,0,0,-12000
2025-04-22,6872,-4000,0,0,-4000
2025-04-23,6872,-22000,0,0,-22000
2025-04-24,6872,-20000,0,0,-20000
2025-04-25,6872,-4000,0,0,-4000
2025-04-28,6872,-3000,0,0,-3000
2025-04-29,6872,37000,0,0,37000
2025-04-30,6872,29000,0,0,29000
2025-05-02,6872,14000,0,0,14000
2025-05-05,6872,1000,0,0,1000
2025-05-06,6872,1000,0,0,1000
2025-05-08,6872,0,0,0,0
2025-05-09,6872,1000,0,0,1000
2025-05-12,6872,1000,0,0,1000
2025-05-13,6872,8000,0,0,8000
2025-05-14,6872,-7000,0,0,-7000
2025-05-15,6872,-20000,0,0,-20000
2025-05-16,6872,-5000,0,0,-5000
2025-05-19,6872,-11000,0,0,-11000
2025-05-20,6872,-9000,0,0,-9000
2025-05-21,6872,-1000,0,0,-1000
2025-05-22,6872,-1000,0,0,-1000
2025-06-09,6872,-1000,0,0,-1000
2025-06-17,6872,-4000,0,0,-4000
2025-06-19,6872,-3000,0,0,-3000
2025-06-20,6872,-2000,0,0,-2000
2025-06-23,6872,-8000,0,0,-8000
2025-06-24,6872,0,0,0,0
2025-06-25,6872,-4000,0,0,-4000
2025-06-30,6872,-12000,0,0,-12000
2025-07-01,6872,-10000,0,0,-10000
2025-07-04,6872,-2000,0,0,-2000
2025-07-07,6872,-3000,0,0,-3000
2025-07-18,6872,-1000,0,0,-1000
2025-07-29,6872,-4000,0,0,-4000
2025-07-30,6872,-20000,0,0,-20000
2025-07-31,6872,-1000,0,0,-1000
2025-08-01,6872,-1000,0,0,-1000
2025-08-05,6872,-3000,0,0,-3000
2025-08-11,6872,-31000,0,0,-31000
2025-08-12,6872,12000,0,0,12000
2025-08-14,6872,-22000,0,0,-22000
2025-08-15,6872,3000,0,0,3000
2025-08-18,6872,3000,0,0,3000
2025-08-19,6872,-1000,0,0,-1000
2025-08-20,6872,-3000,0,0,-3000
2025-08-21,6872,-5000,0,0,-5000
2025-08-22,6872,5000,0,0,5000
2025-08-25,6872,-12000,0,0,-12000
2025-08-26,6872,5000,0,0,5000
2025-08-27,6872,2000,0,0,2000
2025-08-28,6872,1000,0,0,1000
2025-08-29,6872,-10000,0,0,-10000
2025-09-03,6872,14000,0,0,14000
2025-09-04,6872,-3000,0,0,-3000
2025-09-05,6872,-1000,0,0,-1000
2025-09-08,6872,11000,0,0,11000
2025-09-09,6872,3000,0,0,3000
2025-09-10,6872,-1000,0,0,-1000
2025-09-11,6872,0,0,0,0
2025-09-12,6872,20000,0,0,20000
2025-09-15,6872,6000,0,0,6000
2025-09-16,6872,0,0,0,0
2025-09-17,6872,-49000,0,0,-49000
2025-09-18,6872,4000,0,0,4000
2025-09-19,6872,3000,0,0,3000
2025-09-22,6872,6000,0,0,6000
2025-09-23,6872,4000,0,0,4000
2025-09-24,6872,2000,0,0,2000
2025-09-25,6872,2000,0,0,2000
2025-09-26,6872,5000,0,0,5000
2025-09-30,6872,-11000,0,0,-11000
2025-10-01,6872,-10000,0,0,-10000
2025-10-02,6872,-7000,0,0,-7000
2025-10-03,6872,3000,0,0,3000
2025-10-07,6872,-3000,0,0,-3000
2025-10-08,6872,0,0,0,0
2025-10-09,6872,6000,0,0,6000
2025-10-13,6872,-5000,0,0,-5000
2025-10-14,6872,0,0,0,0
2025-10-15,6872,5000,0,0,5000
2025-10-17,6872,1000,0,0,1000
2025-10-20,6872,15000,0,0,15000
2025-10-21,6872,21000,0,0,21000
2025-10-22,6872,8000,0,0,8000
2025-10-23,6872,1000,0,0,1000
2025-10-27,6872,1000,0,0,1000
2025-10-28,6872,-4000,0,0,-4000
2025-10-29,6872,1000,0,0,1000
2025-10-30,6872,3000,0,0,3000
2025-11-03,6872,-1000,0,0,-1000
2025-11-07,6872,-1000,0,0,-1000
2025-11-12,6872,-2000,0,0,-2000
2025-11-13,6872,2000,0,0,2000
2025-11-17,6872,-3000,0,0,-3000
2025-11-18,6872,-5000,0,0,-5000
2025-11-20,6872,1000,0,0,1000
2025-11-21,6872,-20000,0,0,-20000
2025-11-24,6872,-3000,0,0,-3000
2025-11-25,6872,9000,0,0,9000
2025-11-26,6872,11000,0,0,11000
2025-11-27,6872,2000,0,0,2000
2025-11-28,6872,10000,0,0,10000
2025-12-03,6872,1000,0,0,1000
2025-12-11,6872,-1000,0,0,-1000
2025-12-19,6872,-1000,0,0,-1000
2025-12-29,6872,-11000,0,0,-11000
2025-12-31,6872,-1000,0,0,-1000
2026-01-02,6872,-1000,0,0,-1000
2026-01-05,6872,2000,0,0,2000
2026-01-09,6872,1000,0,0,1000
2026-01-12,6872,0,0,0,0
2026-01-13,6872,1000,0,9000,10000
2026-01-14,6872,-2000,0,8000,6000
2026-01-15,6872,2000,0,0,2000
2026-01-20,6872,0,0,3000,3000
2026-01-23,6872,0,0,0,0
2026-01-30,6872,-3000,0,0,-3000
2026-02-02,6872,1000,0,0,1000
2026-02-04,6872,0,0,0,0
2026-02-06,6872,-1000,0,0,-1000
2026-02-09,6872,1000,0,0,1000
2026-02-11,6872,-4000,0,0,-4000
2026-02-23,6872,-2000,0,0,-2000
2026-02-24,6872,-2000,0,0,-2000
2026-02-25,6872,0,0,2000,2000
2026-02-26,6872,3000,0,2000,5000
2026-03-03,6872,-4000,0,0,-4000
2026-03-04,6872,-11000,0,-24000,-35000
2026-03-05,6872,-1000,0,0,-1000
2026-03-06,6872,1000,0,0,1000
2026-03-09,6872,-2000,0,0,-2000
2026-03-10,6872,10000,0,0,10000
2026-03-11,6872,5000,0,0,5000
2026-03-12,6872,2000,0,0,2000
2026-03-16,6872,5000,0,0,5000
2026-03-17,6872,1000,0,0,1000
2026-03-18,6872,-6000,0,0,-6000
2026-03-19,6872,-7000,0,0,-7000
2026-03-20,6872,-1000,0,0,-1000
2026-03-23,6872,-1000,0,0,-1000
2026-03-25,6872,-1000,0,0,-1000
2026-03-26,6872,-4000,0,0,-4000
2026-03-27,6872,2000,0,0,2000
2026-03-30,6872,4000,0,0,4000
2026-03-31,6872,-1000,0,0,-1000
2026-04-01,6872,7000,0,0,7000
2026-04-07,6872,2000,0,0,2000
2026-04-08,6872,8000,0,0,8000
2026-04-09,6872,1000,0,0,1000
2026-04-10,6872,2000,0,0,2000
2026-04-14,6872,-8000,0,0,-8000
2026-04-15,6872,0,0,0,0
2026-04-16,6872,3000,0,0,3000
2026-04-17,6872,-32000,0,0,-32000
2026-04-20,6872,9000,0,0,9000
2026-04-21,6872,-1000,0,0,-1000
2026-04-22,6872,3000,0,0,3000
2026-04-23,6872,-1000,0,0,-1000
2026-04-24,6872,-2000,0,0,-2000
2026-04-27,6872,-9000,0,0,-9000
2026-04-28,6872,1000,0,0,1000
2026-04-29,6872,1000,0,0,1000
2026-04-30,6872,0,0,0,0
2026-05-04,6872,9000,0,2000,11000
2026-05-05,6872,0,0,0,0
2026-05-06,6872,9000,0,0,9000
2026-05-07,6872,7000,0,0,7000
2026-05-08,6872,-3000,0,0,-3000
2026-05-11,6872,0,0,0,0
2026-05-12,6872,-6000,0,0,-6000
2026-05-13,6872,3000,0,0,3000
2026-05-14,6872,-2000,0,1000,-1000
2026-05-15,6872,0,0,0,0
2026-05-18,6872,-2000,0,0,-2000
2026-05-20,6872,0,0,0,0
2026-05-21,6872,4000,0,0,4000
2026-05-25,6872,9000,0,0,9000
2026-05-26,6872,-1000,0,0,-1000
2026-05-27,6872,1000,0,0,1000
2026-05-28,6872,-2000,0,0,-2000
2026-05-29,6872,2000,0,0,2000
2026-06-01,6872,1000,0,0,1000
2026-06-05,6872,-1000,0,0,-1000
2026-06-08,6872,5000,0,0,5000
2026-06-12,6872,-2000,0,0,-2000
2026-06-15,6872,-1000,0,0,-1000
2026-06-17,6872,-1000,0,0,-1000
2026-06-18,6872,1000,0,0,1000
2026-06-22,6872,-1000,0,0,-1000
2026-06-26,6872,-11000,0,0,-11000
2026-06-30,6872,1000,0,0,1000
2026-07-01,6872,4000,0,0,4000
2026-07-02,6872,-4000,0,999,-3001
2026-07-03,6872,4000,0,0,4000
2026-07-06,6872,4000,0,0,4000
2026-07-07,6872,3000,0,0,3000
2026-07-08,6872,0,0,-3991,-3991
2026-07-13,6872,2000,0,0,2000
2026-07-14,6872,-3000,0,0,-3000
2026-07-15,6872,5000,0,0,5000
2026-07-16,6872,0,0,614,614
2026-07-17,6872,-1000,0,-90,-1090
2026-07-21,6872,1000,0,-49,951
2026-07-22,6872,0,0,510,510
2026-07-23,6872,2000,0,0,2000
2026-07-24,6872,0,0,-297,-297
2026-07-27,6872,-2000,0,0,-2000
2026-07-28,6872,-1000,0,-125,-1125
2026-07-29,6872,-10000,0,-128,-10128
2026-07-30,6872,-7000,0,0,-7000
2026-07-31,6872,11000,0,0,11000
2026-08-03,6872,4000,0,-100,3900
2026-08-05,6872,0,0,538,538
2026-08-06,6872,-2000,0,0,-2000
2026-08-07,6872,-2000,0,-759,-2759
2026-08-12,6872,2000,0,90,2090
2026-08-13,6872,0,0,-50,-50
