date,stock_id,foreign,trust,dealer,total,dealer_self,dealer_hedge
2026-08-26,00987D,0,0,40586277,40586277,-3499000,44085277
2026-08-27,00987D,0,0,1379063,1379063,-1018000,2397063
2026-08-28,00987D,0,0,867938,867938,0,867938
2026-08-31,00987D,0,0,734642,734642,0,734642
2026-09-01,00987D,0,0,-267764,-267764,-3483000,3215236
2026-09-02,00987D,0,0,-104508,-104508,0,-104508
2026-09-03,00987D,0,0,83173,83173,0,83173
2026-09-04,00987D,1000,0,321790,322790,0,321790
2026-09-07,00987D,0,0,3133,3133,0,3133
2026-09-08,00987D,0,0,-125107,-125107,0,-125107
2026-09-09,00987D,0,0,147509,147509,0,147509
2026-09-10,00987D,0,0,-99618,-99618,0,-99618
2026-09-11,00987D,0,0,-72457,-72457,0,-72457
2026-09-14,00987D,0,0,-32277,-32277,0,-32277
2026-09-15,00987D,0,0,43818,43818,0,43818
2026-09-16,00987D,0,0,-14604,-14604,0,-14604
2026-09-17,00987D,0,0,124243,124243,0,124243
2026-09-18,00987D,0,0,275981,275981,0,275981
2026-09-21,00987D,0,0,88840,88840,0,88840
