date,stock_id,foreign,trust,dealer,total
2019-04-11,00797B,0,0,53000,53000
2019-04-12,00797B,0,0,1000,1000
2019-04-15,00797B,0,0,-9000,-9000
2019-04-16,00797B,0,0,-9000,-9000
2019-04-17,00797B,0,0,4000,4000
2019-04-18,00797B,0,0,2900,2900
2019-04-19,00797B,0,0,7000,7000
2019-04-22,00797B,0,0,0,0
2019-04-23,00797B,0,0,1000,1000
2019-04-24,00797B,0,0,2000,2000
2019-04-25,00797B,0,0,3000,3000
2019-04-26,00797B,0,0,12000,12000
2019-04-29,00797B,0,0,8000,8000
2019-04-30,00797B,0,0,3000,3000
2019-05-02,00797B,0,0,4000,4000
2019-05-03,00797B,1500000,0,-1500000,0
2019-05-06,00797B,0,0,15000,15000
2019-05-07,00797B,0,0,2000,2000
2019-05-08,00797B,0,0,9000,9000
2019-05-09,00797B,0,0,-1000,-1000
2019-05-10,00797B,0,0,3000,3000
2019-05-13,00797B,0,0,21000,21000
2019-05-14,00797B,0,0,5000,5000
2019-05-15,00797B,0,0,1000,1000
2019-05-16,00797B,0,0,-10010000,-10010000
2019-05-17,00797B,0,0,-7499000,-7499000
2019-05-20,00797B,0,0,0,0
2019-05-21,00797B,0,0,8000,8000
2019-05-22,00797B,-90000,0,101000,11000
2019-05-23,00797B,0,0,8000,8000
2019-05-24,00797B,0,0,4000,4000
2019-05-27,00797B,0,0,1000,1000
2019-05-28,00797B,0,0,5000,5000
2019-05-29,00797B,20000000,0,2000,20002000
2019-05-30,00797B,0,0,5000,5000
2019-05-31,00797B,0,0,0,0
2019-06-03,00797B,0,0,1000,1000
2019-06-04,00797B,0,0,0,0
2019-06-05,00797B,0,0,3000,3000
2019-06-06,00797B,0,0,1000,1000
2019-06-10,00797B,0,0,1000,1000
2019-06-11,00797B,0,0,-1000,-1000
2019-06-12,00797B,0,0,-2000,-2000
2019-06-13,00797B,0,0,-8000,-8000
2019-06-14,00797B,-400000,0,400000,0
2019-06-17,00797B,0,0,-1000,-1000
2019-06-18,00797B,0,0,-1000,-1000
2019-06-19,00797B,0,0,3000,3000
2019-06-20,00797B,0,0,-2000,-2000
2019-06-21,00797B,0,0,1000,1000
2019-06-24,00797B,0,0,1000,1000
2019-06-25,00797B,0,0,-1000,-1000
2019-06-26,00797B,0,0,5000,5000
2019-06-27,00797B,0,0,0,0
2019-06-28,00797B,0,0,0,0
2019-07-01,00797B,0,0,1000,1000
2019-07-02,00797B,0,0,-1000,-1000
2019-07-03,00797B,0,0,0,0
2019-07-04,00797B,0,0,2000,2000
2019-07-05,00797B,0,0,0,0
2019-07-08,00797B,0,0,0,0
2019-07-09,00797B,0,0,-1000,-1000
2019-07-10,00797B,0,0,5000,5000
2019-07-11,00797B,0,0,1000,1000
2019-07-12,00797B,0,0,-1000,-1000
2019-07-15,00797B,0,0,0,0
2019-07-16,00797B,0,0,-1000,-1000
