date,stock_id,foreign,trust,dealer,total,dealer_self,dealer_hedge
2016-12-30,00677U,499000,0,929000,1428000,-50000,979000
2017-01-03,00677U,0,0,-141000,-141000,-210000,69000
2017-01-04,00677U,0,0,-724000,-724000,-313000,-411000
2017-01-05,00677U,80000,0,-1343000,-1263000,-393000,-950000
2017-01-06,00677U,227000,0,-1023000,-796000,0,-1023000
2017-01-09,00677U,-100000,0,-1906000,-2006000,-506000,-1400000
2017-01-10,00677U,0,0,-997000,-997000,-143000,-854000
2017-01-11,00677U,-49000,0,-448000,-497000,-105000,-343000
2017-01-12,00677U,-91000,0,-1218000,-1309000,-130000,-1088000
2017-01-13,00677U,95000,0,-607000,-512000,-130000,-477000
2017-01-16,00677U,-21000,0,-2796000,-2817000,-120000,-2676000
2017-01-17,00677U,0,0,-1154000,-1154000,-400000,-754000
2017-01-18,00677U,-257000,0,-946000,-1203000,300000,-1246000
2017-01-19,00677U,0,0,23000,23000,0,23000
2017-01-20,00677U,-109000,0,-1214000,-1323000,0,-1214000
2017-01-23,00677U,116000,0,-783000,-667000,0,-783000
2017-01-24,00677U,1662000,0,-63000,1599000,-300000,237000
2017-02-02,00677U,-1019000,0,-926000,-1945000,98000,-1024000
2017-02-03,00677U,-200000,0,288000,88000,302000,-14000
2017-02-06,00677U,-204000,0,-407000,-611000,-400000,-7000
2017-02-07,00677U,45000,0,-99000,-54000,0,-99000
2017-02-08,00677U,546000,0,-1093000,-547000,0,-1093000
2017-02-09,00677U,0,0,39000,39000,0,39000
2017-02-10,00677U,-250000,0,-480000,-730000,0,-480000
2017-02-13,00677U,0,0,-1079000,-1079000,0,-1079000
2017-02-14,00677U,30000,0,-1694000,-1664000,0,-1694000
2017-02-15,00677U,-145000,0,-168000,-313000,0,-168000
2017-02-16,00677U,734000,0,-223000,511000,0,-223000
2017-02-17,00677U,-275000,0,-1334000,-1609000,0,-1334000
2017-02-18,00677U,0,0,118000,118000,0,118000
2017-02-20,00677U,-244000,0,-423000,-667000,0,-423000
2017-02-21,00677U,1000,0,-219000,-218000,0,-219000
2017-02-22,00677U,-180000,0,-1130000,-1310000,0,-1130000
2017-02-23,00677U,-73000,0,-1138000,-1211000,0,-1138000
2017-02-24,00677U,-183000,0,-743000,-926000,0,-743000
2017-03-01,00677U,479000,0,-1137000,-658000,0,-1137000
2017-03-02,00677U,-142000,0,-487000,-629000,0,-487000
2017-03-03,00677U,330000,0,17000,347000,0,17000
2017-03-06,00677U,-543000,0,-699000,-1242000,0,-699000
2017-03-07,00677U,-503000,0,-1839000,-2342000,0,-1839000
2017-03-08,00677U,347000,0,-863000,-516000,0,-863000
2017-03-09,00677U,-7000,0,-817000,-824000,0,-817000
2017-03-10,00677U,-1000,0,-683000,-684000,0,-683000
2017-03-13,00677U,338000,0,-132000,206000,0,-132000
2017-03-14,00677U,-336000,0,-1965000,-2301000,0,-1965000
2017-03-15,00677U,22000,0,93000,115000,0,93000
2017-03-16,00677U,-50000,0,-2663000,-2713000,0,-2663000
2017-03-17,00677U,-30000,0,-657000,-687000,0,-657000
2017-03-20,00677U,-415000,0,-401000,-816000,0,-401000
2017-03-21,00677U,-93000,0,-198000,-291000,0,-198000
2017-03-22,00677U,452000,0,-951000,-499000,0,-951000
2017-03-23,00677U,0,0,-688000,-688000,0,-688000
2017-03-24,00677U,649000,0,67000,716000,0,67000
2017-03-27,00677U,488000,0,-2008000,-1520000,0,-2008000
2017-03-28,00677U,-1045000,0,-1557000,-2602000,0,-1557000
2017-03-29,00677U,-596000,0,-1817000,-2413000,0,-1817000
2017-03-30,00677U,0,0,-1397000,-1397000,0,-1397000
2017-03-31,00677U,-12000,0,-218000,-230000,0,-218000
2017-04-05,00677U,97000,0,467000,564000,0,467000
2017-04-06,00677U,666000,0,333000,999000,100000,233000
2017-04-07,00677U,584000,0,-2835000,-2251000,0,-2835000
