date,stock_id,foreign,trust,dealer,total,dealer_self,dealer_hedge
2015-09-10,00640L,0,0,-497000,-497000,50000,-547000
2015-09-11,00640L,0,0,-898000,-898000,35000,-933000
2015-09-14,00640L,0,0,-152000,-152000,0,-152000
2015-09-15,00640L,0,0,137000,137000,0,137000
2015-09-16,00640L,0,0,-703000,-703000,-85000,-618000
2015-09-17,00640L,0,0,2141000,2141000,0,2141000
2015-09-18,00640L,0,0,-4226000,-4226000,0,-4226000
2015-09-21,00640L,0,0,-624000,-624000,0,-624000
2015-09-22,00640L,475000,0,-861000,-386000,0,-861000
2015-09-23,00640L,-255000,0,-2171000,-2426000,0,-2171000
2015-09-24,00640L,0,0,1928000,1928000,0,1928000
2015-09-25,00640L,0,0,862000,862000,0,862000
2015-09-30,00640L,0,0,-1309000,-1309000,0,-1309000
2015-10-01,00640L,0,0,2434000,2434000,0,2434000
2015-10-02,00640L,0,0,-863000,-863000,0,-863000
2015-10-05,00640L,0,0,2475000,2475000,0,2475000
2015-10-06,00640L,0,0,1232000,1232000,0,1232000
2015-10-07,00640L,0,0,-42000,-42000,0,-42000
2015-10-08,00640L,0,0,407000,407000,0,407000
2015-10-12,00640L,0,0,380000,380000,0,380000
2015-10-13,00640L,0,0,1613000,1613000,0,1613000
2015-10-14,00640L,0,0,-3805000,-3805000,100000,-3905000
2015-10-15,00640L,0,0,2735000,2735000,0,2735000
2015-10-16,00640L,0,0,1238000,1238000,200000,1038000
2015-10-19,00640L,0,0,-1106000,-1106000,200000,-1306000
2015-10-20,00640L,0,0,-96000,-96000,0,-96000
2015-10-21,00640L,0,0,1831000,1831000,100000,1731000
2015-10-22,00640L,0,0,-44000,-44000,-100000,56000
2015-10-23,00640L,0,0,784000,784000,0,784000
2015-10-26,00640L,0,0,-353000,-353000,-250000,-103000
2015-10-27,00640L,0,0,-670000,-670000,-250000,-420000
2015-10-28,00640L,0,0,-786000,-786000,0,-786000
2015-10-29,00640L,0,0,-132000,-132000,0,-132000
2015-10-30,00640L,0,0,534000,534000,0,534000
2015-11-02,00640L,0,0,-1788000,-1788000,0,-1788000
2015-11-03,00640L,0,0,2031000,2031000,0,2031000
2015-11-04,00640L,0,0,-583000,-583000,600000,-1183000
2015-11-05,00640L,0,0,14000,14000,-100000,114000
2015-11-06,00640L,0,0,778000,778000,101000,677000
2015-11-09,00640L,0,0,63000,63000,-101000,164000
2015-11-10,00640L,0,0,500000,500000,-500000,1000000
2015-11-11,00640L,0,0,1011000,1011000,50000,961000
2015-11-12,00640L,0,0,195000,195000,100000,95000
2015-11-13,00640L,0,0,587000,587000,50000,537000
2015-11-16,00640L,0,0,-142000,-142000,-50000,-92000
2015-11-17,00640L,0,0,336000,336000,1000000,-664000
2015-11-18,00640L,0,0,280000,280000,-40000,320000
2015-11-19,00640L,0,0,1337000,1337000,-5000,1342000
2015-11-20,00640L,0,0,-137000,-137000,-300000,163000
2015-11-23,00640L,0,0,133000,133000,-105000,238000
2015-11-24,00640L,0,0,20000,20000,0,20000
2015-11-25,00640L,0,0,-144000,-144000,250000,-394000
2015-11-26,00640L,0,0,-215000,-215000,152000,-367000
2015-11-27,00640L,0,0,-126000,-126000,-902000,776000
2015-11-30,00640L,0,0,63000,63000,0,63000
2015-12-01,00640L,0,0,205000,205000,0,205000
2015-12-02,00640L,0,0,121000,121000,-25000,146000
2015-12-03,00640L,0,0,-1029000,-1029000,-9000,-1020000
2015-12-04,00640L,0,0,-1879000,-1879000,0,-1879000
2015-12-07,00640L,0,0,1523000,1523000,0,1523000
2015-12-08,00640L,0,0,-755000,-755000,0,-755000
2015-12-09,00640L,0,0,-1164000,-1164000,-166000,-998000
2015-12-10,00640L,0,0,-1303000,-1303000,0,-1303000
2015-12-11,00640L,0,0,907000,907000,0,907000
2015-12-14,00640L,0,0,-1765000,-1765000,0,-1765000
2015-12-15,00640L,0,0,-2728000,-2728000,0,-2728000
2015-12-16,00640L,0,0,1631000,1631000,0,1631000
2015-12-17,00640L,0,0,2509000,2509000,100000,2409000
2015-12-18,00640L,0,0,-736000,-736000,600000,-1336000
