date,stock_id,foreign,trust,dealer,total
2025-10-14,00982D,-10000,0,52929000,52919000
2025-10-15,00982D,0,0,950234,950234
2025-10-16,00982D,52000,0,325000,377000
2025-10-17,00982D,71000,0,907000,978000
2025-10-20,00982D,1000,0,-1517000,-1516000
2025-10-21,00982D,1000,0,174000,175000
2025-10-22,00982D,86000,0,553000,639000
2025-10-23,00982D,423000,0,-678000,-255000
2025-10-27,00982D,1292000,0,1855000,3147000
2025-10-28,00982D,-387000,0,429000,42000
2025-10-29,00982D,0,0,-288000,-288000
2025-10-30,00982D,467000,0,832000,1299000
2025-10-31,00982D,0,0,564000,564000
2025-11-03,00982D,0,0,776000,776000
2025-11-04,00982D,0,0,277000,277000
2025-11-05,00982D,47000,0,1239165,1286165
2025-11-06,00982D,-82000,0,-136000,-218000
2025-11-07,00982D,3000,0,876000,879000
2025-11-10,00982D,-6000,0,-105000,-111000
2025-11-11,00982D,0,0,1092000,1092000
2025-11-12,00982D,0,0,1442000,1442000
2025-11-13,00982D,-5000,0,804000,799000
2025-11-14,00982D,7000,0,636240,643240
2025-11-17,00982D,-184000,0,556000,372000
2025-11-18,00982D,0,0,2178000,2178000
2025-11-19,00982D,-86000,0,1639000,1553000
2025-11-20,00982D,0,0,847000,847000
2025-11-21,00982D,0,0,1848000,1848000
2025-11-24,00982D,6000,0,1063000,1069000
2025-11-25,00982D,34000,0,957000,991000
2025-11-26,00982D,-166000,0,1398000,1232000
2025-11-27,00982D,-313000,0,1259000,946000
2025-11-28,00982D,0,0,452000,452000
2025-12-01,00982D,0,0,473000,473000
2025-12-02,00982D,10000,0,685000,695000
2025-12-03,00982D,0,0,59000,59000
2025-12-04,00982D,0,0,216000,216000
2025-12-05,00982D,0,0,117000,117000
2025-12-08,00982D,-429000,0,537000,108000
2025-12-09,00982D,0,0,367056,367056
2025-12-10,00982D,3000,0,273000,276000
2025-12-11,00982D,1230000,0,-1063000,167000
2025-12-12,00982D,-31000,0,144000,113000
2025-12-15,00982D,1645000,0,-2015968,-370968
2025-12-16,00982D,3580000,0,-3122910,457090
2025-12-17,00982D,-43000,0,898000,855000
