date,stock_id,foreign,trust,dealer,total
2016-01-27,00651R,0,0,6279000,6279000
2016-01-28,00651R,0,0,275000,275000
2016-01-29,00651R,0,0,-13000,-13000
2016-01-30,00651R,0,0,258000,258000
2016-02-01,00651R,0,0,26000,26000
2016-02-02,00651R,0,0,507000,507000
2016-02-03,00651R,0,0,874000,874000
2016-02-15,00651R,0,0,168000,168000
2016-02-16,00651R,0,0,-181000,-181000
2016-02-17,00651R,0,0,24000,24000
2016-02-18,00651R,0,0,-237000,-237000
2016-02-19,00651R,0,0,-198000,-198000
2016-02-22,00651R,0,0,-110000,-110000
2016-02-23,00651R,0,0,129000,129000
2016-02-24,00651R,0,0,159000,159000
2016-02-25,00651R,0,0,310000,310000
2016-02-26,00651R,0,0,-300000,-300000
2016-03-01,00651R,0,0,5000,5000
2016-03-02,00651R,0,0,20000,20000
2016-03-03,00651R,1000,0,-297000,-296000
2016-03-04,00651R,0,0,-290000,-290000
2016-03-07,00651R,0,0,-56000,-56000
2016-03-08,00651R,0,0,-129000,-129000
2016-03-09,00651R,0,0,15000,15000
2016-03-10,00651R,0,0,-197000,-197000
2016-03-11,00651R,-1000,0,455000,454000
2016-03-14,00651R,0,0,73000,73000
2016-03-15,00651R,0,0,70000,70000
2016-03-16,00651R,0,0,2000,2000
2016-03-17,00651R,0,0,-198000,-198000
2016-03-18,00651R,0,0,-113000,-113000
2016-03-21,00651R,0,0,-4000,-4000
2016-03-22,00651R,0,0,7000,7000
2016-03-23,00651R,0,0,40000,40000
2016-03-24,00651R,0,0,-12000,-12000
2016-03-25,00651R,0,0,87000,87000
2016-03-28,00651R,0,0,33000,33000
2016-03-29,00651R,0,0,61000,61000
2016-03-30,00651R,0,0,-152000,-152000
2016-03-31,00651R,0,0,-207000,-207000
2016-04-01,00651R,0,0,-348000,-348000
2016-04-06,00651R,32000,0,460000,492000
2016-04-07,00651R,681000,0,-317000,364000
2016-04-08,00651R,1704000,0,-1726000,-22000
2016-04-11,00651R,0,0,-83000,-83000
2016-04-12,00651R,100000,0,-230000,-130000
2016-04-13,00651R,0,0,-570000,-570000
2016-04-14,00651R,-2000,0,-275000,-277000
2016-04-15,00651R,-20000,0,-409000,-429000
2016-04-18,00651R,402000,0,-75000,327000
2016-04-19,00651R,0,0,266000,266000
2016-04-20,00651R,300000,0,-292000,8000
2016-04-21,00651R,0,0,-413000,-413000
2016-04-22,00651R,121000,0,32000,153000
2016-04-25,00651R,255000,0,-130000,125000
2016-04-26,00651R,84000,0,52000,136000
2016-04-27,00651R,-5000,0,-374000,-379000
2016-04-28,00651R,1125000,0,-1678000,-553000
2016-04-29,00651R,75000,0,-65000,10000
2016-05-03,00651R,206000,0,-15000,191000
2016-05-04,00651R,92000,0,-221000,-129000
2016-05-05,00651R,0,0,-3000,-3000
2016-05-06,00651R,0,0,212000,212000
2016-05-09,00651R,0,0,-64000,-64000
2016-05-10,00651R,96000,0,-58000,38000
2016-05-11,00651R,31000,0,50000,81000
2016-05-12,00651R,30000,0,48000,78000
2016-05-13,00651R,2000,0,-433000,-431000
2016-05-16,00651R,-10000,0,-194000,-204000
2016-05-17,00651R,0,0,-126000,-126000
2016-05-18,00651R,0,0,64000,64000
2016-05-19,00651R,12000,0,11000,23000
2016-05-20,00651R,2000,0,-192000,-190000
2016-05-23,00651R,3000,0,-119000,-116000
2016-05-24,00651R,109000,0,-110000,-1000
2016-05-25,00651R,143000,0,-630000,-487000
2016-05-26,00651R,5000,0,-77000,-72000
2016-05-27,00651R,18000,0,-59000,-41000
2016-05-30,00651R,102000,0,-254000,-152000
2016-05-31,00651R,-2000,0,-608000,-610000
2016-06-01,00651R,0,0,-349000,-349000
2016-06-02,00651R,-12000,0,-105000,-117000
2016-06-03,00651R,0,0,-194000,-194000
2016-06-04,00651R,0,0,-6000,-6000
2016-06-06,00651R,51000,0,-101000,-50000
2016-06-07,00651R,-31000,0,-338000,-369000
2016-06-08,00651R,-3000,0,-329000,-332000
2016-06-13,00651R,149000,0,-98000,51000
2016-06-14,00651R,32000,0,140000,172000
2016-06-15,00651R,275000,0,-57000,218000
2016-06-16,00651R,-43000,0,-130000,-173000
2016-06-17,00651R,71000,0,137000,208000
2016-06-20,00651R,8000,0,-125000,-117000
2016-06-21,00651R,0,0,-76000,-76000
2016-06-22,00651R,-6000,0,-50000,-56000
2016-06-23,00651R,-15000,0,-139000,-154000
2016-06-24,00651R,243000,0,541000,784000
2016-06-27,00651R,12000,0,109000,121000
2016-06-28,00651R,7000,0,90000,97000
2016-06-29,00651R,0,0,-295000,-295000
2016-06-30,00651R,-1000,0,-919000,-920000
2016-07-01,00651R,0,0,25000,25000
2016-07-04,00651R,0,0,-597000,-597000
2016-07-05,00651R,6000,0,-414000,-408000
2016-07-06,00651R,35000,0,-175000,-140000
2016-07-07,00651R,4000,0,12000,16000
2016-07-11,00651R,105000,0,-205000,-100000
2016-07-12,00651R,0,0,-162000,-162000
2016-07-13,00651R,-16000,0,-558000,-574000
2016-07-14,00651R,0,0,-149000,-149000
2016-07-15,00651R,-43000,0,-326000,-369000
2016-07-18,00651R,-4000,0,44000,40000
2016-07-19,00651R,0,0,-295000,-295000
2016-07-20,00651R,-105000,0,-6000,-111000
2016-07-21,00651R,0,0,-59000,-59000
2016-07-22,00651R,-33000,0,-415000,-448000
2016-07-25,00651R,-1000,0,-165000,-166000
2016-07-26,00651R,-257000,0,69000,-188000
2016-07-27,00651R,0,0,-139000,-139000
2016-07-28,00651R,0,0,-118000,-118000
2016-07-29,00651R,0,0,-45000,-45000
2016-08-01,00651R,2000,0,-53000,-51000
2016-08-02,00651R,0,0,-38000,-38000
2016-08-03,00651R,3000,0,91000,94000
2016-08-04,00651R,-2000,0,-17000,-19000
2016-08-05,00651R,-53000,0,-9000,-62000
2016-08-08,00651R,2000,0,-312000,-310000
2016-08-09,00651R,0,0,-23000,-23000
2016-08-10,00651R,-10000,0,-128000,-138000
2016-08-11,00651R,0,0,-338000,-338000
2016-08-12,00651R,39000,0,-180000,-141000
2016-08-15,00651R,48000,0,212000,260000
2016-08-16,00651R,39000,0,-13000,26000
2016-08-17,00651R,4000,0,-187000,-183000
2016-08-18,00651R,-157000,0,-184000,-341000
2016-08-19,00651R,0,0,-727000,-727000
2016-08-22,00651R,-4000,0,-268000,-272000
2016-08-23,00651R,-10000,0,-3000,-13000
2016-08-24,00651R,0,0,-169000,-169000
2016-08-25,00651R,0,0,141000,141000
2016-08-26,00651R,-1000,0,-38000,-39000
2016-08-29,00651R,0,0,-17000,-17000
2016-08-30,00651R,-1000,0,-103000,-104000
2016-08-31,00651R,0,0,31000,31000
2016-09-01,00651R,0,0,-126000,-126000
2016-09-02,00651R,0,0,-386000,-386000
2016-09-05,00651R,-65000,0,-381000,-446000
2016-09-06,00651R,0,0,-91000,-91000
2016-09-07,00651R,0,0,140000,140000
2016-09-08,00651R,0,0,-131000,-131000
2016-09-09,00651R,-64000,0,-2011000,-2075000
2016-09-10,00651R,0,0,-494000,-494000
2016-09-12,00651R,-621000,0,-814000,-1435000
2016-09-13,00651R,39000,0,-39000,0
2016-09-14,00651R,0,0,257000,257000
2016-09-19,00651R,160000,0,310000,470000
2016-09-20,00651R,210000,0,104000,314000
2016-09-21,00651R,181000,0,-77000,104000
2016-09-22,00651R,531000,0,678000,1209000
2016-09-23,00651R,27000,0,112000,139000
2016-09-26,00651R,25000,0,137000,162000
2016-09-29,00651R,-4000,0,-7000,-11000
2016-09-30,00651R,-178000,0,128000,-50000
2016-10-03,00651R,142000,0,-167000,-25000
2016-10-04,00651R,62000,0,6000,68000
2016-10-05,00651R,20000,0,-235000,-215000
2016-10-06,00651R,52000,0,-152000,-100000
2016-10-07,00651R,30000,0,-25000,5000
2016-10-11,00651R,98000,0,61000,159000
2016-10-12,00651R,187000,0,-156000,31000
2016-10-13,00651R,48000,0,320000,368000
2016-10-14,00651R,372000,0,-13000,359000
2016-10-17,00651R,28000,0,12000,40000
2016-10-18,00651R,5000,0,-25000,-20000
2016-10-19,00651R,0,0,18000,18000
2016-10-20,00651R,3000,0,8000,11000
2016-10-21,00651R,57000,0,92000,149000
2016-10-24,00651R,-9000,0,83000,74000
2016-10-25,00651R,0,0,-21000,-21000
2016-10-26,00651R,-39000,0,-201000,-240000
2016-10-27,00651R,0,0,19000,19000
2016-10-28,00651R,52000,0,49000,101000
2016-10-31,00651R,36000,0,98000,134000
2016-11-01,00651R,-81000,0,551000,470000
2016-11-02,00651R,277000,0,1167000,1444000
2016-11-03,00651R,236000,0,390000,626000
2016-11-04,00651R,115000,0,21000,136000
2016-11-07,00651R,116000,0,252000,368000
2016-11-08,00651R,33000,0,49000,82000
2016-11-09,00651R,641000,0,483000,1124000
2016-11-10,00651R,14000,0,45000,59000
2016-11-11,00651R,118000,0,216000,334000
2016-11-14,00651R,377000,0,11000,388000
2016-11-15,00651R,-93000,0,136000,43000
2016-11-16,00651R,-106000,0,133000,27000
2016-11-17,00651R,3000,0,134000,137000
2016-11-18,00651R,16000,0,16000,32000
2016-11-21,00651R,-22000,0,237000,215000
2016-11-22,00651R,-12000,0,59000,47000
2016-11-23,00651R,-77000,0,140000,63000
2016-11-24,00651R,11000,0,80000,91000
2016-11-25,00651R,-114000,0,139000,25000
2016-11-28,00651R,-61000,0,94000,33000
2016-11-29,00651R,-52000,0,81000,29000
2016-11-30,00651R,-30000,0,30000,0
2016-12-01,00651R,-15000,0,94000,79000
2016-12-02,00651R,-17000,0,-8000,-25000
2016-12-05,00651R,-25000,0,69000,44000
2016-12-06,00651R,-76000,0,125000,49000
2016-12-07,00651R,-26000,0,85000,59000
2016-12-08,00651R,-28000,0,99000,71000
2016-12-09,00651R,0,0,47000,47000
2016-12-12,00651R,-25000,0,45000,20000
2016-12-13,00651R,0,0,33000,33000
2016-12-14,00651R,-243000,0,-581000,-824000
2016-12-15,00651R,-92000,0,-474000,-566000
2016-12-16,00651R,-36000,0,-60000,-96000
2016-12-19,00651R,0,0,95000,95000
2016-12-20,00651R,-5000,0,29000,24000
2016-12-21,00651R,189000,0,646000,835000
2016-12-22,00651R,0,0,179000,179000
2016-12-23,00651R,-221000,0,-348000,-569000
2016-12-26,00651R,7000,0,18000,25000
2016-12-27,00651R,85000,0,20000,105000
2016-12-28,00651R,-10000,0,67000,57000
2016-12-29,00651R,0,0,90000,90000
2016-12-30,00651R,-9000,0,27000,18000
2017-01-03,00651R,0,0,39000,39000
2017-01-04,00651R,-8000,0,45000,37000
2017-01-05,00651R,100000,0,1440000,1540000
2017-01-06,00651R,-10000,0,-55000,-65000
2017-01-09,00651R,0,0,18000,18000
2017-01-10,00651R,-29000,0,-104000,-133000
2017-01-11,00651R,-125000,0,-103000,-228000
2017-01-12,00651R,-132000,0,51000,-81000
2017-01-13,00651R,-312000,0,113000,-199000
2017-01-16,00651R,3000,0,-191000,-188000
2017-01-17,00651R,0,0,-93000,-93000
2017-01-18,00651R,3000,0,-179000,-176000
2017-01-19,00651R,0,0,33000,33000
2017-01-20,00651R,-10000,0,14000,4000
2017-01-23,00651R,72000,0,-62000,10000
2017-01-24,00651R,18000,0,-5000,13000
2017-02-02,00651R,0,0,112000,112000
2017-02-03,00651R,-51000,0,7000,-44000
2017-02-06,00651R,-62000,0,36000,-26000
2017-02-07,00651R,-98000,0,71000,-27000
2017-02-08,00651R,3000,0,43000,46000
2017-02-09,00651R,-19000,0,-14000,-33000
2017-02-10,00651R,0,0,-22000,-22000
2017-02-13,00651R,4000,0,14000,18000
2017-02-14,00651R,-7000,0,-9000,-16000
2017-02-15,00651R,-58000,0,138000,80000
2017-02-16,00651R,-45000,0,54000,9000
2017-02-17,00651R,-14000,0,-12000,-26000
2017-02-18,00651R,0,0,1000,1000
2017-02-20,00651R,-37000,0,-106000,-143000
2017-02-21,00651R,-2000,0,-1000,-3000
2017-02-22,00651R,2000,0,29000,31000
2017-02-23,00651R,-1000,0,-10000,-11000
2017-02-24,00651R,-6000,0,-40000,-46000
2017-03-01,00651R,-38000,0,165000,127000
2017-03-02,00651R,0,0,-45000,-45000
2017-03-03,00651R,0,0,47000,47000
2017-03-06,00651R,29000,0,-20000,9000
2017-03-07,00651R,66000,0,59000,125000
2017-03-08,00651R,0,0,-47000,-47000
2017-03-09,00651R,0,0,-87000,-87000
2017-03-10,00651R,67000,0,16000,83000
2017-03-13,00651R,15000,0,5000,20000
2017-03-14,00651R,-1000,0,-5000,-6000
2017-03-15,00651R,-11000,0,-26000,-37000
2017-03-16,00651R,0,0,-29000,-29000
2017-03-17,00651R,50000,0,-105000,-55000
2017-03-20,00651R,3000,0,-50000,-47000
2017-03-21,00651R,0,0,-15000,-15000
2017-03-22,00651R,-147000,0,-1441000,-1588000
2017-03-23,00651R,282000,0,-211000,71000
2017-03-24,00651R,79000,0,-119000,-40000
2017-03-27,00651R,79000,0,-125000,-46000
2017-03-28,00651R,0,0,10000,10000
2017-03-29,00651R,0,0,6000,6000
2017-03-30,00651R,48000,0,-33000,15000
2017-03-31,00651R,51000,0,-57000,-6000
2017-04-05,00651R,5000,0,-13000,-8000
2017-04-06,00651R,0,0,-76000,-76000
2017-04-07,00651R,351000,0,271000,622000
2017-04-10,00651R,0,0,-96000,-96000
2017-04-11,00651R,0,0,23000,23000
2017-04-12,00651R,0,0,-27000,-27000
2017-04-13,00651R,0,0,-44000,-44000
2017-04-14,00651R,0,0,4000,4000
2017-04-17,00651R,0,0,-16000,-16000
2017-04-18,00651R,0,0,43000,43000
2017-04-19,00651R,0,0,-20000,-20000
2017-04-20,00651R,0,0,85000,85000
2017-04-21,00651R,0,0,101000,101000
2017-04-24,00651R,0,0,4000,4000
2017-04-25,00651R,0,0,41000,41000
2017-04-26,00651R,0,0,-52000,-52000
2017-04-27,00651R,0,0,-35000,-35000
2017-04-28,00651R,0,0,-23000,-23000
2017-05-02,00651R,-1000,0,-8000,-9000
2017-05-03,00651R,4000,0,2000,6000
2017-05-04,00651R,0,0,24000,24000
2017-05-05,00651R,0,0,10000,10000
2017-05-08,00651R,0,0,7000,7000
2017-05-09,00651R,0,0,-117000,-117000
2017-05-10,00651R,-48000,0,-66000,-114000
2017-05-11,00651R,0,0,-6000,-6000
2017-05-12,00651R,0,0,22000,22000
2017-05-15,00651R,0,0,3000,3000
2017-05-16,00651R,0,0,41000,41000
2017-05-17,00651R,0,0,-59000,-59000
2017-05-18,00651R,-73000,0,-20000,-93000
2017-05-19,00651R,-29000,0,2000,-27000
2017-05-22,00651R,-206000,0,-65000,-271000
2017-05-23,00651R,-3000,0,19000,16000
2017-05-24,00651R,-5000,0,-13000,-18000
2017-05-25,00651R,-2000,0,3000,1000
2017-05-26,00651R,-9000,0,43000,34000
2017-05-31,00651R,-90000,0,-46000,-136000
2017-06-01,00651R,-2000,0,3000,1000
2017-06-02,00651R,-4000,0,222000,218000
2017-06-03,00651R,0,0,-2000,-2000
2017-06-05,00651R,0,0,58000,58000
2017-06-06,00651R,0,0,-13000,-13000
2017-06-07,00651R,0,0,-3000,-3000
2017-06-08,00651R,-9000,0,1000,-8000
2017-06-09,00651R,-3000,0,46000,43000
2017-06-12,00651R,-137000,0,-336000,-473000
2017-06-13,00651R,-8000,0,100000,92000
2017-06-14,00651R,-10000,0,16000,6000
2017-06-15,00651R,-7000,0,32000,25000
2017-06-16,00651R,0,0,21000,21000
2017-06-19,00651R,-22000,0,41000,19000
2017-06-20,00651R,-3000,0,37000,34000
2017-06-21,00651R,-8000,0,-27000,-35000
2017-06-22,00651R,-4000,0,17000,13000
2017-06-23,00651R,-1000,0,12000,11000
2017-06-26,00651R,-4000,0,14000,10000
2017-06-27,00651R,-23000,0,7000,-16000
2017-06-28,00651R,-27000,0,-7000,-34000
2017-06-29,00651R,0,0,18000,18000
2017-06-30,00651R,-20000,0,-10000,-30000
2017-07-03,00651R,-1000,0,1000,0
2017-07-04,00651R,-29000,0,-34000,-63000
2017-07-05,00651R,-31000,0,13000,-18000
2017-07-06,00651R,-34000,0,9000,-25000
2017-07-07,00651R,-23000,0,-2000,-25000
2017-07-10,00651R,-16000,0,-24000,-40000
2017-07-11,00651R,-2000,0,-17000,-19000
2017-07-12,00651R,-26000,0,-61000,-87000
2017-07-13,00651R,-24000,0,-60000,-84000
2017-07-14,00651R,0,0,-34000,-34000
2017-07-17,00651R,0,0,-48000,-48000
2017-07-18,00651R,0,0,-167000,-167000
2017-07-19,00651R,48000,0,73000,121000
2017-07-20,00651R,0,0,4000,4000
2017-07-21,00651R,0,0,-101000,-101000
2017-07-24,00651R,0,0,-139000,-139000
2017-07-25,00651R,0,0,-1000,-1000
2017-07-26,00651R,0,0,-1000,-1000
2017-07-27,00651R,0,0,-37000,-37000
2017-07-28,00651R,-23000,0,-149000,-172000
2017-07-31,00651R,0,0,-131000,-131000
