date,stock_id,foreign,trust,dealer,total
2017-03-31,00691R,0,0,1583000,1583000
2017-04-05,00691R,0,0,72000,72000
2017-04-06,00691R,0,0,40000,40000
2017-04-07,00691R,0,0,646000,646000
2017-04-10,00691R,0,0,55000,55000
2017-04-11,00691R,0,0,178000,178000
2017-04-12,00691R,0,0,103000,103000
2017-04-13,00691R,0,0,14000,14000
2017-04-14,00691R,0,0,877000,877000
2017-04-17,00691R,0,0,263000,263000
2017-04-18,00691R,0,0,90000,90000
2017-04-19,00691R,0,0,167000,167000
2017-04-20,00691R,0,0,-96000,-96000
2017-04-21,00691R,0,0,-189000,-189000
2017-04-24,00691R,0,0,-121000,-121000
2017-04-25,00691R,0,0,4000,4000
2017-04-26,00691R,0,0,-9000,-9000
2017-04-27,00691R,0,0,14000,14000
2017-04-28,00691R,0,0,14000,14000
2017-05-02,00691R,0,0,-10000,-10000
2017-05-03,00691R,0,0,0,0
2017-05-04,00691R,0,0,17000,17000
2017-05-05,00691R,0,0,21000,21000
2017-05-08,00691R,0,0,-2000,-2000
2017-05-09,00691R,0,0,-4000,-4000
2017-05-10,00691R,0,0,-1000,-1000
2017-05-11,00691R,0,0,-94000,-94000
2017-05-12,00691R,0,0,0,0
2017-05-15,00691R,0,0,-34000,-34000
2017-05-16,00691R,0,0,3000,3000
2017-05-17,00691R,0,0,0,0
2017-05-18,00691R,0,0,3000,3000
2017-05-19,00691R,0,0,-43000,-43000
2017-05-22,00691R,0,0,-1000,-1000
2017-05-23,00691R,0,0,-56000,-56000
2017-05-24,00691R,0,0,14000,14000
2017-05-25,00691R,0,0,-16000,-16000
2017-05-26,00691R,0,0,-28000,-28000
2017-05-31,00691R,0,0,-25000,-25000
2017-06-01,00691R,0,0,1000,1000
2017-06-02,00691R,0,0,-47000,-47000
2017-06-03,00691R,0,0,-57000,-57000
2017-06-05,00691R,0,0,-15000,-15000
2017-06-06,00691R,0,0,-31000,-31000
2017-06-07,00691R,0,0,0,0
2017-06-08,00691R,0,0,-3000,-3000
2017-06-09,00691R,0,0,-3000,-3000
2017-06-12,00691R,0,0,-84000,-84000
2017-06-13,00691R,0,0,13000,13000
2017-06-14,00691R,0,0,-7000,-7000
2017-06-15,00691R,0,0,9000,9000
2017-06-16,00691R,0,0,-12000,-12000
2017-06-19,00691R,0,0,-35000,-35000
2017-06-20,00691R,0,0,-41000,-41000
2017-06-21,00691R,0,0,5000,5000
2017-06-22,00691R,0,0,3000,3000
2017-06-23,00691R,0,0,5000,5000
2017-06-26,00691R,0,0,-21000,-21000
2017-06-27,00691R,0,0,-2000,-2000
2017-06-28,00691R,0,0,12000,12000
2017-06-29,00691R,0,0,-2000,-2000
2017-06-30,00691R,0,0,3000,3000
2017-07-03,00691R,0,0,6000,6000
2017-07-04,00691R,0,0,31000,31000
2017-07-05,00691R,0,0,3000,3000
2017-07-07,00691R,0,0,4000,4000
2017-07-10,00691R,0,0,10000,10000
2017-07-11,00691R,0,0,-109000,-109000
2017-07-13,00691R,0,0,-1000,-1000
2017-07-14,00691R,0,0,-1000,-1000
2017-07-17,00691R,0,0,-1000,-1000
2017-07-18,00691R,0,0,-1000,-1000
2017-07-19,00691R,0,0,-1000,-1000
2017-07-20,00691R,0,0,-1000,-1000
2017-07-21,00691R,0,0,-3000,-3000
2017-07-25,00691R,0,0,-3000,-3000
2017-07-26,00691R,0,0,1000,1000
2017-07-27,00691R,0,0,-1000,-1000
2017-07-28,00691R,0,0,-66000,-66000
2017-07-31,00691R,0,0,-280000,-280000
2017-08-04,00691R,0,0,1000,1000
2017-08-08,00691R,0,0,-1000,-1000
2017-08-10,00691R,0,0,-48000,-48000
2017-08-11,00691R,0,0,-8000,-8000
2017-08-14,00691R,0,0,-24000,-24000
2017-08-15,00691R,0,0,-25000,-25000
2017-08-16,00691R,0,0,-1000,-1000
2017-08-17,00691R,0,0,1000,1000
2017-08-18,00691R,0,0,-1000,-1000
2017-08-22,00691R,0,0,-33000,-33000
2017-08-24,00691R,0,0,-3000,-3000
2017-08-25,00691R,0,0,-31000,-31000
2017-08-28,00691R,0,0,25000,25000
2017-08-29,00691R,0,0,-62000,-62000
2017-08-30,00691R,0,0,-11000,-11000
2017-08-31,00691R,0,0,-10000,-10000
2017-09-01,00691R,0,0,-5000,-5000
2017-09-04,00691R,0,0,-7000,-7000
2017-09-05,00691R,0,0,0,0
2017-09-07,00691R,0,0,39000,39000
2017-09-11,00691R,0,0,-3000,-3000
2017-09-13,00691R,0,0,-27000,-27000
2017-09-14,00691R,0,0,8000,8000
2017-09-15,00691R,0,0,-30000,-30000
