date,stock_id,foreign,trust,dealer,total
2015-01-05,01008T,104000,0,0,104000
2015-01-06,01008T,103000,0,0,103000
2015-01-07,01008T,74000,0,0,74000
2015-01-08,01008T,21000,0,0,21000
2015-01-09,01008T,-21000,0,0,-21000
2015-01-12,01008T,-12000,0,0,-12000
2015-01-13,01008T,10000,0,0,10000
2015-01-14,01008T,4000,0,0,4000
2015-01-15,01008T,21000,0,0,21000
2015-01-16,01008T,-7000,0,0,-7000
2015-01-19,01008T,-1000,0,0,-1000
2015-01-20,01008T,7000,0,0,7000
2015-01-21,01008T,3000,0,0,3000
2015-01-22,01008T,67000,0,0,67000
2015-01-23,01008T,-11000,0,0,-11000
2015-01-26,01008T,7000,0,0,7000
2015-01-27,01008T,25000,0,0,25000
2015-01-28,01008T,76000,0,0,76000
2015-01-29,01008T,52000,0,0,52000
2015-01-30,01008T,10000,0,0,10000
2015-02-02,01008T,52000,0,0,52000
2015-02-03,01008T,-113000,0,0,-113000
2015-02-04,01008T,-29000,0,0,-29000
2015-02-05,01008T,10000,0,0,10000
2015-02-06,01008T,53000,0,0,53000
2015-02-09,01008T,-25000,0,0,-25000
2015-02-10,01008T,-4000,0,0,-4000
2015-02-11,01008T,-26000,0,0,-26000
2015-02-12,01008T,-228000,0,0,-228000
2015-02-13,01008T,3000,0,0,3000
2015-02-24,01008T,-155000,0,0,-155000
2015-02-25,01008T,-111000,0,0,-111000
2015-02-26,01008T,11000,0,0,11000
2015-03-02,01008T,25000,0,0,25000
2015-03-03,01008T,12000,0,0,12000
2015-03-04,01008T,-139000,0,0,-139000
2015-03-05,01008T,-74000,0,0,-74000
2015-03-06,01008T,99000,0,0,99000
2015-03-09,01008T,40000,0,0,40000
2015-03-10,01008T,-24000,0,0,-24000
2015-03-11,01008T,-374000,0,0,-374000
2015-03-12,01008T,48000,0,0,48000
2015-03-13,01008T,53000,0,0,53000
2015-03-16,01008T,55000,0,0,55000
2015-03-17,01008T,-48000,0,0,-48000
2015-03-19,01008T,-41000,0,0,-41000
2015-03-20,01008T,-45000,0,0,-45000
2015-03-23,01008T,-1000,0,0,-1000
2015-03-24,01008T,217000,0,0,217000
2015-03-25,01008T,52000,0,0,52000
2015-03-26,01008T,100000,0,0,100000
2015-03-27,01008T,40000,0,0,40000
2015-03-30,01008T,-154000,0,0,-154000
2015-03-31,01008T,-580000,0,0,-580000
2015-04-01,01008T,-70000,0,0,-70000
2015-04-02,01008T,-173000,0,0,-173000
2015-04-07,01008T,-2189000,0,0,-2189000
