date,stock_id,foreign,trust,dealer,total
2025-07-25,2887G,-1000,0,0,-1000
2025-07-29,2887G,-2,0,0,-2
2025-08-19,2887G,5000,0,0,5000
2025-09-22,2887G,3000,0,0,3000
2025-09-23,2887G,2000,0,0,2000
2025-09-24,2887G,6000,0,0,6000
2025-09-25,2887G,7000,0,0,7000
2025-09-26,2887G,3000,0,0,3000
2025-09-30,2887G,3000,0,0,3000
2025-10-01,2887G,3000,0,0,3000
2025-11-06,2887G,-13000,0,0,-13000
2025-11-11,2887G,8000,0,0,8000
2025-11-18,2887G,-3000,0,0,-3000
2025-11-19,2887G,1000,0,0,1000
2025-12-01,2887G,1000,0,0,1000
2025-12-22,2887G,1000,0,0,1000
2026-01-09,2887G,-4000,0,0,-4000
2026-01-14,2887G,7000,0,0,7000
2026-01-16,2887G,2000,0,0,2000
2026-01-19,2887G,3000,0,0,3000
2026-01-22,2887G,2000,0,0,2000
2026-01-23,2887G,-423,0,0,-423
2026-01-26,2887G,5000,0,0,5000
2026-02-02,2887G,5000,0,0,5000
2026-02-06,2887G,-997,0,0,-997
2026-02-09,2887G,4000,0,0,4000
2026-02-23,2887G,4000,0,0,4000
2026-03-06,2887G,4000,0,0,4000
2026-03-09,2887G,-1000,0,0,-1000
2026-03-10,2887G,1000,0,0,1000
2026-03-11,2887G,2000,0,0,2000
2026-03-13,2887G,4000,0,0,4000
2026-03-16,2887G,4000,0,0,4000
2026-03-23,2887G,1000,0,0,1000
2026-04-13,2887G,-1000,0,0,-1000
2026-04-14,2887G,223,0,0,223
2026-04-15,2887G,107,0,0,107
2026-04-17,2887G,-14000,0,0,-14000
2026-04-23,2887G,-11000,0,0,-11000
2026-05-22,2887G,0,0,-6011,-6011
2026-06-18,2887G,9000,0,0,9000
2026-06-22,2887G,10000,0,0,10000
2026-06-29,2887G,37000,0,0,37000
2026-06-30,2887G,25000,0,0,25000
2026-07-01,2887G,-3000,0,0,-3000
2026-07-08,2887G,1000,0,0,1000
2026-07-09,2887G,5000,0,0,5000
2026-07-13,2887G,19000,0,0,19000
2026-07-14,2887G,10000,0,0,10000
2026-07-15,2887G,1000,0,0,1000
2026-07-17,2887G,-15000,0,0,-15000
2026-07-20,2887G,-1000,0,0,-1000
2026-07-21,2887G,1000,0,0,1000
2026-07-22,2887G,-1000,0,0,-1000
2026-07-24,2887G,1000,0,0,1000
2026-07-27,2887G,2000,0,0,2000
2026-07-28,2887G,2000,0,0,2000
2026-07-29,2887G,3000,0,0,3000
2026-08-03,2887G,34000,0,0,34000
2026-08-04,2887G,5000,0,0,5000
2026-08-05,2887G,9000,0,0,9000
2026-08-06,2887G,2000,0,0,2000
2026-08-07,2887G,2000,0,0,2000
2026-08-10,2887G,2000,0,0,2000
2026-08-17,2887G,0,0,0,0
2026-08-20,2887G,1000,0,0,1000
2026-08-26,2887G,2000,0,0,2000
