date,stock_id,foreign,trust,dealer,total
2025-05-05,00980A,-40000,0,17429746,17389746
2025-05-06,00980A,1000,0,-7312583,-7311583
2025-05-07,00980A,0,0,-9140440,-9140440
2025-05-08,00980A,5000,0,-1659523,-1654523
2025-05-09,00980A,5000,0,-5037815,-5032815
2025-05-12,00980A,3000,0,-7262399,-7259399
2025-05-13,00980A,200105,0,-23867361,-23667256
2025-05-14,00980A,68000,0,-7946340,-7878340
2025-05-15,00980A,-4500,0,-5029166,-5033666
2025-05-16,00980A,217000,0,-9459808,-9242808
2025-05-19,00980A,-292900,0,-5519476,-5812376
2025-05-20,00980A,-100,0,-3200700,-3200800
2025-05-21,00980A,84000,0,-621164,-537164
2025-05-22,00980A,1015000,0,-1160933,-145933
2025-05-23,00980A,80000,0,-3552605,-3472605
2025-05-26,00980A,-546000,0,-113943,-659943
2025-05-27,00980A,-438000,0,-652983,-1090983
2025-05-28,00980A,560150,0,730158,1290308
2025-05-29,00980A,-391000,0,2554931,2163931
2025-06-02,00980A,-1676000,0,-2763583,-4439583
2025-06-03,00980A,336000,0,287420,623420
2025-06-04,00980A,-2000,0,-81308,-83308
2025-06-05,00980A,5200,0,2289043,2294243
2025-06-06,00980A,4600,0,236107,240707
2025-06-09,00980A,139000,0,-1360294,-1221294
2025-06-10,00980A,-127000,0,283732,156732
2025-06-11,00980A,425000,0,886014,1311014
2025-06-12,00980A,-105000,0,902000,797000
2025-06-13,00980A,-171000,0,590773,419773
2025-06-16,00980A,-140000,0,-193118,-333118
2025-06-17,00980A,59000,0,-624762,-565762
2025-06-18,00980A,-412000,0,-1011061,-1423061
2025-06-19,00980A,-211000,0,-132221,-343221
2025-06-20,00980A,-933000,0,762742,-170258
2025-06-23,00980A,406000,0,922973,1328973
2025-06-24,00980A,113000,0,-145587,-32587
2025-06-25,00980A,-18000,0,-125457,-143457
2025-06-26,00980A,-126000,0,1137211,1011211
2025-06-27,00980A,-107561,0,333115,225554
2025-06-30,00980A,384000,0,952883,1336883
2025-07-01,00980A,-501000,0,-32906,-533906
2025-07-02,00980A,-412000,0,-1024330,-1436330
2025-07-03,00980A,95000,0,-2850556,-2755556
2025-07-04,00980A,-69000,0,-1338869,-1407869
2025-07-07,00980A,313000,0,-1672578,-1359578
2025-07-08,00980A,513000,0,-1475,511525
2025-07-09,00980A,-31000,0,-796826,-827826
2025-07-10,00980A,-117000,0,-1911807,-2028807
2025-07-11,00980A,420000,0,-1525856,-1105856
2025-07-14,00980A,-797000,0,-958376,-1755376
2025-07-15,00980A,-160000,0,403460,243460
2025-07-16,00980A,73000,0,-2703371,-2630371
2025-07-17,00980A,383000,0,-1368630,-985630
2025-07-18,00980A,-353000,0,-630623,-983623
2025-07-21,00980A,-23000,0,-1516927,-1539927
2025-07-22,00980A,130000,0,-705117,-575117
2025-07-23,00980A,410000,0,-2618753,-2208753
2025-07-24,00980A,-104000,0,-1810630,-1914630
2025-07-25,00980A,-70000,0,-656059,-726059
2025-07-28,00980A,-65000,0,-1191476,-1256476
2025-07-29,00980A,161200,0,-3716079,-3554879
2025-07-30,00980A,-175000,0,-74709,-249709
2025-07-31,00980A,297000,0,-3732705,-3435705
2025-08-01,00980A,-1034000,0,-3625968,-4659968
2025-08-04,00980A,99000,0,-2693680,-2594680
2025-08-05,00980A,-54000,0,-1802855,-1856855
2025-08-06,00980A,75000,0,-2897366,-2822366
2025-08-07,00980A,77000,0,-3529547,-3452547
2025-08-08,00980A,-152000,0,-5468867,-5620867
2025-08-11,00980A,-56000,0,-5318476,-5374476
2025-08-12,00980A,-162000,0,-2971453,-3133453
2025-08-13,00980A,-187000,0,-3506153,-3693153
2025-08-14,00980A,891000,0,-4239388,-3348388
2025-08-15,00980A,-322000,0,-8801120,-9123120
2025-08-18,00980A,-169000,0,-12836016,-13005016
2025-08-19,00980A,-117000,0,-10685156,-10802156
2025-08-20,00980A,317200,0,-7603332,-7286132
2025-08-21,00980A,-1000,0,-3639433,-3640433
2025-08-22,00980A,31080,0,-1473138,-1442058
2025-08-25,00980A,13760,0,-421239,-407479
2025-08-26,00980A,1000,0,-714745,-713745
2025-08-27,00980A,69000,0,-45285,23715
2025-08-28,00980A,177000,0,487769,664769
2025-08-29,00980A,393000,0,385679,778679
2025-09-01,00980A,-365000,0,-2718715,-3083715
2025-09-02,00980A,-190000,0,-2891364,-3081364
2025-09-03,00980A,32946,0,-849990,-817044
2025-09-04,00980A,88100,0,-461209,-373109
2025-09-05,00980A,261000,0,-3216271,-2955271
2025-09-08,00980A,-58800,0,-4288172,-4346972
2025-09-09,00980A,33000,0,-1626489,-1593489
2025-09-10,00980A,74100,0,-3697822,-3623722
2025-09-11,00980A,59100,0,4002958,4062058
2025-09-12,00980A,213150,0,-2154448,-1941298
2025-09-15,00980A,432769,0,-5961325,-5528556
2025-09-16,00980A,468000,0,893549,1361549
2025-09-17,00980A,-165850,0,-159393,-325243
2025-09-18,00980A,88200,0,-2505604,-2417404
2025-09-19,00980A,-557000,0,-1631544,-2188544
2025-09-22,00980A,-32886,0,-2026658,-2059544
2025-09-23,00980A,-34300,0,1957097,1922797
2025-09-24,00980A,-245919,0,-719673,-965592
2025-09-25,00980A,125250,0,-859921,-734671
2025-09-26,00980A,26000,0,-2702816,-2676816
2025-09-30,00980A,77302,0,1923973,2001275
2025-10-01,00980A,459000,0,1771310,2230310
2025-10-02,00980A,560550,0,1509507,2070057
2025-10-03,00980A,204794,0,2168854,2373648
2025-10-07,00980A,-275600,0,-2133507,-2409107
2025-10-08,00980A,292520,0,-174707,117813
2025-10-09,00980A,-305900,0,746985,441085
2025-10-13,00980A,-689322,0,-4096921,-4786243
2025-10-14,00980A,-439000,0,-1396062,-1835062
2025-10-15,00980A,18100,0,1197513,1215613
2025-10-16,00980A,103500,0,2202340,2305840
2025-10-17,00980A,-408000,0,-3316643,-3724643
2025-10-20,00980A,-77700,0,347167,269467
2025-10-21,00980A,-12978,0,14853,1875
2025-10-22,00980A,-99823,0,-3151038,-3250861
2025-10-23,00980A,22344,0,-2134853,-2112509
2025-10-27,00980A,312500,0,2368714,2681214
2025-10-28,00980A,-29900,0,-450480,-480380
2025-10-29,00980A,298000,0,-1299460,-1001460
2025-10-30,00980A,-368600,0,-2531300,-2899900
2025-10-31,00980A,286500,0,-2237130,-1950630
2025-11-03,00980A,-717861,0,-23032377,-23750238
