date,stock_id,foreign,trust,dealer,total,dealer_self,dealer_hedge
2026-03-30,00985D,5860000,0,15427560,21287560,0,15427560
2026-03-31,00985D,9054000,0,-7244070,1809930,0,-7244070
2026-04-01,00985D,0,0,1027285,1027285,0,1027285
2026-04-02,00985D,0,0,896607,896607,0,896607
2026-04-07,00985D,0,0,449933,449933,-2842000,3291933
2026-04-08,00985D,0,0,313393,313393,-158000,471393
2026-04-09,00985D,5186000,0,-4542660,643340,0,-4542660
2026-04-10,00985D,5187000,0,-4395864,791136,0,-4395864
2026-04-13,00985D,1531000,0,-1493483,37517,0,-1493483
2026-04-14,00985D,0,0,79618,79618,0,79618
2026-04-15,00985D,0,0,205213,205213,0,205213
2026-04-16,00985D,-2000,0,-508312,-510312,0,-508312
2026-04-17,00985D,-4000,0,-61398,-65398,0,-61398
2026-04-20,00985D,0,0,1541995,1541995,0,1541995
2026-04-21,00985D,0,0,52696,52696,0,52696
2026-04-22,00985D,-4000,0,30870,26870,0,30870
2026-04-23,00985D,0,0,454666,454666,0,454666
2026-04-24,00985D,0,0,-64352,-64352,0,-64352
2026-04-27,00985D,0,0,86900,86900,0,86900
2026-04-28,00985D,0,0,62916,62916,0,62916
2026-04-29,00985D,0,0,-1179000,-1179000,0,-1179000
2026-04-30,00985D,-6000,0,-290000,-296000,0,-290000
2026-05-04,00985D,0,0,-304285,-304285,0,-304285
2026-05-05,00985D,-1000,0,-303257,-304257,0,-303257
2026-05-06,00985D,0,0,683847,683847,0,683847
2026-05-07,00985D,0,0,554190,554190,0,554190
2026-05-08,00985D,0,0,-138967,-138967,0,-138967
2026-05-11,00985D,0,0,371342,371342,0,371342
2026-05-12,00985D,0,0,264110,264110,0,264110
2026-05-13,00985D,74000,0,116760,190760,0,116760
2026-05-14,00985D,90000,0,72650,162650,0,72650
2026-05-15,00985D,0,0,-49460,-49460,0,-49460
2026-05-18,00985D,0,0,-132169,-132169,0,-132169
2026-05-19,00985D,5000,0,20900,25900,0,20900
2026-05-20,00985D,0,0,-144205,-144205,0,-144205
2026-05-21,00985D,38000,0,187651,225651,0,187651
2026-05-22,00985D,96000,0,102710,198710,0,102710
2026-05-25,00985D,958000,0,-518700,439300,0,-518700
2026-05-26,00985D,25000,0,59714,84714,0,59714
2026-05-27,00985D,57000,0,159756,216756,0,159756
2026-05-28,00985D,0,0,80345,80345,0,80345
2026-05-29,00985D,40000,0,454119,494119,0,454119
2026-06-01,00985D,0,0,-516856,-516856,0,-516856
2026-06-02,00985D,71000,0,213200,284200,0,213200
2026-06-03,00985D,-10000,0,20241,10241,0,20241
2026-06-04,00985D,-1000,0,-20147,-21147,0,-20147
2026-06-05,00985D,-3000,0,-2061065,-2064065,0,-2061065
2026-06-08,00985D,23000,0,-272725,-249725,0,-272725
2026-06-09,00985D,-15000,0,-557100,-572100,0,-557100
2026-06-10,00985D,-3000,0,-11237,-14237,0,-11237
2026-06-11,00985D,-7000,0,-57106,-64106,0,-57106
2026-06-12,00985D,-22000,0,-1869357,-1891357,0,-1869357
2026-06-15,00985D,-6000,0,-388164,-394164,0,-388164
2026-06-16,00985D,-11000,0,-630109,-641109,0,-630109
2026-06-17,00985D,-1000,0,11012,10012,0,11012
2026-06-18,00985D,-5000,0,-272375,-277375,0,-272375
2026-06-22,00985D,-9000,0,-545570,-554570,0,-545570
2026-06-23,00985D,-1000,0,-33105,-34105,0,-33105
2026-06-24,00985D,0,0,-617638,-617638,0,-617638
2026-06-25,00985D,0,0,-713373,-713373,0,-713373
2026-06-26,00985D,0,0,-268215,-268215,0,-268215
2026-06-29,00985D,-2000,0,-82782,-84782,0,-82782
2026-06-30,00985D,0,0,-162374,-162374,0,-162374
2026-07-01,00985D,-2000,0,427037,425037,0,427037
2026-07-02,00985D,0,0,-274155,-274155,0,-274155
2026-07-03,00985D,0,0,-84570,-84570,0,-84570
2026-07-06,00985D,0,0,-369660,-369660,0,-369660
2026-07-07,00985D,-3000,0,-106014,-109014,0,-106014
2026-07-08,00985D,0,0,-1210308,-1210308,0,-1210308
2026-07-09,00985D,0,0,-462354,-462354,0,-462354
2026-07-13,00985D,-468000,0,-590814,-1058814,0,-590814
2026-07-14,00985D,-7000,0,-879094,-886094,0,-879094
2026-07-15,00985D,1000,0,-1332666,-1331666,0,-1332666
2026-07-16,00985D,2000,0,-956358,-954358,0,-956358
2026-07-17,00985D,0,0,-1500,-1500,0,-1500
2026-07-20,00985D,0,0,-199180,-199180,0,-199180
2026-07-21,00985D,-21000,0,-653000,-674000,0,-653000
2026-07-22,00985D,-1000,0,-207000,-208000,0,-207000
2026-07-23,00985D,-1000,0,-870000,-871000,0,-870000
2026-07-24,00985D,0,0,-155000,-155000,0,-155000
2026-07-27,00985D,0,0,-127980,-127980,0,-127980
2026-07-28,00985D,22000,0,-32855,-10855,0,-32855
2026-07-29,00985D,-9000,0,154130,145130,0,154130
2026-07-30,00985D,-22000,0,-230599,-252599,0,-230599
2026-07-31,00985D,-9000,0,7676,-1324,0,7676
2026-08-03,00985D,0,0,-642999,-642999,0,-642999
2026-08-04,00985D,-37999,0,-1004090,-1042089,0,-1004090
2026-08-05,00985D,-21000,0,-177567,-198567,0,-177567
2026-08-06,00985D,-53000,0,-291474,-344474,0,-291474
2026-08-07,00985D,-62000,0,-841032,-903032,0,-841032
2026-08-10,00985D,15000,0,-1127975,-1112975,0,-1127975
2026-08-11,00985D,0,0,-1728551,-1728551,0,-1728551
2026-08-12,00985D,-679000,0,-1167981,-1846981,0,-1167981
2026-08-13,00985D,7000,0,-1308400,-1301400,0,-1308400
2026-08-14,00985D,-7000,0,-2185000,-2192000,0,-2185000
2026-08-17,00985D,-313000,0,-3255653,-3568653,0,-3255653
2026-08-18,00985D,0,0,-1204412,-1204412,0,-1204412
2026-08-19,00985D,-81000,0,-773733,-854733,0,-773733
2026-08-20,00985D,10000,0,-261000,-251000,0,-261000
2026-08-21,00985D,-4000,0,100707,96707,0,100707
2026-08-24,00985D,144000,0,-33805,110195,0,-33805
2026-08-25,00985D,-17000,0,-98664,-115664,0,-98664
2026-08-26,00985D,-35000,0,108000,73000,0,108000
2026-08-27,00985D,0,0,-94000,-94000,0,-94000
2026-08-28,00985D,-16000,0,-343509,-359509,0,-343509
2026-08-31,00985D,-118000,0,-462866,-580866,0,-462866
2026-09-01,00985D,-36000,0,-493450,-529450,0,-493450
2026-09-02,00985D,-4000,0,-267030,-271030,0,-267030
2026-09-03,00985D,-43000,0,-242002,-285002,0,-242002
2026-09-04,00985D,-45000,0,-337953,-382953,0,-337953
2026-09-07,00985D,-19000,0,-445584,-464584,0,-445584
2026-09-08,00985D,-39000,0,-171054,-210054,0,-171054
2026-09-09,00985D,-109000,0,-722444,-831444,0,-722444
2026-09-10,00985D,0,0,-511035,-511035,0,-511035
2026-09-11,00985D,-8000,0,-1256920,-1264920,0,-1256920
2026-09-14,00985D,1000,0,-238000,-237000,0,-238000
2026-09-15,00985D,52000,0,-398029,-346029,0,-398029
2026-09-16,00985D,164000,0,-975506,-811506,0,-975506
