date,stock_id,foreign,trust,dealer,total,dealer_self,dealer_hedge
2015-05-18,00637L,0,0,-716000,-716000,-850000,134000
2015-05-19,00637L,51000,0,-11967000,-11916000,0,-11967000
2015-05-20,00637L,-1000,0,-11781000,-11782000,0,-11781000
2015-05-21,00637L,4000,0,-8435000,-8431000,0,-8435000
2015-05-22,00637L,6000,0,-2504000,-2498000,0,-2504000
2015-05-25,00637L,11000,0,-20903000,-20892000,0,-20903000
2015-05-26,00637L,20000,0,-14348000,-14328000,0,-14348000
2015-05-27,00637L,-20000,0,-7040000,-7060000,0,-7040000
2015-05-28,00637L,1000,0,-23961000,-23960000,0,-23961000
2015-05-29,00637L,36000,0,-32652000,-32616000,250000,-32902000
2015-06-01,00637L,-5000,0,-20632000,-20637000,155000,-20787000
2015-06-02,00637L,-17000,0,-23794000,-23811000,345000,-24139000
2015-06-03,00637L,-2000,0,6346000,6344000,-320000,6666000
2015-06-04,00637L,25000,0,1237000,1262000,120000,1117000
2015-06-05,00637L,205000,0,33998000,34203000,-50000,34048000
2015-06-08,00637L,50000,0,47675000,47725000,-100000,47775000
2015-06-09,00637L,72000,0,13508000,13580000,-250000,13758000
2015-06-10,00637L,36000,0,-20880000,-20844000,-60000,-20820000
2015-06-11,00637L,42000,0,-13854000,-13812000,-90000,-13764000
2015-06-12,00637L,18000,0,-3564000,-3546000,0,-3564000
2015-06-15,00637L,10000,0,-9330000,-9320000,0,-9330000
2015-06-16,00637L,-24000,0,-8611000,-8635000,0,-8611000
2015-06-17,00637L,-1000,0,-21765000,-21766000,0,-21765000
2015-06-18,00637L,61000,0,-21014000,-20953000,0,-21014000
2015-06-22,00637L,766000,0,-10013000,-9247000,0,-10013000
2015-06-23,00637L,-771000,0,-41561000,-42332000,0,-41561000
2015-06-24,00637L,24000,0,-9739000,-9715000,30000,-9769000
2015-06-25,00637L,-69000,0,17590000,17521000,20000,17570000
2015-06-26,00637L,10000,0,-50355000,-50345000,0,-50355000
2015-06-29,00637L,47000,0,-33064000,-33017000,130000,-33194000
2015-06-30,00637L,-51000,0,-29399000,-29450000,819000,-30218000
2015-07-01,00637L,-40000,3437000,-13442000,-10045000,471000,-13913000
2015-07-02,00637L,35000,600000,-53508000,-52873000,-230000,-53278000
2015-07-03,00637L,27000,405000,-83594000,-83162000,-750000,-82844000
2015-07-06,00637L,19000,3285000,-59050000,-55746000,160000,-59210000
2015-07-07,00637L,0,0,-13670000,-13670000,-400000,-13270000
2015-07-08,00637L,-193000,-600000,-11404000,-12197000,-30000,-11374000
2015-07-09,00637L,100000,-3612000,-37189000,-40701000,270000,-37459000
2015-07-13,00637L,138000,0,55466000,55604000,0,55466000
2015-07-14,00637L,155000,0,-61299000,-61144000,-315000,-60984000
2015-07-15,00637L,5000,0,-2899000,-2894000,0,-2899000
2015-07-16,00637L,200000,0,11000000,11200000,0,11000000
2015-07-17,00637L,0,0,3437000,3437000,50000,3387000
