stock_id,rows,first,last
2458,2837,2015-01-05,2026-09-03
2459,2821,2015-01-05,2026-09-03
2460,2630,2015-01-05,2026-09-03
2461,2828,2015-01-05,2026-09-03
2462,2769,2015-01-05,2026-09-03
2464,2842,2015-01-05,2026-09-03
2465,2630,2015-01-05,2026-09-03
2466,2712,2015-01-05,2026-09-03
2467,2832,2015-01-05,2026-09-03
2468,2278,2015-01-05,2026-09-03
2471,2276,2015-01-05,2026-09-03
2472,2829,2015-01-05,2026-09-03
2474,2843,2015-01-05,2026-09-03
2475,882,2015-01-05,2019-05-06
2476,2828,2015-01-05,2026-09-03
2477,2796,2015-01-05,2026-09-03
2478,2793,2015-01-05,2026-09-03
2480,2820,2015-01-05,2026-09-03
2481,2839,2015-01-05,2026-09-03
2482,2525,2015-01-05,2026-09-03
2483,2618,2015-01-05,2026-09-03
2484,2840,2015-01-05,2026-09-03
2485,2843,2015-01-05,2026-09-03
2486,2832,2015-01-05,2026-09-03
2488,2833,2015-01-05,2026-09-03
2489,2816,2015-01-05,2026-09-03
2491,2145,2015-01-05,2026-09-03
2492,2822,2015-01-05,2026-09-03
2493,2810,2015-01-05,2026-09-03
2495,2830,2015-01-05,2026-09-03
2496,1957,2015-09-21,2026-09-03
2497,2788,2015-01-05,2026-09-03
2498,2843,2015-01-05,2026-09-03
2499,1276,2015-01-05,2020-04-06
2501,2832,2015-01-05,2026-09-03
2504,2834,2015-01-05,2026-09-03
2505,2832,2015-01-05,2026-09-03
2506,2622,2015-01-05,2026-09-03
2509,2638,2015-01-05,2026-09-03
2511,2838,2015-01-05,2026-09-03
2514,2828,2015-01-05,2026-09-03
2515,2843,2015-01-05,2026-09-03
2516,2593,2015-01-05,2026-09-03
2520,2844,2015-01-05,2026-09-03
2524,2747,2015-01-05,2026-09-03
2527,2798,2015-01-05,2026-09-03
2528,2376,2015-01-05,2026-09-03
2530,2730,2015-01-05,2026-09-03
2534,2827,2015-01-05,2026-09-03
2535,2813,2015-01-05,2026-09-03
2536,2839,2015-01-05,2026-09-03
2537,2793,2015-01-05,2026-09-03
2538,2839,2015-01-05,2026-09-03
2539,2534,2015-01-05,2026-09-03
2540,2191,2015-01-05,2026-09-03
2542,2844,2015-01-05,2026-09-03
2543,2101,2015-01-05,2026-09-03
2545,2842,2015-01-05,2026-09-03
2546,2559,2015-01-05,2026-09-03
2547,2841,2015-01-05,2026-09-03
2548,2843,2015-01-05,2026-09-03
2597,2666,2015-01-05,2026-09-03
2601,2842,2015-01-05,2026-09-03
2603,2837,2015-01-05,2026-09-03
2605,2843,2015-01-05,2026-09-03
2606,2842,2015-01-05,2026-09-03
2607,2834,2015-01-05,2026-09-03
2608,2838,2015-01-05,2026-09-03
2609,2832,2015-01-05,2026-09-03
2610,2844,2015-01-05,2026-09-03
2611,2499,2015-01-05,2026-09-03
2612,2830,2015-01-05,2026-09-03
2613,2425,2015-01-05,2026-09-03
2614,2810,2015-01-05,2026-09-03
2615,2844,2015-01-05,2026-09-03
2616,2690,2015-01-05,2026-09-03
2617,2835,2015-01-05,2026-09-03
2618,2844,2015-01-05,2026-09-03
2630,1836,2018-02-22,2026-09-03
2633,2403,2016-10-27,2026-09-03
2634,2843,2015-01-05,2026-09-03
2636,2359,2016-12-22,2026-09-03
2637,2841,2015-01-05,2026-09-03
2642,2556,2015-01-05,2026-09-03
2645,846,2023-03-14,2026-09-03
2646,452,2024-10-25,2026-09-03
2701,2291,2015-01-05,2026-09-03
2702,2305,2015-01-05,2026-09-03
2704,2814,2015-01-05,2026-09-03
2705,2746,2015-01-05,2026-09-03
2706,2627,2015-01-05,2026-09-03
2707,2838,2015-01-05,2026-09-03
2712,1755,2015-01-05,2026-09-02
2722,2029,2015-01-05,2026-09-03
2723,2843,2015-01-05,2026-09-03
2727,2843,2015-01-05,2026-09-03
2731,2830,2015-01-05,2026-09-03
2739,2265,2016-05-19,2026-09-03
2748,2314,2016-11-24,2026-09-03
2753,1207,2021-09-09,2026-09-03
2762,629,2024-01-24,2026-09-03
2801,2844,2015-01-05,2026-09-03
2809,2194,2015-01-05,2023-12-29
2812,2842,2015-01-05,2026-09-03
2816,2794,2015-01-05,2026-09-03
2820,2841,2015-01-05,2026-09-03
2823,1702,2015-01-05,2021-12-17
2832,2808,2015-01-05,2026-09-03
2833,180,2015-01-05,2015-10-01
2834,2843,2015-01-05,2026-09-03
2836,2837,2015-01-05,2026-09-03
2836A,82,2021-01-15,2026-08-17
2838,2840,2015-01-05,2026-09-03
2838A,1176,2017-12-01,2026-08-05
2841,1763,2015-01-05,2022-04-06
2845,2841,2015-01-05,2026-09-03
2847,285,2015-01-05,2016-03-09
2849,2709,2015-01-05,2026-09-03
2850,2835,2015-01-05,2026-09-03
2851,2732,2015-01-05,2026-09-03
2852,2787,2015-01-05,2026-09-03
2855,2838,2015-01-05,2026-09-03
2856,902,2015-01-05,2018-09-17
2867,2194,2015-01-05,2023-12-29
2880,2843,2015-01-05,2026-09-03
2881,2844,2015-01-05,2026-09-03
2881A,1639,2016-05-31,2026-09-03
2881B,1914,2018-04-23,2026-09-03
2881C,467,2021-10-29,2026-09-02
2882,2844,2015-01-05,2026-09-03
2882A,1828,2017-01-17,2026-08-19
2882B,1840,2018-08-08,2026-09-03
2883,2844,2015-01-05,2026-09-03
2883B,1131,2021-12-30,2026-09-03
2884,2843,2015-01-05,2026-09-03
2885,2844,2015-01-05,2026-09-03
2886,2844,2015-01-05,2026-09-03
2887,2842,2015-01-05,2026-09-03
2887E,1079,2017-02-10,2026-09-03
2887F,778,2019-01-08,2026-07-09
2887G,67,2025-07-25,2026-08-26
2887H,108,2025-07-25,2026-09-03
2887I,272,2025-07-24,2026-09-03
2887Z1,139,2022-07-26,2026-08-06
2888,2196,2015-01-05,2023-12-29
2888A,493,2019-11-08,2023-12-29
2888B,564,2020-09-04,2023-12-29
2889,2840,2015-01-05,2026-09-03
2890,2844,2015-01-05,2026-09-03
2891,2844,2015-01-05,2026-09-03
2891B,1747,2018-01-26,2026-09-01
2891C,1486,2019-05-06,2026-09-02
2892,2844,2015-01-05,2026-09-03
2897,2272,2017-05-05,2026-09-03
2897A,268,2019-01-09,2023-12-11
2897B,21,2024-09-30,2026-02-06
2901,1748,2015-01-05,2026-09-03
2903,2842,2015-01-05,2026-09-03
2904,2198,2015-01-05,2026-09-03
2905,2838,2015-01-05,2026-09-03
2906,2574,2015-01-05,2026-09-03
2908,2838,2015-01-05,2026-09-03
2910,1755,2015-01-05,2026-09-03
2911,2644,2015-01-05,2026-09-03
2912,2843,2015-01-05,2026-09-03
2913,2844,2015-01-05,2026-09-03
2915,2837,2015-01-05,2026-09-03
2923,2491,2015-01-05,2026-09-03
2929,2815,2015-01-05,2026-09-03
2936,1269,2016-09-26,2022-06-24
2939,1918,2018-01-12,2026-09-03
2945,808,2021-11-30,2026-09-03
3002,2396,2015-01-05,2026-09-03
3003,2842,2015-01-05,2026-09-03
3004,2783,2015-01-05,2026-09-03
3005,2844,2015-01-05,2026-09-03
3006,2844,2015-01-05,2026-09-03
3008,2844,2015-01-05,2026-09-03
3010,2836,2015-01-05,2026-09-03
3011,2631,2015-01-05,2026-09-03
3013,2832,2015-01-05,2026-09-03
3014,2840,2015-01-05,2026-09-03
3015,2772,2015-01-05,2026-09-03
3016,2838,2015-01-05,2026-09-03
3017,2844,2015-01-05,2026-09-03
3018,2028,2015-01-05,2026-09-03
3019,2843,2015-01-05,2026-09-03
3021,2357,2015-01-05,2026-09-03
3022,2828,2015-01-05,2026-09-03
3023,2844,2015-01-05,2026-09-03
3024,2652,2015-01-05,2026-09-03
3025,2664,2015-01-05,2026-09-03
3026,2831,2015-01-05,2026-09-03
3027,2678,2015-01-05,2026-09-03
3028,2821,2015-01-05,2026-09-03
3029,2828,2015-01-05,2026-09-03
3030,2840,2015-01-05,2026-09-03
3031,2831,2015-01-05,2026-09-03
3032,2813,2015-01-05,2026-09-03
3033,2838,2015-01-05,2026-09-03
3034,2844,2015-01-05,2026-09-03
3035,2834,2015-01-05,2026-09-03
3036,2839,2015-01-05,2026-09-03
3036A,518,2020-10-20,2023-12-29
3037,2843,2015-01-05,2026-09-03
3038,2811,2015-01-05,2026-09-03
3040,2487,2015-01-05,2026-09-03
3041,2828,2015-01-05,2026-09-03
3042,2842,2015-01-05,2026-09-03
3043,1197,2015-01-09,2026-09-03
3044,2844,2015-01-05,2026-09-03
3045,2844,2015-01-05,2026-09-03
3046,2142,2015-01-05,2026-09-03
3047,2834,2015-01-05,2026-09-03
3048,2837,2015-01-05,2026-09-03
3049,2833,2015-01-05,2026-09-03
3050,2796,2015-01-05,2026-09-03
3051,2228,2015-01-05,2026-09-03
3052,2713,2015-01-05,2026-09-03
3054,2297,2015-01-05,2026-09-03
3055,2810,2015-01-05,2026-09-03
3056,2834,2015-01-05,2026-09-03
3057,2689,2015-01-05,2026-09-03
3058,2657,2015-01-05,2026-09-03
3059,2841,2015-01-05,2026-09-03
3060,2831,2015-01-05,2026-09-03
3062,2842,2015-01-05,2026-09-03
3090,2803,2015-01-05,2026-09-03
3092,1294,2021-05-13,2026-09-03
3094,2784,2015-01-05,2026-09-03
3130,2399,2015-01-05,2026-09-03
3135,262,2025-08-07,2026-09-03
3138,1388,2020-12-11,2026-09-03
3149,2820,2015-01-05,2026-09-03
3150,498,2024-06-27,2026-09-03
3164,2655,2015-01-05,2026-09-02
3167,2756,2015-01-05,2026-09-03
3168,567,2024-03-26,2026-09-03
3189,2844,2015-01-05,2026-09-03
3209,2792,2015-01-05,2026-09-03
3229,2080,2015-01-05,2026-09-03
3231,2844,2015-01-05,2026-09-03
3257,2815,2015-01-05,2026-09-03
3266,2628,2015-01-05,2026-09-03
3296,2544,2015-01-05,2026-09-03
3305,2681,2015-01-05,2026-09-03
3308,2244,2015-01-05,2026-09-03
3311,2810,2015-01-05,2026-09-03
3312,2613,2015-01-05,2026-09-03
3315,402,2015-01-05,2017-09-20
3321,2190,2015-12-15,2026-09-03
3338,2794,2015-01-05,2026-09-03
3346,2361,2016-12-19,2026-09-03
3356,2830,2015-01-05,2026-09-03
3376,2844,2015-01-05,2026-09-03
3380,2836,2015-01-05,2026-09-03
3383,837,2015-01-05,2022-09-16
3406,2843,2015-01-05,2026-09-03
3413,2704,2015-07-28,2026-09-03
3416,2632,2015-01-23,2026-09-03
3419,2826,2015-01-05,2026-09-03
3432,2461,2015-01-05,2026-09-03
3437,2839,2015-01-05,2026-09-03
3443,2844,2015-01-05,2026-09-03
3447,897,2022-12-15,2026-09-03
3450,2843,2015-01-05,2026-09-03
3454,2194,2015-01-05,2023-12-29
3474,465,2015-01-05,2016-11-29
3481,2823,2015-01-05,2026-09-03
3494,2346,2015-01-05,2026-09-03
3501,2836,2015-01-05,2026-09-03
3504,2840,2015-01-05,2026-09-03
3514,906,2015-01-05,2018-09-17
3515,2824,2015-01-05,2026-09-03
3518,2749,2015-01-05,2026-09-03
3519,1038,2015-01-05,2019-04-30
3528,2151,2016-05-20,2026-09-03
3530,1977,2018-07-16,2026-09-03
3532,2836,2015-01-05,2026-09-03
3533,2843,2015-01-05,2026-09-03
3535,2815,2015-01-05,2026-09-03
3536,894,2015-01-16,2022-12-06
3543,1507,2020-04-15,2026-09-03
3545,2828,2015-01-05,2026-09-03
3550,2607,2015-01-05,2026-09-03
3557,2550,2015-01-05,2026-09-03
3559,607,2015-01-05,2017-08-23
3561,905,2015-01-05,2018-09-17
3563,1808,2019-04-02,2026-09-03
3573,343,2015-01-05,2016-06-22
3576,2836,2015-01-05,2026-09-03
3579,995,2015-01-05,2019-06-25
3583,2832,2015-01-05,2026-09-03
3584,299,2015-01-05,2016-04-01
3588,2791,2015-01-05,2026-09-03
3591,2795,2015-01-05,2026-09-03
3592,1128,2022-01-07,2026-09-03
3593,2034,2015-01-05,2026-08-31
3596,2844,2015-01-05,2026-09-03
3598,336,2015-01-05,2016-05-25
3605,2840,2015-01-05,2026-09-03
3607,2812,2015-01-05,2026-09-03
3617,2819,2015-01-05,2026-09-03
3622,2827,2015-01-05,2026-09-03
3645,2843,2015-01-05,2026-09-03
3652,954,2022-09-21,2026-09-03
3653,2843,2015-01-05,2026-09-03
3661,2839,2015-01-05,2026-09-03
3665,2842,2015-01-05,2026-09-03
3669,2432,2015-01-05,2026-09-03
3673,2844,2015-01-05,2026-09-03
3679,2696,2015-01-05,2026-09-03
3682,2167,2015-01-05,2023-12-04
3686,2618,2015-01-05,2026-09-03
3694,2804,2015-01-05,2026-09-03
3698,1461,2015-01-05,2020-12-23
3701,1728,2015-03-18,2026-09-03
3702,2837,2015-01-05,2026-09-03
3702A,743,2019-11-01,2023-12-29
3703,2838,2015-01-05,2026-09-03
3704,2835,2015-01-05,2026-09-03
3705,2835,2015-01-05,2026-09-03
3706,2844,2015-01-05,2026-09-03
3708,2438,2016-08-31,2026-09-03
3711,2035,2018-04-30,2026-09-03
3712,1924,2018-10-01,2026-09-03
3714,1374,2021-01-06,2026-09-03
3715,976,2022-08-25,2026-09-03
3716,487,2024-09-02,2026-09-03
3717,256,2025-08-15,2026-09-03
4104,2833,2015-01-05,2026-09-03
4106,2753,2015-01-05,2026-09-03
4108,2815,2015-01-05,2026-09-03
4119,2838,2015-01-05,2026-09-03
4133,2592,2015-01-05,2026-09-03
4137,2844,2015-01-05,2026-09-03
4141,1709,2015-01-05,2022-04-26
4142,2838,2015-01-05,2026-09-03
4144,1387,2015-01-05,2020-10-21
4148,2189,2017-06-08,2026-09-03
4155,2009,2017-12-05,2026-09-03
4164,2835,2015-01-05,2026-09-03
4169,103,2026-04-08,2026-09-03
4178,87,2026-05-04,2026-09-03
4190,2617,2015-10-21,2026-09-03
4195,82,2026-05-11,2026-09-03
4306,2812,2015-01-05,2026-09-03
4414,2601,2015-01-05,2026-09-03
4426,2839,2015-01-05,2026-09-03
4438,2407,2016-10-18,2026-09-03
4439,1449,2019-12-05,2026-09-03
4440,1167,2021-10-25,2026-09-03
4441,239,2025-09-09,2026-09-03
4526,2824,2015-01-05,2026-09-03
4532,2843,2015-01-05,2026-09-03
4536,2786,2015-01-05,2026-09-03
4540,1957,2018-08-15,2026-09-03
4545,2391,2016-01-06,2026-09-03
4551,2690,2015-08-10,2026-09-03
4552,2456,2016-07-20,2026-09-03
4555,2218,2015-10-27,2026-09-03
4557,2415,2015-10-12,2026-09-03
4560,2228,2017-06-02,2026-09-03
4562,1775,2017-08-21,2026-09-03
4564,1826,2019-03-07,2026-09-03
4566,1969,2018-02-06,2026-09-03
4569,671,2023-08-01,2026-09-03
4571,1572,2019-09-17,2026-09-03
4572,1670,2019-09-10,2026-09-03
4576,1678,2019-09-04,2026-09-03
4581,1232,2020-03-10,2026-09-03
4582,73,2026-05-22,2026-09-03
4583,1000,2022-05-10,2026-09-03
4585,226,2025-09-26,2026-09-03
4588,627,2024-01-29,2026-09-03
4590,143,2026-01-29,2026-09-03
4720,2101,2015-06-26,2026-09-03
4722,2763,2015-01-05,2026-09-03
4725,1407,2015-01-05,2021-01-11
4733,396,2015-01-05,2016-08-18
4736,653,2023-12-22,2026-09-03
4737,2521,2015-01-05,2026-09-03
4739,2189,2017-09-08,2026-09-03
4746,2841,2015-01-05,2026-09-03
4755,2451,2015-01-05,2026-09-03
4763,2625,2015-11-09,2026-09-03
4764,1815,2018-01-04,2026-09-03
4766,1885,2018-11-28,2026-09-03
4770,1139,2021-12-22,2026-09-03
4771,601,2024-03-18,2026-09-03
4807,1712,2017-06-26,2026-09-03
4904,2843,2015-01-05,2026-09-03
4906,2843,2015-01-05,2026-09-03
4912,2720,2015-05-21,2026-09-03
4915,2844,2015-01-05,2026-09-03
4916,2831,2015-01-05,2026-09-03
4919,2843,2015-01-05,2026-09-03
4927,2678,2015-09-08,2026-09-03
4930,2649,2015-01-05,2026-09-03
4934,2834,2015-01-05,2026-09-03
4935,2844,2015-01-05,2026-09-03
4938,2843,2015-01-05,2026-09-03
4942,2749,2015-01-05,2026-09-03
4943,1653,2016-11-11,2026-08-12
4949,565,2024-05-09,2026-09-03
4952,2841,2015-01-05,2026-09-03
4956,2774,2015-01-05,2026-09-03
4958,2843,2015-01-05,2026-09-03
4960,2827,2015-01-05,2026-09-03
4961,1909,2018-10-17,2026-09-03
4967,1831,2019-01-14,2026-09-03
4968,2634,2015-11-13,2026-09-03
4976,2743,2015-01-05,2026-09-03
4977,2841,2015-01-05,2026-09-03
4984,878,2015-01-05,2018-08-23
4989,1985,2018-06-28,2026-09-03
4994,2751,2015-01-05,2026-09-03
4999,2828,2015-01-05,2026-09-03
5007,2801,2015-01-05,2026-09-03
5203,2833,2015-01-05,2026-09-03
5215,2616,2015-01-05,2026-09-03
5222,1181,2021-10-25,2026-09-03
5225,2595,2015-01-05,2026-09-03
5234,2782,2015-01-05,2026-09-03
5236,36,2026-07-16,2026-09-03
5243,2843,2015-01-05,2026-09-03
5244,1099,2022-01-19,2026-09-03
5258,2206,2016-12-30,2026-09-03
5259,335,2015-01-05,2019-08-28
5264,1470,2015-01-05,2021-01-06
5269,2843,2015-01-05,2026-09-03
5283,1766,2019-05-24,2026-09-03
5284,1829,2017-03-24,2026-09-03
5285,2618,2015-01-05,2026-09-03
5288,2821,2015-01-05,2026-09-03
5292,673,2023-11-22,2026-09-03
5305,1440,2015-01-05,2020-11-23
5306,1094,2022-03-08,2026-09-03
5388,2844,2015-01-05,2026-09-03
5434,2843,2015-01-05,2026-09-03
5469,2835,2015-01-05,2026-09-03
5471,2839,2015-01-05,2026-09-03
5484,2226,2015-01-05,2026-09-03
5515,2742,2015-01-05,2026-09-03
5519,2616,2015-01-05,2026-09-03
5521,2835,2015-01-05,2026-09-03
5522,2841,2015-01-05,2026-09-03
5525,2589,2015-01-05,2026-09-03
5531,2835,2015-01-05,2026-09-03
5533,2711,2015-01-05,2026-09-03
5534,2844,2015-01-05,2026-09-03
5538,2245,2015-01-05,2026-09-03
5546,1407,2020-05-20,2026-09-03
5607,2671,2015-01-05,2026-09-03
5608,2810,2015-01-05,2026-09-03
5706,2421,2015-01-05,2026-09-03
5871,2844,2015-01-05,2026-09-03
5871A,683,2020-09-10,2026-09-03
5876,1915,2018-10-19,2026-09-03
5880,2843,2015-01-05,2026-09-03
5906,1500,2015-01-05,2026-09-03
5907,2833,2015-01-05,2026-09-03
6005,2838,2015-01-05,2026-09-03
6024,2164,2017-10-16,2026-09-03
6108,2824,2015-01-05,2026-09-03
6112,2757,2015-01-05,2026-09-03
6115,2802,2015-01-05,2026-09-03
6116,2844,2015-01-05,2026-09-03
6117,2019,2015-01-05,2026-09-03
6120,2834,2015-01-05,2026-09-03
6128,2633,2015-01-05,2026-09-03
6131,775,2015-01-05,2020-11-20
6133,2318,2015-01-05,2026-09-03
6136,2657,2015-01-05,2026-09-03
6139,2830,2015-01-05,2026-09-03
6141,2745,2015-01-05,2026-09-03
6142,2823,2015-01-05,2026-09-03
6145,902,2015-01-05,2018-09-17
6152,2741,2015-01-05,2026-09-03
6153,2842,2015-01-05,2026-09-03
6155,2562,2015-01-05,2026-09-03
6164,2650,2015-01-05,2026-09-03
6165,2502,2015-01-05,2026-09-03
6166,2839,2015-01-05,2026-09-03
6168,2836,2015-01-05,2026-09-03
6172,605,2015-03-18,2021-11-17
6176,2837,2015-01-05,2026-09-03
6177,2822,2015-01-05,2026-09-03
6183,2504,2015-01-05,2026-09-03
6184,2652,2015-01-05,2026-09-03
6189,2826,2015-01-05,2026-09-03
6191,2835,2015-01-05,2026-09-03
6192,2823,2015-01-05,2026-09-03
6196,2843,2015-01-05,2026-09-03
6197,2823,2015-01-05,2026-09-03
6201,2194,2015-01-05,2026-09-02
6202,2840,2015-01-05,2026-09-03
6205,2640,2015-01-05,2026-09-03
6206,2840,2015-01-05,2026-09-03
6209,2840,2015-01-05,2026-09-03
6213,2844,2015-01-05,2026-09-03
6214,2843,2015-01-05,2026-09-03
6215,2780,2015-01-05,2026-09-03
6216,2669,2015-01-05,2026-09-03
6224,2828,2015-01-05,2026-09-03
6225,243,2015-03-18,2026-09-03
6226,2718,2015-01-05,2026-09-03
6230,2840,2015-01-05,2026-09-03
6235,2812,2015-01-05,2026-09-03
6239,2844,2015-01-05,2026-09-03
6243,2741,2015-01-05,2026-09-03
6251,1845,2015-01-05,2022-08-12
6257,2843,2015-01-05,2026-09-03
6269,2844,2015-01-05,2026-09-03
6271,2829,2015-01-05,2026-09-03
6272,169,2025-12-22,2026-09-03
6277,2839,2015-01-05,2026-09-03
6278,2841,2015-01-05,2026-09-03
6281,2698,2015-01-05,2026-09-03
6282,2843,2015-01-05,2026-09-03
6283,2747,2015-01-05,2026-09-03
6285,2844,2015-01-05,2026-09-03
6286,313,2015-01-05,2016-04-20
6288,1374,2018-05-09,2023-12-29
6289,97,2015-03-18,2022-03-23
6405,2412,2015-01-05,2026-09-03
6409,2840,2015-01-05,2026-09-03
6412,2841,2015-01-05,2026-09-03
6414,2842,2015-01-05,2026-09-03
6415,2838,2015-01-05,2026-09-03
6416,2043,2018-04-16,2026-09-03
6422,834,2015-01-23,2018-09-19
6423,395,2024-05-15,2026-01-21
6426,1327,2021-03-24,2026-09-03
6431,2254,2015-01-07,2026-09-03
6438,1364,2021-01-19,2026-09-03
6442,2535,2015-07-14,2026-09-03
6443,2645,2015-10-01,2026-09-03
6446,630,2024-01-25,2026-09-03
6449,2783,2015-01-05,2026-09-03
6451,2829,2015-01-26,2026-09-03
6452,1320,2015-03-25,2020-08-17
6456,2740,2015-06-12,2026-09-03
6464,1982,2015-12-16,2026-09-03
6472,654,2023-12-19,2026-09-03
6477,2361,2016-06-21,2026-09-03
6491,1673,2019-10-07,2026-09-03
6504,2807,2015-01-05,2026-09-03
6505,2844,2015-01-05,2026-09-03
6515,1360,2021-01-20,2026-09-03
6525,2536,2016-04-12,2026-09-03
6526,699,2023-10-19,2026-09-03
6531,2481,2016-05-31,2026-09-03
6533,2306,2017-03-14,2026-09-03
6534,638,2023-12-21,2026-09-03
6541,2136,2017-10-26,2026-09-03
6550,1033,2022-06-06,2026-09-03
6552,2326,2017-01-10,2026-09-03
6558,1882,2018-12-05,2026-09-03
6573,2063,2017-09-26,2026-09-03
6579,2076,2017-08-21,2026-09-03
6581,2006,2018-01-30,2026-09-03
6582,2033,2017-06-14,2026-09-03
6585,1043,2022-05-20,2026-09-03
6589,275,2025-07-21,2026-09-03
6591,2089,2017-12-28,2026-09-03
6592,1638,2019-12-09,2026-09-03
6592A,309,2022-09-27,2026-06-08
6592B,319,2023-09-01,2026-08-26
6598,1503,2020-06-09,2026-09-03
6605,2838,2015-01-05,2026-09-03
6606,818,2023-03-27,2026-09-03
6614,187,2025-11-25,2026-09-03
6625,1694,2018-02-09,2026-09-03
6641,1448,2018-10-01,2026-09-03
6645,636,2023-12-21,2026-09-02
6655,1459,2018-11-29,2026-09-02
6657,781,2023-06-13,2026-09-03
6658,682,2023-11-02,2026-09-03
6666,1758,2018-11-19,2026-09-03
6668,1876,2018-12-12,2026-09-03
6669,1812,2019-03-27,2026-09-03
6670,1870,2018-12-18,2026-09-03
6671,1454,2018-12-17,2026-09-03
6672,1797,2019-04-17,2026-09-03
6674,1551,2018-11-28,2026-09-03
6689,964,2022-09-13,2026-09-03
6691,1128,2022-01-03,2026-09-03
6695,924,2022-11-07,2026-09-03
6698,1644,2019-11-25,2026-09-03
6702,472,2015-01-05,2017-01-19
6706,1630,2019-12-19,2026-09-03
6715,1629,2019-12-12,2026-09-03
6719,1124,2022-01-13,2026-09-03
6722,149,2026-01-19,2026-09-02
6742,665,2023-12-05,2026-09-03
6743,1389,2020-12-14,2026-09-03
6753,848,2023-03-10,2026-09-03
6754,1442,2020-08-27,2026-09-03
6756,1381,2020-12-24,2026-09-03
6757,743,2023-08-15,2026-09-03
6768,1306,2021-04-22,2026-09-03
6770,1151,2021-12-06,2026-09-03
6771,502,2024-05-17,2026-09-03
6776,1300,2021-03-31,2026-09-03
6781,1329,2021-03-22,2026-09-03
6782,911,2022-11-28,2026-09-03
6789,1016,2022-06-30,2026-09-03
6790,1197,2021-09-30,2026-09-03
6792,1141,2021-12-08,2026-09-03
6794,473,2024-05-21,2026-09-03
6796,1016,2022-06-01,2026-09-03
6799,1050,2022-05-12,2026-09-03
6805,684,2023-11-09,2026-09-03
6806,519,2021-11-15,2023-12-29
6807,918,2022-04-26,2026-09-03
6830,972,2022-08-31,2026-09-03
6831,188,2025-11-25,2026-09-03
6834,916,2022-09-01,2026-09-03
6835,910,2022-11-10,2026-09-03
6838,500,2024-08-13,2026-09-03
6854,938,2022-08-18,2026-09-03
6861,829,2023-03-27,2026-09-03
6862,453,2024-10-23,2026-09-03
6863,841,2023-03-21,2026-09-03
6869,846,2023-03-14,2026-09-03
6873,846,2023-03-06,2026-09-03
6885,416,2024-12-16,2026-09-03
6887,343,2025-03-10,2026-09-03
6890,543,2024-06-12,2026-09-03
6901,718,2023-09-19,2026-09-03
6902,565,2023-07-13,2026-09-03
6906,636,2024-01-15,2026-09-03
6908,106,2026-03-27,2026-09-03
6909,317,2025-05-21,2026-09-03
6914,569,2024-05-03,2026-09-03
6916,645,2023-12-05,2026-09-03
6918,302,2025-06-10,2026-09-03
6919,461,2024-10-04,2026-09-03
6921,167,2025-12-24,2026-09-03
6923,466,2024-09-26,2026-09-03
6924,341,2024-12-18,2026-09-03
6928,559,2024-05-16,2026-09-03
6931,395,2025-01-15,2026-09-03
6933,685,2023-11-08,2026-09-03
6934,141,2026-02-02,2026-09-03
6936,326,2025-04-29,2026-09-03
6937,661,2023-12-12,2026-09-03
6944,312,2025-05-28,2026-09-03
6947,31,2026-07-23,2026-09-03
6951,515,2024-06-18,2026-09-03
6952,518,2024-06-13,2026-09-02
6955,340,2024-12-06,2026-09-03
6957,533,2024-06-25,2026-09-03
6958,495,2024-08-21,2026-09-03
6958A,16,2026-01-07,2026-08-17
6962,431,2024-11-26,2026-09-03
6965,367,2025-03-07,2026-09-03
6969,453,2024-09-09,2026-09-03
6988,392,2024-11-04,2026-09-03
6994,394,2025-01-15,2026-09-03
7610,239,2025-09-09,2026-09-03
7631,326,2025-03-17,2026-09-03
7689,28,2026-07-28,2026-09-03
7705,421,2024-11-27,2026-09-03
7711,192,2025-11-19,2026-09-03
7721,268,2025-07-29,2026-09-03
7722,424,2024-12-05,2026-09-03
7730,201,2025-11-05,2026-09-03
7732,343,2025-01-14,2026-09-02
7736,353,2025-03-18,2026-09-03
7740,300,2025-06-16,2026-09-03
7749,301,2025-06-13,2026-09-03
7750,233,2025-09-17,2026-09-03
7760,89,2026-04-28,2026-09-03
7765,240,2025-09-08,2026-09-03
7768,84,2026-05-07,2026-09-03
7769,186,2025-11-27,2026-09-03
7780,233,2025-09-09,2026-09-03
7786,193,2025-11-18,2026-09-03
7788,215,2025-10-16,2026-09-03
7791,208,2025-10-28,2026-09-03
7795,152,2026-01-16,2026-09-03
7799,235,2025-09-15,2026-09-03
7803,74,2026-05-21,2026-09-03
7818,76,2026-05-19,2026-09-03
7821,96,2026-04-20,2026-09-03
7822,109,2026-03-30,2026-09-03
7823,133,2026-02-05,2026-09-03
7827,68,2026-05-29,2026-09-03
7835,30,2026-07-24,2026-09-03
7855,18,2026-08-11,2026-09-03
8011,2841,2015-01-05,2026-09-03
8016,2844,2015-01-05,2026-09-03
8021,2830,2015-01-05,2026-09-03
8028,1986,2018-07-10,2026-09-03
8033,2725,2015-01-05,2026-09-03
8039,2843,2015-01-05,2026-09-03
8045,418,2024-12-12,2026-09-03
8046,2842,2015-01-05,2026-09-03
8070,2822,2015-01-05,2026-09-03
8072,2332,2015-01-05,2026-09-03
8081,2841,2015-01-05,2026-09-03
8101,1291,2015-01-05,2026-08-24
8103,2803,2015-01-05,2026-09-03
8104,1840,2019-01-17,2026-09-03
