date,stock_id,foreign,trust,dealer,total,dealer_self,dealer_hedge
2015-12-14,00648R,-400000,0,3447000,3047000,-400000,3847000
2015-12-15,00648R,0,0,153000,153000,-1100000,1253000
2015-12-16,00648R,0,0,-964000,-964000,0,-964000
2015-12-17,00648R,0,0,-751000,-751000,0,-751000
2015-12-18,00648R,0,0,1541000,1541000,0,1541000
2015-12-21,00648R,0,0,1444000,1444000,0,1444000
2015-12-22,00648R,0,0,-1347000,-1347000,0,-1347000
2015-12-23,00648R,1000,0,-1104000,-1103000,0,-1104000
2015-12-24,00648R,0,0,-2532000,-2532000,0,-2532000
2015-12-25,00648R,0,0,-36000,-36000,0,-36000
2015-12-28,00648R,0,0,61000,61000,0,61000
2015-12-29,00648R,0,0,171000,171000,0,171000
2015-12-30,00648R,0,0,-1022000,-1022000,0,-1022000
2015-12-31,00648R,0,0,98000,98000,0,98000
2016-01-04,00648R,0,0,128000,128000,0,128000
2016-01-05,00648R,0,0,1938000,1938000,0,1938000
2016-01-06,00648R,0,0,-861000,-861000,0,-861000
2016-01-07,00648R,0,0,-890000,-890000,0,-890000
2016-01-08,00648R,2000,0,3319000,3321000,0,3319000
2016-01-11,00648R,0,0,-758000,-758000,0,-758000
2016-01-12,00648R,0,0,14000,14000,0,14000
2016-01-13,00648R,0,0,-136000,-136000,0,-136000
2016-01-14,00648R,0,0,-1242000,-1242000,0,-1242000
2016-01-15,00648R,0,0,-2221000,-2221000,0,-2221000
2016-01-18,00648R,0,0,1201000,1201000,0,1201000
2016-01-19,00648R,0,0,1051000,1051000,0,1051000
2016-01-20,00648R,0,0,-4045000,-4045000,0,-4045000
2016-01-21,00648R,0,0,-2681000,-2681000,20000,-2701000
2016-01-22,00648R,0,0,-1444000,-1444000,0,-1444000
2016-01-25,00648R,0,0,-813000,-813000,0,-813000
2016-01-26,00648R,0,0,-524000,-524000,0,-524000
2016-01-27,00648R,0,0,-2528000,-2528000,0,-2528000
2016-01-28,00648R,0,0,-164000,-164000,0,-164000
2016-01-29,00648R,0,0,422000,422000,0,422000
2016-01-30,00648R,0,0,1206000,1206000,0,1206000
2016-02-01,00648R,0,0,-974000,-974000,0,-974000
2016-02-02,00648R,0,0,-56000,-56000,4000,-60000
2016-02-03,00648R,0,0,-1310000,-1310000,3000,-1313000
2016-02-15,00648R,-2000,0,-663000,-665000,-20000,-643000
2016-02-16,00648R,0,0,137000,137000,0,137000
2016-02-17,00648R,0,0,-706000,-706000,2000,-708000
2016-02-18,00648R,0,0,-1971000,-1971000,110000,-2081000
2016-02-19,00648R,0,0,-597000,-597000,25000,-622000
2016-02-22,00648R,0,0,-319000,-319000,2000,-321000
2016-02-23,00648R,0,0,-246000,-246000,5000,-251000
2016-02-24,00648R,0,0,-2068000,-2068000,0,-2068000
2016-02-25,00648R,0,0,-3187000,-3187000,2000,-3189000
2016-02-26,00648R,0,0,-1264000,-1264000,2000,-1266000
2016-03-01,00648R,0,0,1940000,1940000,0,1940000
2016-03-02,00648R,0,0,795000,795000,0,795000
2016-03-03,00648R,0,0,-331000,-331000,0,-331000
2016-03-04,00648R,0,0,-907000,-907000,2000,-909000
2016-03-07,00648R,0,0,-331000,-331000,0,-331000
2016-03-08,00648R,0,0,-1922000,-1922000,0,-1922000
2016-03-09,00648R,0,0,-654000,-654000,20000,-674000
2016-03-10,00648R,0,0,-60000,-60000,0,-60000
2016-03-11,00648R,2000,0,-516000,-514000,0,-516000
2016-03-14,00648R,0,0,48000,48000,140000,-92000
2016-03-15,00648R,0,0,-1692000,-1692000,-20000,-1672000
2016-03-16,00648R,0,0,-649000,-649000,100000,-749000
2016-03-17,00648R,0,0,-1120000,-1120000,0,-1120000
2016-03-18,00648R,0,0,-1236000,-1236000,0,-1236000
2016-03-21,00648R,0,0,-1391000,-1391000,0,-1391000
2016-03-22,00648R,0,0,-2847000,-2847000,100000,-2947000
2016-03-23,00648R,0,0,-2015000,-2015000,287000,-2302000
2016-03-24,00648R,2000,0,-1259000,-1257000,250000,-1509000
2016-03-25,00648R,0,0,-331000,-331000,-127000,-204000
2016-03-28,00648R,0,0,-1061000,-1061000,0,-1061000
2016-03-29,00648R,3000,0,-2376000,-2373000,250000,-2626000
2016-03-30,00648R,0,0,-1634000,-1634000,-260000,-1374000
2016-03-31,00648R,10000,0,-2021000,-2011000,450000,-2471000
2016-04-01,00648R,0,0,-2613000,-2613000,0,-2613000
2016-04-06,00648R,0,0,-3174000,-3174000,0,-3174000
2016-04-07,00648R,0,0,-5481000,-5481000,0,-5481000
2016-04-08,00648R,0,0,-2720000,-2720000,150000,-2870000
2016-04-11,00648R,0,0,-2899000,-2899000,140000,-3039000
2016-04-12,00648R,1000,0,-2287000,-2286000,200000,-2487000
2016-04-13,00648R,0,0,-2555000,-2555000,350000,-2905000
2016-04-14,00648R,20000,0,-1572000,-1552000,250000,-1822000
2016-04-15,00648R,0,0,-2030000,-2030000,400000,-2430000
2016-04-18,00648R,0,0,-164000,-164000,0,-164000
2016-04-19,00648R,0,0,-4408000,-4408000,260000,-4668000
2016-04-20,00648R,3000,0,-5431000,-5428000,0,-5431000
2016-04-21,00648R,20000,0,-5462000,-5442000,450000,-5912000
2016-04-22,00648R,0,0,-275000,-275000,0,-275000
2016-04-25,00648R,180000,0,-604000,-424000,0,-604000
2016-04-26,00648R,0,0,-591000,-591000,0,-591000
2016-04-27,00648R,0,0,-1032000,-1032000,0,-1032000
2016-04-28,00648R,448000,0,-5190000,-4742000,402000,-5592000
2016-04-29,00648R,4000,0,-3675000,-3671000,200000,-3875000
2016-05-03,00648R,0,0,-1057000,-1057000,10000,-1067000
2016-05-04,00648R,-200000,0,-3229000,-3429000,170000,-3399000
2016-05-05,00648R,135000,0,-1391000,-1256000,-402000,-989000
2016-05-06,00648R,-380000,0,-406000,-786000,-2226000,1820000
