date,investor,buy,sell,net
2020-09-17,合計,53657057551,67895971246,-14238913695
2020-09-17,外資及陸資(不含外資自營商),47163206875,57136650514,-9973443639
2020-09-17,外資自營商,11959590,11633780,325810
2020-09-17,投信,1682953632,2590843936,-907890304
2020-09-17,自營商(自行買賣),1217145250,2414207120,-1197061870
2020-09-17,自營商(避險),3593751794,5754269676,-2160517882
