date,investor,buy,sell,net
2026-05-12,合計,640256237436,653096534529,-12840297093
2026-05-12,外資及陸資(不含外資自營商),513039572893,543533352834,-30493779941
2026-05-12,外資自營商,0,0,0
2026-05-12,投信,64219072068,25902007032,38317065036
2026-05-12,自營商(自行買賣),8908117192,13661010208,-4752893016
2026-05-12,自營商(避險),54089475283,70000164455,-15910689172
