date,investor,buy,sell,net
2018-01-31,合計,51857154930,46739167813,5117987117
2018-01-31,外資及陸資(不含外資自營商),40086905911,37577956363,2508949548
2018-01-31,外資自營商,81405030,157843870,-76438840
2018-01-31,投信,819899850,1241609865,-421710015
2018-01-31,自營商(自行買賣),2552020160,1712703874,839316286
2018-01-31,自營商(避險),8398329009,6206897711,2191431298
