date,investor,buy,sell,net
2016-06-28,合計,29438280328,27287867895,2150412433
2016-06-28,外資及陸資,22609491082,20928316095,1681174987
2016-06-28,投信,1172982030,1123526767,49455263
2016-06-28,自營商(自行買賣),1129528180,801099450,328428730
2016-06-28,自營商(避險),4526279036,4434925583,91353453
