date,investor,buy,sell,net
2024-06-17,合計,152194367350,166321816892,-14127449542
2024-06-17,外資及陸資(不含外資自營商),124285455215,137830154562,-13544699347
2024-06-17,外資自營商,0,0,0
2024-06-17,投信,9876171260,6579305119,3296866141
2024-06-17,自營商(自行買賣),5818391893,5219186421,599205472
2024-06-17,自營商(避險),12214348982,16693170790,-4478821808
