date,investor,buy,sell,net
2020-05-05,合計,35212365316,49502022199,-14289656883
2020-05-05,外資及陸資(不含外資自營商),27816466768,40203775388,-12387308620
2020-05-05,外資自營商,1672320,5604060,-3931740
2020-05-05,投信,2112556366,2161049654,-48493288
2020-05-05,自營商(自行買賣),1619107890,1461333140,157774750
2020-05-05,自營商(避險),3664234292,5675864017,-2011629725
