date,investor,buy,sell,net
2015-11-20,合計,25928908620,24435493257,1493415363
2015-11-20,外資及陸資,18861908299,17684447149,1177461150
2015-11-20,投信,1360043850,1385208592,-25164742
2015-11-20,自營商(自行買賣),897729251,937003466,-39274215
2015-11-20,自營商(避險),4809227220,4428834050,380393170
