date,investor,buy,sell,net
2020-12-23,合計,59155566799,59624084707,-468517908
2020-12-23,外資及陸資(不含外資自營商),49691816146,49008263396,683552750
2020-12-23,外資自營商,8109030,11980900,-3871870
2020-12-23,投信,3337249110,4003857355,-666608245
2020-12-23,自營商(自行買賣),2081123970,2821617999,-740494029
2020-12-23,自營商(避險),4045377573,3790345957,255031616
