date,investor,buy,sell,net
2019-10-17,合計,47864725770,37828201485,10036524285
2019-10-17,外資及陸資(不含外資自營商),41151285947,31935219315,9216066632
2019-10-17,外資自營商,8051540,9756000,-1704460
2019-10-17,投信,1284819925,1132998262,151821663
2019-10-17,自營商(自行買賣),1494538190,1094014668,400523522
2019-10-17,自營商(避險),3934081708,3665969240,268112468
