date,investor,buy,sell,net
2015-08-21,合計,35325462245,45203458464,-9877996219
2015-08-21,外資及陸資,28354075969,35643384071,-7289308102
2015-08-21,投信,1139487417,1792676780,-653189363
2015-08-21,自營商(自行買賣),752659070,840005256,-87346186
2015-08-21,自營商(避險),5079239789,6927392357,-1848152568
