date,investor,buy,sell,net
2016-04-06,合計,45536130535,51580373831,-6044243296
2016-04-06,外資及陸資,37858814955,44633058980,-6774244025
2016-04-06,投信,798324030,1322840841,-524516811
2016-04-06,自營商(自行買賣),1451898850,1427569223,24329627
2016-04-06,自營商(避險),5427092700,4196904787,1230187913
