date,investor,buy,sell,net
2021-08-18,合計,129285279498,128623574834,661704664
2021-08-18,外資及陸資(不含外資自營商),112144463446,114379889973,-2235426527
2021-08-18,外資自營商,13064240,26139460,-13075220
2021-08-18,投信,3738410830,2721509717,1016901113
2021-08-18,自營商(自行買賣),4781746149,4145514050,636232099
2021-08-18,自營商(避險),8620659073,7376661094,1243997979
