date,investor,buy,sell,net
2020-12-01,合計,76028186760,75576088039,452098721
2020-12-01,外資及陸資(不含外資自營商),64234035390,63744438600,489596790
2020-12-01,外資自營商,13198800,15948540,-2749740
2020-12-01,投信,3713367440,4292810671,-579443231
2020-12-01,自營商(自行買賣),2400796747,2583738779,-182942032
2020-12-01,自營商(避險),5679987183,4955099989,724887194
