date,investor,buy,sell,net
2021-12-02,合計,123800706381,114364516400,9436189981
2021-12-02,外資及陸資(不含外資自營商),111352636057,98719318701,12633317356
2021-12-02,外資自營商,17454990,18254240,-799250
2021-12-02,投信,2699554291,3129347617,-429793326
2021-12-02,自營商(自行買賣),3932391779,5050920437,-1118528658
2021-12-02,自營商(避險),5816124254,7464929645,-1648805391
