date,investor,buy,sell,net
2022-03-18,合計,161630774196,164028215816,-2397441620
2022-03-18,外資及陸資(不含外資自營商),143074079398,144840393499,-1766314101
2022-03-18,外資自營商,24844320,28434340,-3590020
2022-03-18,投信,8911500729,6959344083,1952156646
2022-03-18,自營商(自行買賣),3523883571,3826321849,-302438278
2022-03-18,自營商(避險),6121310498,8402156385,-2280845887
