date,investor,buy,sell,net
2026-04-02,合計,285713680453,322973400270,-37259719817
2026-04-02,外資及陸資(不含外資自營商),238418480591,277114042431,-38695561840
2026-04-02,外資自營商,0,0,0
2026-04-02,投信,15535128465,7110746536,8424381929
2026-04-02,自營商(自行買賣),7134407766,6926198582,208209184
2026-04-02,自營商(避險),24625663631,31822412721,-7196749090
