date,investor,buy,sell,net
2019-12-27,合計,32184687612,22524677406,9660010206
2019-12-27,外資及陸資(不含外資自營商),24736339554,16736991401,7999348153
2019-12-27,外資自營商,9948340,9266350,681990
2019-12-27,投信,1104440840,1440198890,-335758050
2019-12-27,自營商(自行買賣),1387238180,882877495,504360685
2019-12-27,自營商(避險),4956669038,3464609620,1492059418
