date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance
2016-09-14,006201,0,0,53,6611,0,0,0
2016-09-14,1258,9,0,1324,8992,0,0,53
2016-09-14,1259,0,3,120,8097,0,0,1
2016-09-14,1264,0,1,535,7658,0,0,0
2016-09-14,1333,0,0,0,21275,0,0,0
2016-09-14,1336,5,1,1021,15688,0,0,0
2016-09-14,1565,8,11,560,12604,5,0,89
2016-09-14,1566,6,27,4670,16616,0,0,0
2016-09-14,1569,268,282,4461,23446,72,68,1383
2016-09-14,1570,11,11,2470,12875,0,0,1
2016-09-14,1580,14,31,1254,12132,3,1,13
2016-09-14,1584,14,70,3156,25617,17,0,29
2016-09-14,1586,241,250,6011,12508,4,16,116
2016-09-14,1593,1,1,189,7575,0,0,0
2016-09-14,1595,0,2,1409,9671,0,0,0
2016-09-14,1597,175,272,1313,14808,41,19,63
2016-09-14,1599,8,27,1881,11245,0,0,22
2016-09-14,1742,0,115,7688,16172,0,0,0
2016-09-14,1752,66,85,6474,25197,4,0,63
2016-09-14,1777,42,3,1581,7514,0,0,0
2016-09-14,1781,1,26,3347,11851,0,0,8
2016-09-14,1784,19,36,2316,12422,0,0,0
2016-09-14,1787,15,32,4895,18001,0,0,9
2016-09-14,1788,0,0,326,8750,0,0,0
2016-09-14,1795,80,89,8179,21847,0,5,183
2016-09-14,1799,1,10,1672,9771,0,0,5
2016-09-14,1813,0,8,308,11658,0,0,0
2016-09-14,1815,307,673,28889,103316,35,240,4505
2016-09-14,2035,0,0,59,87500,0,0,0
2016-09-14,2063,0,0,2353,10817,0,0,0
2016-09-14,2064,2,0,24,17500,0,0,0
2016-09-14,2066,4,1,911,9125,0,0,0
2016-09-14,2221,3,0,841,10606,0,0,0
2016-09-14,2230,2,1,702,9904,0,0,0
2016-09-14,2233,157,157,2652,12303,3,6,8
2016-09-14,2235,0,1,842,7969,0,1,1
2016-09-14,2596,0,10,1016,20682,1,0,0
2016-09-14,2636,17,37,7858,26813,0,0,1
2016-09-14,2640,7,45,469,11056,0,1,1
2016-09-14,2641,185,87,8863,37776,20,41,956
2016-09-14,2719,3,21,284,9073,0,0,11
2016-09-14,2724,3,21,1108,9543,0,1,10
2016-09-14,2732,80,8,809,8200,0,4,26
2016-09-14,2734,1,0,105,7564,0,0,0
2016-09-14,2736,0,0,69,12248,0,0,0
2016-09-14,2916,0,0,235,11609,0,0,0
2016-09-14,2924,24,24,2615,8501,0,0,0
2016-09-14,2926,0,0,198,11847,0,2,5
2016-09-14,3064,0,0,351,18026,0,0,0
2016-09-14,3066,0,0,0,19392,0,0,0
2016-09-14,3068,112,147,5098,21259,16,8,46
2016-09-14,3071,150,202,3906,36516,0,3,4
2016-09-14,3073,0,0,0,5913,0,0,0
2016-09-14,3078,115,200,12325,56847,110,28,705
2016-09-14,3081,211,168,2852,22720,83,92,603
2016-09-14,3083,77,118,4533,21426,120,112,886
2016-09-14,3085,0,0,0,12251,0,0,0
2016-09-14,3086,0,0,0,15717,0,0,0
2016-09-14,3088,6,8,1162,19757,0,4,8
2016-09-14,3089,0,0,930,17332,0,0,0
2016-09-14,3092,263,637,7846,15867,353,181,1073
2016-09-14,3093,0,0,140,9072,0,0,0
2016-09-14,3095,0,0,0,22515,0,0,0
2016-09-14,3114,2,0,1702,12503,0,0,0
2016-09-14,3118,0,10,601,8113,0,0,0
2016-09-14,3122,11,16,2130,9824,0,1,3
2016-09-14,3128,80,302,3918,10500,0,0,6
2016-09-14,3141,1369,739,12812,15734,358,726,1879
2016-09-14,3144,2,10,827,25159,0,0,0
2016-09-14,3152,218,234,2249,17254,21,16,82
2016-09-14,3162,0,0,0,14132,0,0,0
2016-09-14,3163,252,241,12396,18231,176,209,2074
2016-09-14,3169,4,14,2528,13004,0,0,1
2016-09-14,3171,1,3,743,9800,0,0,0
2016-09-14,3188,0,0,0,11573,0,0,0
2016-09-14,3191,0,0,4424,13673,0,0,0
2016-09-14,3202,228,300,12743,24171,34,5,685
2016-09-14,3205,83,48,1320,7335,40,44,161
2016-09-14,3206,17,69,3248,11231,1,1,88
2016-09-14,3207,0,60,103,9564,0,0,0
2016-09-14,3211,48,28,2948,37992,3,27,63
2016-09-14,3213,5,3,505,14671,0,0,0
2016-09-14,3217,136,116,1143,20526,0,2,23
2016-09-14,3218,2,8,2062,16530,0,0,0
2016-09-14,3219,0,0,0,4225,0,0,0
2016-09-14,3221,68,119,6240,21839,8,26,354
2016-09-14,3224,1,11,3770,10000,0,2,108
2016-09-14,3226,0,0,422,16107,0,0,0
2016-09-14,3227,99,183,9634,33271,57,108,305
2016-09-14,3230,11,2,3492,26936,0,0,0
2016-09-14,3232,4,14,2395,7891,5,0,23
2016-09-14,3234,192,334,12011,18169,417,222,2321
2016-09-14,3236,96,112,3747,15094,3,65,218
2016-09-14,3252,0,12,643,5427,0,0,0
2016-09-14,3259,0,0,0,16908,0,0,0
2016-09-14,3260,521,365,13506,57493,61,143,1782
2016-09-14,3264,146,443,7806,121424,21,69,239
2016-09-14,3265,79,58,4520,34065,7,1,485
2016-09-14,3272,460,426,3500,13066,134,25,274
2016-09-14,3276,147,297,4268,17428,38,10,179
2016-09-14,3284,86,245,7486,13665,26,0,141
2016-09-14,3285,55,65,4263,11027,32,1,11
2016-09-14,3287,0,1,1645,10992,0,0,1
2016-09-14,3288,0,0,0,12118,0,0,0
2016-09-14,3289,39,51,6674,12944,13,45,258
2016-09-14,3290,0,13,4227,24887,0,0,0
2016-09-14,3291,2,20,2298,8890,0,0,1
2016-09-14,3293,175,224,5766,17416,225,367,1570
2016-09-14,3294,110,295,6269,32558,17,2,154
2016-09-14,3297,50,74,467,9138,4,3,3
2016-09-14,3299,21,43,3071,15156,1,4,138
2016-09-14,3303,6,122,6168,24340,0,0,0
2016-09-14,3306,21,75,2326,12651,23,0,197
2016-09-14,3310,10,19,5015,13385,0,0,0
2016-09-14,3313,60,95,6359,15097,120,89,2172
2016-09-14,3317,54,115,2428,15312,5,0,11
2016-09-14,3322,0,0,3556,21603,0,0,8
2016-09-14,3323,12,19,1350,21699,0,0,0
2016-09-14,3324,401,773,11864,19386,972,458,1956
2016-09-14,3325,124,255,8549,18688,21,11,228
2016-09-14,3332,0,0,79,12026,0,0,0
2016-09-14,3339,0,0,0,44326,0,0,0
2016-09-14,3354,0,1,1750,20621,0,0,0
2016-09-14,3360,335,348,6412,18864,10,88,151
2016-09-14,3362,68,119,2894,23344,5,79,330
2016-09-14,3363,21,14,13716,19399,0,0,0
2016-09-14,3372,0,0,0,86900,0,0,0
2016-09-14,3373,1,44,4859,10822,27,0,27
2016-09-14,3374,871,724,13687,67345,50,245,1346
2016-09-14,3379,64,76,1106,9510,0,0,1
2016-09-14,3388,0,5,252,16066,0,0,0
2016-09-14,3390,2,3,2325,16461,10,0,16
2016-09-14,3402,144,354,5547,18261,21,21,36
2016-09-14,3428,96,110,10133,23938,153,67,356
2016-09-14,3431,0,0,0,8286,0,0,0
2016-09-14,3434,0,0,49,5675,0,0,0
2016-09-14,3438,6,3,1875,9732,0,6,348
2016-09-14,3441,50,34,3023,10009,0,0,29
2016-09-14,3444,25,15,682,9778,0,0,0
2016-09-14,3452,0,18,568,131517,0,0,0
2016-09-14,3455,204,274,5835,15302,17,10,89
2016-09-14,3466,0,0,124,15221,0,0,0
2016-09-14,3479,128,202,5790,13833,7,3,82
2016-09-14,3483,46,51,5312,12240,13,6,29
2016-09-14,3484,203,259,6745,16322,59,25,81
2016-09-14,3489,9,1,1381,13282,0,0,0
2016-09-14,3490,238,314,8891,15585,252,272,2910
2016-09-14,3491,1,12,3955,12895,1,4,23
2016-09-14,3492,109,209,6500,8882,10,5,33
2016-09-14,3498,318,367,8919,19438,79,293,863
2016-09-14,3499,33,39,6291,13742,17,34,705
2016-09-14,3508,106,64,4636,23209,10,14,689
2016-09-14,3511,45,95,3650,9743,20,12,151
2016-09-14,3512,3,0,2548,8000,0,0,17
2016-09-14,3516,48,55,3102,17270,0,0,0
2016-09-14,3520,0,0,0,12816,0,0,0
2016-09-14,3521,118,224,1659,7932,1,6,10
2016-09-14,3522,51,86,9325,11737,99,84,3453
2016-09-14,3523,0,365,12201,24024,0,0,0
2016-09-14,3526,604,1006,7881,16459,570,430,3409
2016-09-14,3527,22,18,1841,8164,2,3,89
2016-09-14,3529,21,14,3448,18945,4,6,381
2016-09-14,3531,22,3,766,15293,0,0,0
2016-09-14,3537,11,18,2482,12173,0,0,0
2016-09-14,3540,152,155,5733,16653,7,66,181
2016-09-14,3541,95,132,3432,11207,71,29,850
2016-09-14,3546,99,140,3621,8530,134,109,1366
2016-09-14,3548,242,467,6415,12637,176,160,424
2016-09-14,3551,0,0,740,14193,0,0,0
2016-09-14,3552,134,223,2009,21211,40,130,775
2016-09-14,3553,0,20,1578,16988,0,0,52
2016-09-14,3556,11,17,2971,14295,1,0,9
2016-09-14,3558,18,15,1812,12265,4,2,101
2016-09-14,3563,16,20,2081,10652,1,2,15
2016-09-14,3567,133,63,4827,8895,3,1,15
2016-09-14,3577,8,2,642,10922,0,0,0
2016-09-14,3580,0,0,0,10792,0,0,0
2016-09-14,3581,27,6,1229,12944,0,0,0
2016-09-14,3587,24,14,3824,11578,3,1,39
2016-09-14,3594,74,65,3700,12536,9,2,18
2016-09-14,3609,0,1,200,7584,0,0,0
2016-09-14,3611,4,21,1087,9638,0,0,6
2016-09-14,3615,58,91,4877,17646,24,0,39
2016-09-14,3623,28,81,2648,9058,1,7,10
2016-09-14,3624,9,12,1469,29335,0,0,0
2016-09-14,3625,0,0,0,13069,0,0,0
2016-09-14,3628,3,0,880,11250,0,0,0
2016-09-14,3630,129,143,7524,25411,63,53,3871
2016-09-14,3631,26,37,14230,19980,0,2,10
2016-09-14,3632,10,40,2933,7701,10,27,42
2016-09-14,3642,0,0,5745,7592,6,0,754
2016-09-14,3646,29,74,1901,9649,0,0,2
2016-09-14,3652,7,1,410,11709,0,0,1
2016-09-14,3658,2,0,128,17750,0,0,2
2016-09-14,3662,568,610,7508,24948,61,589,3709
2016-09-14,3663,103,20,3854,14739,2,10,13
2016-09-14,3664,20,75,3911,18678,0,1,34
2016-09-14,3666,13,32,3221,10961,16,0,56
2016-09-14,3672,5,16,454,7792,0,0,0
2016-09-14,3675,576,234,1211,11107,0,129,129
2016-09-14,3680,21,56,1449,15615,19,1,8
2016-09-14,3685,1,13,4002,10102,19,6,1094
2016-09-14,3687,39,17,1670,7514,28,32,222
2016-09-14,3689,28,12,2983,17418,0,0,3
2016-09-14,3691,81,108,5362,15247,44,39,1010
2016-09-14,3693,7,13,1374,9633,2,0,18
2016-09-14,3707,31,46,8445,42167,10,0,4486
2016-09-14,4102,1,1,1908,10593,0,0,1
2016-09-14,4103,2,1,604,27499,0,0,0
2016-09-14,4105,90,102,6905,62162,3,8,245
2016-09-14,4107,16,12,2731,17324,0,19,135
2016-09-14,4109,66,28,6637,16922,0,16,17
