date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance
2024-07-17,006201,0,0,88,3736,0,0,0
2024-07-17,00679B,1849,1029,20102,2001048,0,25,45
2024-07-17,00687B,1093,1899,23631,1406946,0,2,8
2024-07-17,00694B,0,0,0,49019,0,0,0
2024-07-17,00695B,0,0,3,8796,0,0,0
2024-07-17,00696B,0,63,621,303420,0,0,0
2024-07-17,00697B,0,1,50,9178,0,0,0
2024-07-17,00718B,0,0,0,108875,0,0,0
2024-07-17,00719B,0,2,236,102753,0,0,0
2024-07-17,00720B,142,1101,6910,1044527,0,0,0
2024-07-17,00721B,0,0,0,1030,0,0,0
2024-07-17,00722B,3,0,177,351559,0,0,0
2024-07-17,00723B,0,0,2,420395,0,0,0
2024-07-17,00724B,6,20,84,701568,0,0,0
2024-07-17,00725B,139,198,1581,738301,0,0,0
2024-07-17,00726B,0,0,3,290372,0,0,0
2024-07-17,00727B,0,0,0,23922,0,0,0
2024-07-17,00734B,0,0,16,8119,0,0,0
2024-07-17,00740B,0,103,431,321617,0,30,30
2024-07-17,00741B,0,0,0,2907,0,0,0
2024-07-17,00746B,0,0,26,607241,0,0,0
2024-07-17,00749B,0,0,0,238000,0,0,0
2024-07-17,00750B,0,0,0,35000,0,0,0
2024-07-17,00751B,103,190,5607,1171025,0,3,3
2024-07-17,00754B,0,0,0,250850,0,0,0
2024-07-17,00755B,0,0,0,44932,0,0,0
2024-07-17,00756B,1,0,27,329575,0,0,0
2024-07-17,00758B,0,0,0,1381,0,0,0
2024-07-17,00759B,0,0,0,12006,0,0,0
2024-07-17,00760B,0,0,12,109255,0,0,0
2024-07-17,00761B,0,0,57,655022,0,0,0
2024-07-17,00764B,2,60,1092,263125,0,0,0
2024-07-17,00768B,3,0,5,80150,0,0,0
2024-07-17,00772B,20,160,2962,933572,0,0,0
2024-07-17,00773B,0,0,155,596822,0,0,0
2024-07-17,00777B,0,0,0,419787,0,0,0
2024-07-17,00778B,0,0,0,360162,0,0,0
2024-07-17,00779B,0,0,8,239662,0,0,0
2024-07-17,00780B,0,0,0,59400,0,0,0
2024-07-17,00781B,0,0,0,1334,0,0,0
2024-07-17,00782B,0,0,46,5116,0,0,0
2024-07-17,00784B,0,0,0,748,0,0,0
2024-07-17,00785B,0,0,0,249866,0,0,0
2024-07-17,00786B,0,0,19,9391,0,0,0
2024-07-17,00787B,1,18,84,4201,0,0,0
2024-07-17,00788B,0,0,52,9426,0,0,0
2024-07-17,00789B,0,0,0,85400,0,0,0
2024-07-17,00790B,0,0,0,525,0,0,0
2024-07-17,00791B,0,0,0,63400,0,0,0
2024-07-17,00792B,0,0,0,416903,0,0,0
2024-07-17,00793B,0,0,1,1131,0,0,0
2024-07-17,00794B,0,0,0,7921,0,0,0
2024-07-17,00795B,26,112,4766,392024,0,0,0
2024-07-17,00799B,0,0,10,2134,0,0,0
2024-07-17,00831B,0,0,0,0,0,0,0
2024-07-17,00834B,0,0,0,5049,0,0,0
2024-07-17,00836B,0,0,0,101510,0,0,0
2024-07-17,00840B,0,0,0,14857,0,0,0
2024-07-17,00841B,0,0,0,20235,0,0,0
2024-07-17,00842B,0,0,0,2441,0,0,0
2024-07-17,00844B,0,0,2,53418,0,0,0
2024-07-17,00845B,0,0,0,50387,0,0,0
