date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret,note
2016-08-12,006201,0,0,55,6736,0,0,0,55,0,0,0,
2016-08-12,1258,23,35,1440,8865,0,12,61,1452,0,49,0,
2016-08-12,1259,3,9,127,8097,0,0,0,133,0,0,0,11     C
2016-08-12,1264,1,13,572,7658,0,0,1,584,0,1,0,
2016-08-12,1333,0,0,0,21275,0,0,0,0,0,0,0,OX
2016-08-12,1336,0,6,970,15688,0,0,0,976,0,0,0,
2016-08-12,1565,60,27,543,12604,1,2,54,511,1,53,0,
2016-08-12,1566,74,22,4873,16616,0,0,0,4821,0,0,0,
2016-08-12,1569,723,660,3750,23446,31,62,319,3687,0,289,1,
2016-08-12,1570,9,8,2719,12875,0,0,0,2972,254,0,0,
2016-08-12,1580,19,75,1203,12132,0,2,2,1259,0,0,0,
2016-08-12,1584,72,223,2693,25617,0,5,21,2844,0,16,0,
2016-08-12,1586,12,37,5722,12217,0,0,1096,5747,0,1103,7,
2016-08-12,1593,0,0,224,7575,0,0,0,224,0,0,0,
2016-08-12,1595,3,2,1442,9671,0,0,0,1441,0,0,0,
2016-08-12,1597,9,10,1016,14808,0,0,9,1017,0,9,0,
2016-08-12,1599,29,46,2214,11245,1,0,98,2231,0,99,0,
2016-08-12,1742,0,0,8384,16172,0,0,0,8432,48,0,0,OX
2016-08-12,1752,49,32,6557,25194,1,5,9,6541,1,5,0,
2016-08-12,1777,52,16,1035,7514,0,0,0,1000,1,0,0,
2016-08-12,1781,24,33,3553,11851,3,0,8,3563,1,11,0,
2016-08-12,1784,12,35,2451,12422,0,0,4,2474,0,4,0,
2016-08-12,1787,92,189,5911,18001,0,0,0,6008,0,0,0,
2016-08-12,1788,0,1,335,8750,0,0,0,336,0,0,0,
2016-08-12,1795,76,54,8267,21847,6,5,140,8251,6,141,0,
2016-08-12,1799,7,2,1843,9771,1,0,10,1838,0,11,0,
2016-08-12,1813,1,2,365,11658,0,0,2,366,0,2,0,
2016-08-12,1815,2602,2689,29956,102889,196,242,7327,30043,0,7289,8,
2016-08-12,2035,1,1,58,87500,0,0,0,58,0,0,0,11     C
2016-08-12,2063,9,0,2376,10817,0,0,0,2367,0,0,0,11     C
2016-08-12,2064,0,7,19,17500,0,0,0,26,0,0,0,11     C
2016-08-12,2066,12,8,886,9125,0,1,1,882,0,0,0,
2016-08-12,2221,4,22,755,10606,0,0,0,773,0,0,0,
2016-08-12,2230,2,13,793,9904,0,0,0,804,0,0,0,
2016-08-12,2233,13,15,2369,12303,0,0,23,2371,0,23,0,
2016-08-12,2235,0,0,900,7969,1,0,0,900,0,1,0,11    BC
2016-08-12,2596,0,11,910,20682,0,0,0,921,0,0,0,11     C
2016-08-12,2636,9,47,8308,26295,0,0,34,8347,1,34,0,
2016-08-12,2640,1,4,488,11056,0,0,0,491,0,0,0,
2016-08-12,2641,178,174,5426,37385,110,22,585,5422,0,746,73,
2016-08-12,2719,1,1,312,9073,5,0,0,312,0,5,0,
2016-08-12,2724,0,0,1132,9543,0,0,0,1132,0,0,0,11     C
2016-08-12,2734,2,0,97,7564,0,0,0,95,0,0,0,
2016-08-12,2736,1,0,11,12248,0,0,0,10,0,0,0,11 X   C
2016-08-12,2916,0,0,251,11609,0,0,0,251,0,0,0,11     C
2016-08-12,2924,0,0,3224,8501,0,0,0,3224,0,0,0,11    BC
2016-08-12,2926,1,1,232,11283,0,0,1,232,0,1,0,
2016-08-12,3064,0,0,351,18026,0,0,0,351,0,0,0,OX
2016-08-12,3066,0,0,0,19392,0,0,0,0,0,0,0,11OX   C
2016-08-12,3068,80,88,6986,21311,0,0,0,6994,0,0,0,X
2016-08-12,3071,315,241,2067,36516,2,2,20,1993,0,20,0,
2016-08-12,3073,0,0,0,5913,0,0,0,0,0,0,0,11OX A
2016-08-12,3078,586,418,11567,56847,47,93,451,11400,1,405,0,
2016-08-12,3081,113,82,2255,17477,2,42,776,2249,25,736,0,
2016-08-12,3083,369,286,4795,21426,96,65,1462,4712,0,1493,0,
2016-08-12,3085,0,0,0,12251,0,0,0,0,0,0,0,OX
2016-08-12,3086,0,0,0,15717,0,0,0,0,0,0,0,OX
2016-08-12,3088,10,22,1230,19757,0,0,7,1242,0,7,0,
2016-08-12,3089,0,0,1190,17332,0,0,0,1191,1,0,0,11OX A
2016-08-12,3092,1586,1047,7705,15867,73,168,922,7176,10,827,0,11     C
2016-08-12,3093,4,24,172,9072,0,0,0,192,0,0,0,
2016-08-12,3095,0,0,0,22515,0,0,0,0,0,0,0,OX
2016-08-12,3105,1088,986,13701,146666,338,371,2565,13599,0,2532,0,
2016-08-12,3114,39,34,1727,12503,0,0,0,1722,0,0,0,
2016-08-12,3118,1,6,656,8113,0,0,0,661,0,0,0,
2016-08-12,3122,69,114,2511,9824,0,0,2,2556,0,2,0,
2016-08-12,3128,8,43,5112,10500,0,0,6,5147,0,6,0,
2016-08-12,3141,355,132,11684,15806,182,211,1454,11602,141,1425,0,
2016-08-12,3144,0,0,833,25159,0,0,0,833,0,0,0,
2016-08-12,3152,398,307,3108,17254,0,19,28,3017,0,9,0,
