date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance
2017-05-11,006201,0,0,11,5986,0,0,0
2017-05-11,00679B,0,0,4,140048,0,0,0
2017-05-11,00687B,0,0,4,10321,0,0,0
2017-05-11,1258,1,31,1052,9099,0,0,4
2017-05-11,1259,0,1,158,8097,0,0,0
2017-05-11,1264,11,3,343,7658,0,0,1
2017-05-11,1333,0,0,0,12765,0,0,0
2017-05-11,1336,172,302,2019,15688,21,3,29
2017-05-11,1565,25,88,1228,12604,2,10,59
2017-05-11,1566,33,44,3191,16616,0,0,1
2017-05-11,1569,1287,1021,7494,25056,101,43,1626
2017-05-11,1570,8,30,2373,12875,0,0,0
2017-05-11,1580,95,73,578,12132,0,1,1
2017-05-11,1584,951,561,4151,20617,9,17,28
2017-05-11,1586,450,417,12441,17540,0,0,244
2017-05-11,1593,1,15,480,7575,0,0,20
2017-05-11,1595,2,1,1332,10155,0,0,0
2017-05-11,1597,53,131,1693,15511,0,0,1
2017-05-11,1599,36,4,1628,12931,2,0,4
2017-05-11,1742,0,2,1024,16172,0,0,0
2017-05-11,1752,5,16,4473,25247,1,0,28
2017-05-11,1777,4,5,2680,7514,4,8,53
2017-05-11,1781,0,3,2310,11851,0,0,0
2017-05-11,1784,9,4,1949,12422,0,0,0
2017-05-11,1785,0,10,6799,101383,0,0,0
2017-05-11,1787,26,12,5854,18001,0,3,5
2017-05-11,1788,1,0,222,8750,0,0,0
2017-05-11,1795,154,110,6882,21847,16,7,78
2017-05-11,1799,183,109,2863,14325,0,1,1
2017-05-11,1813,4,1,222,11658,0,0,0
2017-05-11,1815,429,489,37129,109282,41,36,253
2017-05-11,2035,0,1,8,87500,0,0,0
2017-05-11,2063,0,0,1817,11250,0,0,1
2017-05-11,2064,2,9,145,17500,0,0,0
2017-05-11,2066,33,36,541,9125,0,0,0
2017-05-11,2221,65,75,2709,10606,0,2,15
2017-05-11,2230,0,1,500,9904,0,0,0
2017-05-11,2233,126,37,4142,12303,5,5,78
2017-05-11,2235,0,0,916,7969,0,0,0
2017-05-11,2596,95,110,3297,22345,0,0,20
2017-05-11,2640,5,3,469,11608,0,0,0
2017-05-11,2641,15,44,20053,46252,0,0,15
2017-05-11,2719,4,0,234,9073,0,0,0
2017-05-11,2724,0,0,92,9543,0,0,0
2017-05-11,2726,125,182,1284,7606,0,15,329
2017-05-11,2732,1,7,1837,8361,0,0,27
2017-05-11,2734,0,0,64,7564,0,0,0
2017-05-11,2736,0,4,83,12248,0,0,0
2017-05-11,2916,0,0,54,11609,0,0,0
2017-05-11,2924,0,0,1329,8501,0,0,1
2017-05-11,2926,1,12,113,11847,0,0,0
2017-05-11,2928,389,340,1897,11825,41,29,140
2017-05-11,3064,0,0,0,18026,0,0,0
2017-05-11,3066,0,0,0,19392,0,0,0
2017-05-11,3068,143,165,3018,21252,4,3,65
2017-05-11,3071,549,96,4587,36516,60,10,98
2017-05-11,3073,0,0,0,5913,0,0,0
2017-05-11,3078,72,285,11510,56847,23,72,523
2017-05-11,3081,40,65,2399,22651,14,15,527
2017-05-11,3083,256,244,4102,21426,30,45,184
2017-05-11,3085,0,0,0,12251,0,0,0
2017-05-11,3086,0,0,0,7791,0,0,0
2017-05-11,3088,8,37,4330,19757,1,7,64
2017-05-11,3089,0,0,0,17332,0,0,0
2017-05-11,3092,81,94,6348,15867,29,15,434
2017-05-11,3093,0,2,146,9072,0,0,0
2017-05-11,3095,0,0,0,22515,0,0,0
2017-05-11,3105,647,796,7552,100666,134,153,751
2017-05-11,3114,9,109,814,12503,0,0,0
2017-05-11,3118,2,20,285,8113,0,0,0
2017-05-11,3122,15,58,1684,9824,6,0,0
2017-05-11,3128,2,34,4728,10500,0,0,0
2017-05-11,3141,171,160,11530,15798,39,4,444
2017-05-11,3144,4555,3188,10320,25159,90,1235,2529
2017-05-11,3152,17,40,1058,17254,3,4,72
2017-05-11,3162,0,0,0,14132,0,0,0
2017-05-11,3163,371,431,8332,18606,121,115,774
2017-05-11,3169,482,469,2027,13137,3,2,14
2017-05-11,3171,4,7,509,9800,0,0,0
2017-05-11,3188,0,0,0,11573,0,0,0
2017-05-11,3191,0,0,182,13673,0,0,0
2017-05-11,3202,71,118,16308,24171,1,0,248
2017-05-11,3205,87,76,2733,8193,38,107,595
2017-05-11,3206,5,19,3919,11231,0,0,0
2017-05-11,3207,0,0,0,9564,0,0,0
2017-05-11,3211,8,46,1666,37992,0,1,23
2017-05-11,3213,18,11,1138,14671,0,0,1
2017-05-11,3217,64,12,5250,20526,1,0,150
2017-05-11,3218,178,190,4458,19030,2,11,115
2017-05-11,3219,0,0,0,4225,0,0,0
2017-05-11,3221,9,13,7578,24111,59,3,102
2017-05-11,3224,37,37,8960,10987,48,22,756
2017-05-11,3226,0,1,378,16107,0,0,0
2017-05-11,3227,1256,1604,13065,33266,67,182,400
2017-05-11,3230,5,40,5257,26936,0,0,0
2017-05-11,3232,155,69,2328,7891,0,0,16
2017-05-11,3234,92,74,12027,18140,350,141,3595
2017-05-11,3236,149,181,5742,15774,24,14,196
2017-05-11,3252,47,2,6788,7023,0,0,0
2017-05-11,3259,0,0,0,16908,0,0,0
2017-05-11,3260,417,557,23701,57493,126,117,2006
2017-05-11,3264,50,34,4744,121391,4,16,49
2017-05-11,3265,287,423,4504,34065,12,4,43
2017-05-11,3272,17,26,3876,13066,0,10,149
2017-05-11,3276,262,190,4774,17428,0,17,32
2017-05-11,3284,26,21,8046,13990,0,0,24
2017-05-11,3285,4,28,2522,11027,0,0,1
2017-05-11,3287,0,0,238,10992,0,0,0
2017-05-11,3288,0,0,0,12118,0,0,0
