date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret,note
2018-05-16,006201,0,0,2,3861,0,0,0,2,0,0,0,
2018-05-16,00679B,0,0,9,204048,0,0,0,9,0,0,0,X
2018-05-16,00687B,0,0,0,69821,0,0,0,0,0,0,0,X
2018-05-16,00694B,0,0,0,21519,0,0,0,0,0,0,0,X
2018-05-16,00695B,0,0,0,17921,0,0,0,0,0,0,0,X
2018-05-16,00696B,0,0,0,33920,0,0,0,0,0,0,0,X
2018-05-16,00697B,0,0,0,3428,0,0,0,0,0,0,0,X
2018-05-16,00718B,0,0,0,147000,0,0,0,0,0,0,0,X
2018-05-16,00719B,0,0,0,1003,0,0,0,0,0,0,0,X
2018-05-16,00720B,0,0,0,23777,0,0,0,0,0,0,0,X
2018-05-16,00721B,0,0,0,32155,0,0,0,0,0,0,0,X
2018-05-16,00722B,0,0,0,19934,0,0,0,0,0,0,0,X
2018-05-16,00723B,0,0,0,81395,0,0,0,0,0,0,0,X
2018-05-16,00724B,0,0,0,86818,0,0,0,0,0,0,0,X
2018-05-16,00725B,0,0,1,20801,0,0,0,1,0,0,0,
2018-05-16,00726B,0,0,0,15372,0,0,0,0,0,0,0,X
2018-05-16,00727B,0,0,0,15672,0,0,0,0,0,0,0,X
2018-05-16,1258,0,0,484,9204,0,0,0,521,37,0,0,11     C
2018-05-16,1259,1,1,79,8097,0,0,0,79,0,0,0,11     C
2018-05-16,1264,0,1,162,8423,0,0,4,163,0,4,0,11     C
2018-05-16,1268,2,2,23,9497,0,0,0,23,0,0,0,11     C
2018-05-16,1333,0,0,0,0,0,0,0,0,0,0,0,OX
2018-05-16,1336,21,39,9213,20798,16,0,52,9231,0,68,0,
2018-05-16,1565,8,46,738,12604,7,1,47,776,0,53,0,
2018-05-16,1566,0,8,3224,16616,0,0,0,3232,0,0,0,
2018-05-16,1569,37,53,6761,28178,2,0,67,6797,20,69,0,
2018-05-16,1570,10,1,3523,12875,0,0,0,3514,0,0,0,
2018-05-16,1580,0,11,84,12132,0,0,0,95,0,0,0,
2018-05-16,1584,192,85,4096,20617,1,0,5,3989,0,6,0,
2018-05-16,1586,217,256,16168,18932,27,187,350,16207,0,190,0,@
2018-05-16,1591,13,2,2268,8291,0,0,3,2257,0,3,0,
2018-05-16,1593,5,1,2447,7987,0,0,0,2443,0,0,0,
2018-05-16,1595,3,4,1646,11787,0,1,5,1647,0,4,0,
2018-05-16,1597,450,285,3347,14761,73,52,1041,3182,0,1062,0,11     C
2018-05-16,1599,0,0,426,15500,0,0,0,426,0,0,0,
2018-05-16,1742,119,33,3250,10365,18,2,17,3164,0,33,0,11   A
2018-05-16,1752,56,10,3318,25247,2,0,0,3274,2,2,0,
2018-05-16,1777,1,2,1515,7514,0,0,1,1571,55,1,0,
2018-05-16,1781,0,0,174,0,0,0,0,186,12,0,0,OX
2018-05-16,1784,20,23,2012,12422,0,0,2,2015,0,2,0,
2018-05-16,1785,645,409,16077,89375,20,5,197,15841,0,212,0,
2018-05-16,1787,39,72,5853,16972,0,0,1,5886,0,1,0,
2018-05-16,1788,0,1,194,8750,0,0,0,195,0,0,0,
2018-05-16,1795,1052,1187,9257,21847,216,134,1237,9394,2,1320,1,11   A C
2018-05-16,1799,0,0,951,0,0,0,0,951,0,0,0,OX
2018-05-16,1813,0,2,239,11658,0,0,0,241,0,0,0,
2018-05-16,1815,2261,1952,40802,108446,15,58,279,40493,0,236,0,
2018-05-16,2035,0,1,6,87500,0,0,0,7,0,0,0,11     C
2018-05-16,2063,11,7,2875,11250,0,0,0,2871,0,0,0,
2018-05-16,2064,0,0,71,17500,0,0,0,71,0,0,0,11     C
2018-05-16,2065,0,0,20,8169,0,0,0,20,0,0,0,11     C
2018-05-16,2066,2,9,513,9125,0,0,0,520,0,0,0,
2018-05-16,2221,9,19,2605,10606,0,0,0,2615,0,0,0,
2018-05-16,2230,13,7,624,9904,0,2,2,618,0,0,0,
2018-05-16,2233,43,83,3067,12303,0,2,4,3107,0,2,0,
2018-05-16,2235,1,11,757,8969,0,0,0,767,0,0,0,11    B
2018-05-16,2596,165,312,1379,24345,0,0,0,1526,0,0,0,
2018-05-16,2640,13,42,1051,12189,0,0,1,1080,0,1,0,
2018-05-16,2641,0,7,10153,0,0,0,1,10160,0,1,0,OX
2018-05-16,2719,0,2,157,0,0,0,0,159,0,0,0,11OX   C
2018-05-16,2724,0,0,0,0,0,0,0,0,0,0,0,11OX   C
2018-05-16,2726,1,3,909,8411,0,0,0,911,0,0,0,11    BC
2018-05-16,2732,116,114,2078,9076,9,3,44,2076,0,50,0,
2018-05-16,2734,1,2,308,7564,0,0,0,309,0,0,0,
2018-05-16,2736,0,2,93,12248,0,0,0,95,0,0,0,11     C
2018-05-16,2916,8,0,89,11609,0,0,0,81,0,0,0,11     C
2018-05-16,2924,0,0,5,8501,0,0,0,5,0,0,0,11    B
2018-05-16,2926,7,8,115,11847,0,0,0,116,0,0,0,11     C
2018-05-16,2928,2,6,1471,11825,9,0,37,1475,0,46,0,
2018-05-16,3064,0,0,0,0,0,0,0,0,0,0,0,OX
2018-05-16,3066,0,0,0,0,0,0,0,0,0,0,0,11OX   C
2018-05-16,3068,375,242,6823,23366,7,18,134,6690,0,123,0,
2018-05-16,3071,32,21,5126,30000,0,1,4,5115,0,3,0,
2018-05-16,3073,0,0,0,0,0,0,0,0,0,0,0,11OX A
