date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance
2016-05-03,006201,0,0,69,7236,0,0,0
2016-05-03,1258,1,15,1522,8865,0,0,5
2016-05-03,1259,1,0,120,8097,0,0,0
2016-05-03,1264,0,0,745,7658,0,0,0
2016-05-03,1333,0,0,0,21275,0,0,0
2016-05-03,1336,1,0,1342,15688,0,0,0
2016-05-03,1565,29,7,293,12604,3,3,36
2016-05-03,1566,20,53,4937,16616,3,0,13
2016-05-03,1569,1,3,3157,23446,0,0,0
2016-05-03,1570,0,16,3724,12875,1,0,35
2016-05-03,1580,8,5,1369,12132,2,3,15
2016-05-03,1584,58,49,4971,25617,0,9,9
2016-05-03,1586,154,20,5218,11942,10,54,286
2016-05-03,1593,0,0,253,7575,0,0,0
2016-05-03,1595,0,0,1280,9671,0,0,0
2016-05-03,1597,147,111,1390,14808,40,5,10
2016-05-03,1599,69,65,2850,11245,14,37,174
2016-05-03,1742,0,1,10155,16172,0,0,0
2016-05-03,1752,42,58,6852,25071,10,2,108
2016-05-03,1777,30,5,1722,7514,0,0,0
2016-05-03,1781,17,20,3704,11851,0,4,4
2016-05-03,1784,15,16,2332,12422,0,1,3
2016-05-03,1785,246,29,7044,102141,4,105,389
2016-05-03,1787,11,9,7173,18001,0,0,0
2016-05-03,1788,2,2,431,8750,0,0,0
2016-05-03,1795,537,598,8237,21847,44,120,472
2016-05-03,1799,11,0,1817,9771,4,0,14
2016-05-03,1813,1,4,460,11658,0,0,0
2016-05-03,1815,165,406,19523,102889,0,3,10
2016-05-03,2035,0,0,46,87500,0,0,0
2016-05-03,2063,0,0,2382,10817,0,0,0
2016-05-03,2064,1,0,39,17500,0,0,0
2016-05-03,2066,80,180,1945,9125,2,17,27
2016-05-03,2221,3,3,795,10606,0,0,0
2016-05-03,2230,6,9,963,9904,9,0,12
2016-05-03,2233,324,735,3952,12303,32,20,65
2016-05-03,2235,10,15,791,7969,0,0,0
2016-05-03,2596,0,0,891,20682,0,0,0
2016-05-03,2636,13,126,9165,26295,7,6,15
2016-05-03,2640,1,0,430,11056,0,0,0
2016-05-03,2641,138,10,782,29885,0,2,2
2016-05-03,2719,0,2,333,9073,0,0,0
2016-05-03,2724,0,0,1146,9543,0,0,0
2016-05-03,2734,0,0,26,7564,0,0,0
2016-05-03,2916,0,0,249,11609,0,0,0
2016-05-03,2924,9,2,4479,8501,0,0,0
2016-05-03,2926,0,0,379,11283,0,0,0
2016-05-03,3064,0,0,526,18026,0,0,0
2016-05-03,3066,0,0,0,19392,0,0,0
2016-05-03,3068,20,4,7380,21311,0,2,17
2016-05-03,3071,4,3,2006,36516,0,0,0
2016-05-03,3073,0,0,0,5913,0,0,0
2016-05-03,3078,1082,964,10345,56847,3,30,112
2016-05-03,3081,104,22,1597,17477,26,15,79
2016-05-03,3083,25,18,2247,21426,2,6,204
2016-05-03,3085,0,0,0,12251,0,0,0
2016-05-03,3086,0,0,0,15243,0,0,0
2016-05-03,3088,24,2,1181,19757,0,0,7
2016-05-03,3089,0,15,2144,17332,0,0,0
2016-05-03,3092,425,254,3015,15867,0,25,37
2016-05-03,3093,1,0,79,9072,0,0,0
2016-05-03,3095,0,0,0,22515,0,0,0
2016-05-03,3105,489,308,12468,149166,531,599,2295
2016-05-03,3114,5,7,2039,12503,0,0,0
