date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance
2017-06-29,006201,0,0,9,5736,0,0,0
2017-06-29,00679B,0,0,69,160548,0,0,1
2017-06-29,00687B,0,0,6,33071,0,0,0
2017-06-29,00694B,0,0,0,1144,0,0,0
2017-06-29,00695B,0,0,0,1296,0,0,0
2017-06-29,00696B,0,0,0,1170,0,0,0
2017-06-29,00697B,0,0,39,3678,0,0,0
2017-06-29,1258,0,31,1053,9204,0,0,0
2017-06-29,1259,10,8,192,8097,0,0,6
2017-06-29,1264,2,0,227,7658,0,0,0
2017-06-29,1333,0,0,0,12765,0,0,0
2017-06-29,1336,243,290,5013,15688,11,38,1698
2017-06-29,1565,64,51,749,12604,9,0,38
2017-06-29,1566,28,36,3085,16616,0,0,0
2017-06-29,1569,178,250,8676,25133,15,2,792
2017-06-29,1570,9,0,2345,12875,0,0,0
2017-06-29,1580,14,38,287,12132,2,3,4
2017-06-29,1584,20,128,5641,20617,0,0,123
2017-06-29,1586,57,152,13154,17540,0,0,270
2017-06-29,1593,1,0,349,7575,0,0,5
2017-06-29,1595,8,9,1333,10155,0,0,0
2017-06-29,1597,221,204,4463,15511,36,58,518
2017-06-29,1599,4,3,1496,12931,0,3,3
2017-06-29,1742,0,0,598,16172,0,0,0
2017-06-29,1752,37,82,4436,25247,1,0,33
2017-06-29,1777,0,1,2608,7514,0,0,4
2017-06-29,1781,0,1,1933,11851,0,0,0
2017-06-29,1784,132,153,2281,12422,0,1,2
2017-06-29,1785,0,20,4626,101383,0,0,0
2017-06-29,1787,0,6,5053,18001,0,0,2
2017-06-29,1788,0,1,179,8750,0,0,0
2017-06-29,1795,320,501,6591,21847,112,3,85
2017-06-29,1799,142,124,3069,14394,7,6,276
2017-06-29,1813,1,0,222,11658,0,0,0
2017-06-29,1815,1310,1031,36066,109302,15,420,870
2017-06-29,2035,0,0,4,87500,0,0,0
2017-06-29,2063,6,1,2051,11250,0,0,0
2017-06-29,2064,5,1,129,17500,0,0,0
2017-06-29,2066,2,6,697,9125,0,2,3
2017-06-29,2221,6,22,2577,10606,0,0,1
2017-06-29,2230,3,10,471,9904,0,0,0
2017-06-29,2233,134,132,5359,12303,13,10,141
2017-06-29,2235,9,2,916,7969,0,0,0
2017-06-29,2596,198,211,2346,24345,0,0,0
2017-06-29,2640,0,3,412,11608,0,0,0
2017-06-29,2641,76,62,19555,46252,12,10,27
