date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance
2019-08-27,006201,0,1,192,7361,0,0,0
2019-08-27,00679B,23,6,191,132798,0,0,0
2019-08-27,00687B,1,1,12,98196,0,0,0
2019-08-27,00694B,0,0,0,107769,0,0,0
2019-08-27,00695B,0,0,13,2546,0,0,0
2019-08-27,00696B,2,0,3,103045,0,0,0
2019-08-27,00697B,0,0,0,3053,0,0,0
2019-08-27,00718B,25,0,66,268750,0,0,0
2019-08-27,00719B,0,0,0,147753,0,0,0
2019-08-27,00720B,0,0,14,167277,0,0,0
2019-08-27,00721B,3,0,24,90155,0,0,0
2019-08-27,00722B,0,0,4,90059,0,0,0
2019-08-27,00723B,0,0,0,219895,0,0,0
2019-08-27,00724B,0,0,0,352693,0,0,0
2019-08-27,00725B,3,0,7,100051,0,0,0
2019-08-27,00726B,0,0,0,130122,0,0,0
2019-08-27,00727B,0,0,30,43047,0,0,0
2019-08-27,00734B,0,0,0,4119,0,0,0
2019-08-27,00740B,0,0,5,75242,0,0,0
2019-08-27,00741B,0,0,0,2157,0,0,0
2019-08-27,00744B,0,0,0,188807,0,0,0
2019-08-27,00745B,0,0,0,1004,0,0,0
2019-08-27,00746B,0,0,5,174116,0,0,0
2019-08-27,00747B,0,0,0,172875,0,0,0
2019-08-27,00748B,0,0,0,170125,0,0,0
2019-08-27,00749B,0,0,0,156875,0,0,0
2019-08-27,00750B,0,0,0,74375,0,0,0
2019-08-27,00751B,0,0,1,276525,0,0,0
2019-08-27,00754B,0,0,0,66600,0,0,0
2019-08-27,00755B,0,0,0,19307,0,0,0
2019-08-27,00756B,0,0,0,183450,0,0,0
2019-08-27,00758B,0,0,0,12756,0,0,0
2019-08-27,00759B,0,0,0,13506,0,0,0
2019-08-27,00760B,0,0,0,41255,0,0,0
2019-08-27,00761B,0,0,1,203147,0,0,0
2019-08-27,00764B,0,0,0,103625,0,0,0
2019-08-27,00765B,0,0,1,12375,0,0,0
2019-08-27,00768B,0,0,0,11900,0,0,0
2019-08-27,00769B,0,0,0,7147,0,0,0
2019-08-27,00772B,0,0,0,165322,0,0,0
2019-08-27,00773B,0,0,0,162322,0,0,0
2019-08-27,00777B,0,0,0,44287,0,0,0
2019-08-27,00778B,0,0,0,68787,0,0,0
2019-08-27,00779B,0,0,0,8787,0,0,0
2019-08-27,00780B,0,0,0,100150,0,0,0
2019-08-27,00781B,1,0,1,7584,0,0,0
2019-08-27,00782B,0,0,1,9741,0,0,0
2019-08-27,00784B,0,0,0,3998,0,0,0
2019-08-27,00785B,0,0,0,59991,0,0,0
2019-08-27,00786B,0,0,0,3766,0,0,0
2019-08-27,00787B,0,0,1,5701,0,0,0
2019-08-27,00788B,1,0,1,8926,0,0,0
2019-08-27,00789B,0,0,0,24525,0,0,0
2019-08-27,00790B,0,0,0,2900,0,0,0
2019-08-27,00791B,0,0,0,110900,0,0,0
2019-08-27,00792B,0,0,0,1278,0,0,0
2019-08-27,00793B,0,0,0,1256,0,0,0
2019-08-27,00794B,0,0,0,51546,0,0,0
2019-08-27,00795B,0,0,0,112649,0,0,0
2019-08-27,00796B,0,0,0,22867,0,0,0
2019-08-27,00797B,0,0,0,1559,0,0,0
2019-08-27,00798B,0,0,0,3142,0,0,0
2019-08-27,00799B,0,0,0,5384,0,0,0
2019-08-27,00831B,0,0,0,52900,0,0,0
2019-08-27,00832B,0,0,0,1575,0,0,0
2019-08-27,00833B,0,0,0,145,0,0,0
2019-08-27,00834B,0,0,0,7799,0,0,0
2019-08-27,00835B,0,0,0,172,0,0,0
2019-08-27,00836B,0,0,0,14135,0,0,0
2019-08-27,00837B,0,0,0,385,0,0,0
2019-08-27,00838B,0,0,0,11047,0,0,0
2019-08-27,00839B,0,0,0,8485,0,0,0
2019-08-27,00840B,0,0,0,5607,0,0,0
2019-08-27,00841B,0,0,0,5110,0,0,0
2019-08-27,00842B,0,0,0,5441,0,0,0
2019-08-27,00843B,0,0,0,1880,0,0,0
2019-08-27,00844B,0,0,0,6293,0,0,0
2019-08-27,00845B,0,0,0,13387,0,0,0
2019-08-27,00846B,0,0,0,3587,0,0,0
2019-08-27,00847B,0,0,0,7576,0,0,0
2019-08-27,00848B,0,0,0,12891,0,0,0
2019-08-27,00849B,0,0,0,86651,0,0,0
2019-08-27,1240,16,13,547,8250,0,0,0
2019-08-27,1258,13,11,270,9204,0,0,0
2019-08-27,1259,0,0,18,8097,0,0,0
2019-08-27,1264,0,1,13,8423,0,0,0
2019-08-27,1268,1,1,61,9397,0,0,0
2019-08-27,1333,0,0,0,0,0,0,0
2019-08-27,1336,33,2,5506,21287,0,0,0
2019-08-27,1565,15,18,973,12604,0,1,6
2019-08-27,1569,27,35,5305,28178,1,1,30
2019-08-27,1570,16,1,1367,12875,0,0,2
2019-08-27,1580,7,0,305,12557,0,0,0
2019-08-27,1584,15,153,1647,20617,0,0,0
2019-08-27,1586,56,48,4262,19122,2,0,1
2019-08-27,1591,4,22,5769,8291,0,0,1
2019-08-27,1593,1,8,538,7987,0,0,0
2019-08-27,1595,0,1,571,11787,0,0,0
2019-08-27,1597,59,64,2829,18451,1,40,155
2019-08-27,1599,42,15,716,15500,0,0,0
2019-08-27,1742,3,38,6213,10365,0,0,1
2019-08-27,1752,38,20,1729,25247,0,1,2
2019-08-27,1777,0,0,35,7514,0,0,0
2019-08-27,1781,0,0,0,0,0,0,0
2019-08-27,1784,49,214,3908,12406,0,0,0
2019-08-27,1785,162,210,13945,99357,2,0,168
2019-08-27,1787,0,0,38,16972,0,0,0
2019-08-27,1788,0,0,34,9000,0,1,1
2019-08-27,1795,175,438,11638,21775,54,22,1356
2019-08-27,1799,0,0,0,0,0,0,0
2019-08-27,1813,8,14,443,11658,0,0,1
2019-08-27,1815,255,138,24300,107177,39,0,606
2019-08-27,2035,0,0,4,87500,0,0,0
2019-08-27,2063,0,1,725,11250,0,0,0
2019-08-27,2064,0,0,49,17500,0,0,0
2019-08-27,2065,0,6,260,8169,0,0,0
2019-08-27,2066,23,11,276,9125,0,0,0
2019-08-27,2070,2,0,90,9195,0,0,0
2019-08-27,2221,9,10,1012,10581,0,0,0
2019-08-27,2230,3,0,1619,9978,0,0,0
2019-08-27,2233,9,14,2252,15072,0,0,6
2019-08-27,2235,4,10,547,8969,0,0,0
2019-08-27,2596,0,0,1195,25000,0,0,7
2019-08-27,2640,16,1,1032,12798,0,0,0
2019-08-27,2641,17,21,7525,37781,0,0,3
2019-08-27,2719,0,0,0,0,0,0,0
2019-08-27,2724,0,0,0,0,0,0,0
2019-08-27,2726,14,9,443,8751,0,0,2
2019-08-27,2732,43,97,1085,9987,10,21,196
2019-08-27,2734,4,0,273,7564,0,0,0
2019-08-27,2736,0,2,457,12248,0,0,0
2019-08-27,2916,0,0,24,11609,0,0,0
2019-08-27,2924,0,0,9,8201,0,0,0
2019-08-27,2926,0,0,43,11847,0,0,0
2019-08-27,2928,3,3,779,11825,0,0,0
2019-08-27,3064,0,0,0,0,0,0,0
2019-08-27,3066,0,0,0,0,0,0,0
2019-08-27,3071,166,25,4730,30000,1,1,5
2019-08-27,3073,0,0,0,0,0,0,0
2019-08-27,3078,45,78,5091,56847,57,3,101
2019-08-27,3081,56,26,2193,22737,11,5,306
2019-08-27,3083,817,866,4424,21426,32,590,1429
2019-08-27,3085,0,0,0,0,0,0,0
2019-08-27,3086,0,0,0,0,0,0,0
2019-08-27,3088,2,1,362,19924,0,0,3
2019-08-27,3089,0,0,0,0,0,0,0
2019-08-27,3092,34,38,1669,17753,0,0,41
2019-08-27,3093,0,0,331,9072,0,0,0
2019-08-27,3095,0,0,0,0,0,0,0
2019-08-27,3105,755,170,7426,101014,172,225,3414
2019-08-27,3114,9,27,3837,14000,0,3,4
2019-08-27,3118,1,0,108,8113,0,0,0
2019-08-27,3122,8,0,317,9824,0,0,0
2019-08-27,3128,35,5,2339,10500,0,0,0
2019-08-27,3141,136,133,4263,15854,8,3,26
2019-08-27,3144,59,127,3886,25159,1,3,15
2019-08-27,3147,53,58,1881,8501,2,0,6
2019-08-27,3152,16,11,735,17254,0,0,17
2019-08-27,3162,0,0,0,0,0,0,0
2019-08-27,3163,702,467,7564,18821,1,73,131
2019-08-27,3169,86,95,3536,13610,1,1,37
2019-08-27,3171,0,0,105,9800,0,0,0
2019-08-27,3178,0,3,150,11262,0,0,0
2019-08-27,3188,1,0,1264,9831,3,0,0
2019-08-27,3191,0,0,0,0,0,0,0
2019-08-27,3202,44,38,19268,26388,1,3,817
2019-08-27,3205,10,29,1889,8193,1,15,206
2019-08-27,3206,26,33,2919,13214,0,0,3
2019-08-27,3207,0,0,0,0,0,0,0
2019-08-27,3211,19,16,2488,36870,2,0,6
2019-08-27,3213,0,3,304,14671,0,0,0
2019-08-27,3217,360,132,4201,20526,3,5,94
2019-08-27,3218,181,256,3584,19030,0,1,118
2019-08-27,3219,0,0,0,0,0,0,0
2019-08-27,3221,47,21,5523,24076,8,1,46
2019-08-27,3224,9,28,6373,14504,0,0,157
2019-08-27,3226,0,4,193,16107,0,0,0
2019-08-27,3227,278,406,8710,34264,5,9,519
2019-08-27,3230,0,0,146,0,0,0,0
2019-08-27,3232,3,8,1757,9141,0,0,3
2019-08-27,3234,215,79,6984,19008,21,34,1274
2019-08-27,3236,129,114,3412,19551,0,0,0
2019-08-27,3252,15,0,8643,12548,0,0,0
2019-08-27,3259,0,0,0,0,0,0,0
2019-08-27,3260,400,279,11025,54931,17,88,835
2019-08-27,3264,79,33,19553,122581,1,172,201
2019-08-27,3265,7,9,2320,34065,1,0,3
2019-08-27,3272,7,39,1257,13066,0,3,132
2019-08-27,3276,0,0,874,0,0,0,1
2019-08-27,3284,0,4,9321,13990,0,0,9
2019-08-27,3285,23,8,1793,11027,0,0,0
2019-08-27,3287,0,0,0,0,0,0,0
2019-08-27,3288,0,0,0,0,0,0,0
2019-08-27,3289,44,57,3879,15743,0,12,102
2019-08-27,3290,24,38,7764,24887,0,0,7
2019-08-27,3293,255,197,2065,17595,2,53,85
2019-08-27,3294,122,106,6485,33003,13,2,22
2019-08-27,3297,0,10,625,9209,0,0,0
2019-08-27,3303,77,91,2985,24022,1,5,11
2019-08-27,3306,1,7,621,12651,0,0,0
2019-08-27,3310,0,1,2968,12556,2,0,17
2019-08-27,3313,0,0,3262,0,0,0,23
2019-08-27,3317,1743,952,8024,15312,26,248,567
2019-08-27,3322,12,27,4208,24162,0,0,5
2019-08-27,3323,6,2,3592,21425,0,0,5
2019-08-27,3324,381,445,10132,20940,36,75,4014
2019-08-27,3325,5,0,1975,18063,0,0,1
2019-08-27,3332,0,0,43,12026,0,0,0
2019-08-27,3339,0,0,0,0,0,0,0
2019-08-27,3354,5,0,1925,17528,0,0,0
2019-08-27,3360,69,47,5220,18007,0,0,0
2019-08-27,3362,10,42,3155,27339,0,10,11
2019-08-27,3363,207,212,11603,22539,8,42,589
2019-08-27,3372,0,0,0,0,0,0,0
2019-08-27,3373,0,4,1392,10822,0,0,0
2019-08-27,3374,698,488,14090,67936,111,111,2953
2019-08-27,3379,0,0,1040,9510,0,0,0
2019-08-27,3388,5,0,202,18515,0,0,1
2019-08-27,3390,39,41,7962,16745,0,0,2
2019-08-27,3402,1,7,879,18261,0,0,43
2019-08-27,3434,0,0,235,5675,0,0,0
2019-08-27,3438,414,256,4420,16844,20,32,105
2019-08-27,3441,11,17,2108,10009,0,0,15
2019-08-27,3444,45,65,1565,9778,0,0,102
2019-08-27,3452,0,0,0,0,0,0,0
2019-08-27,3455,873,880,6402,15367,34,9,52
2019-08-27,3466,13,2,957,15221,0,0,3
2019-08-27,3479,581,666,5722,17298,16,114,271
2019-08-27,3483,665,621,6285,13464,0,0,0
