stage,cell,mode,r,seed,first,end,trades,eq_sha,cagr,mdd,vol,win_a,win_b
orig_entry,1,win,35,1035,526,2859,163,3de97583e70e4d91,0.42343511573457016,-0.3970528048285723,0.2930322487111597,523,2836
orig_entry,1,win,36,1036,526,2859,163,7b14ad4ba6a6c744,0.4271333104611841,-0.4329756263125232,0.2896033410552039,523,2836
orig_entry,1,win,37,1037,526,2859,163,39d1c1c1c089282b,0.37796915516605467,-0.39068135332705417,0.28439696338185094,523,2836
orig_entry,1,win,38,1038,526,2859,163,8ccdd6bd4f5e1c45,0.39208533284509706,-0.37059674547117777,0.2837932120650375,523,2836
orig_entry,1,win,39,1039,526,2859,163,155ece17d76fb127,0.36877193430758726,-0.4216248963005491,0.28479442869934407,523,2836
orig_entry,1,win,40,1040,526,2859,163,9902bbd930286e25,0.3974993551344461,-0.4059352952614233,0.2835004785348461,523,2836
orig_entry,1,win,41,1041,526,2859,163,ec0de3090fedb168,0.4533261510203894,-0.38090826838756897,0.290665906433766,523,2836
orig_entry,1,win,42,1042,526,2859,163,9595e9ae24d4c884,0.39898854774768755,-0.39080119670206603,0.28766451384038305,523,2836
orig_entry,1,win,43,1043,526,2859,163,93bc4073ff9aa4ca,0.4086067155157891,-0.3980265724527522,0.28423897082185806,523,2836
orig_entry,1,win,44,1044,526,2859,163,ff5a2b16dd00ea7c,0.4060113668203926,-0.4209455718467745,0.2864373427596021,523,2836
orig_entry,1,win,45,1045,526,2859,163,2872ea2191a37709,0.39548143653661394,-0.39087574520906415,0.28456204613825187,523,2836
orig_entry,1,win,46,1046,526,2859,163,b30d77ffc4fd0edc,0.4258251689933077,-0.41314821296108645,0.2885131747229391,523,2836
orig_entry,1,win,47,1047,526,2859,163,98e317ccf804af6a,0.4141609668259265,-0.3948076260361124,0.2838657311588187,523,2836
orig_entry,1,win,48,1048,526,2859,163,43231d89285aab84,0.398489246991923,-0.448366770360639,0.28820043541910895,523,2836
orig_entry,1,win,49,1049,526,2859,163,9909eb2e80757e88,0.4292508336512353,-0.384084812852762,0.2886962686887431,523,2836
orig_entry,1,win,50,1050,526,2859,163,84eadd43a8e312e5,0.4293738878469264,-0.3725310985832052,0.2859255664736247,523,2836
orig_entry,1,win,51,1051,526,2859,163,d5f90d40d461479d,0.4503266292884982,-0.3866883124072832,0.28549514256101455,523,2836
orig_entry,1,win,52,1052,526,2859,163,47f4a8730f9d3bf5,0.40820810081040904,-0.36107937344545266,0.2881078216391228,523,2836
orig_entry,1,win,53,1053,526,2859,163,ad3f432b997a2320,0.4539124616688901,-0.36912156601276364,0.2911455465489853,523,2836
orig_entry,1,win,54,1054,526,2859,163,aa7bbe9753311f94,0.39618897050241486,-0.3760999780568252,0.2839367857092156,523,2836
orig_entry,1,win,55,1055,526,2859,163,cc9ef49cbfcf9e34,0.3973279233363842,-0.40755523971773205,0.2864313796313478,523,2836
orig_entry,1,win,56,1056,526,2859,163,c05e7c217fe9de02,0.4192184775683909,-0.39135442725764963,0.2887649273561972,523,2836
orig_entry,1,win,57,1057,526,2859,163,a266b23025e2f756,0.4316089504613101,-0.4326232498262595,0.2846690316855619,523,2836
orig_entry,1,win,58,1058,526,2859,163,0e67b4aab68b2c25,0.3819161861857632,-0.3387291623153823,0.2858335243388864,523,2836
orig_entry,1,win,59,1059,526,2859,163,db868fb03ba9dd1f,0.40496601258429576,-0.3904185960760845,0.2841043371905408,523,2836
orig_entry,1,win,60,1060,526,2859,163,3368e492782f8fc7,0.3894836227596079,-0.37582679654871065,0.28408619377313227,523,2836
orig_entry,1,win,61,1061,526,2859,163,c101325c402b24f6,0.39002697914459983,-0.3761645644132033,0.2851614926196179,523,2836
orig_entry,1,win,62,1062,526,2859,163,0af80fd4fac15335,0.42061484729214205,-0.3870203993825645,0.28990157425033525,523,2836
orig_entry,1,win,63,1063,526,2859,163,c74543a8ec3b016c,0.3786130140305155,-0.389015411893266,0.2848743032481241,523,2836
orig_entry,1,win,64,1064,526,2859,163,5e2313eed7b812d6,0.3731103242544247,-0.449295869587318,0.28475555919680967,523,2836
orig_entry,1,win,65,1065,526,2859,163,3a77c0cacf63f281,0.4393930099232579,-0.38417063253091255,0.28898848299793717,523,2836
orig_entry,1,win,66,1066,526,2859,163,979934d62d09b1dd,0.4264347793660439,-0.3824959312084485,0.290642014784944,523,2836
orig_entry,1,win,67,1067,526,2859,163,b64f2d6e569aa92e,0.42361002793065095,-0.3669155187278606,0.29056972851509344,523,2836
orig_entry,1,win,68,1068,526,2859,163,a002d9fc53ffe5b7,0.4088802715243538,-0.4260617129113953,0.2859116031459693,523,2836
orig_entry,1,win,69,1069,526,2859,163,8b0da11f9d0d6cee,0.4059735787253058,-0.4541647680289663,0.28758108825383255,523,2836
orig_entry,1,win,70,1070,526,2859,163,cdfd73d63ac0ea05,0.3979806483427102,-0.3731041768862591,0.29071111974229946,523,2836
orig_entry,1,win,71,1071,526,2859,163,9a02844f3724a714,0.4157143821464462,-0.37582309745898335,0.2877017742204867,523,2836
orig_entry,1,win,72,1072,526,2859,163,8a04610c7c054064,0.4151832043010588,-0.3748199702694229,0.2880296131316271,523,2836
orig_entry,1,win,73,1073,526,2859,163,9f27ff57f50a0e72,0.3764083993958691,-0.3907237696418239,0.2829395907265455,523,2836
orig_entry,1,win,74,1074,526,2859,163,98f8dad1e82b623d,0.4022675159308806,-0.38897330043039513,0.28636083738558615,523,2836
orig_entry,1,win,75,1075,526,2859,163,a1fb3ec91814a27a,0.409920626093363,-0.39344509409502715,0.2914509642332765,523,2836
orig_entry,1,win,76,1076,526,2859,163,645b0c8b54113e0a,0.3845772795157436,-0.44185629213968325,0.2854443773169345,523,2836
orig_entry,1,win,77,1077,526,2859,163,bad56cc4909b6437,0.424660858363618,-0.3818097505696427,0.2855765408309338,523,2836
orig_entry,1,win,78,1078,526,2859,163,7c10a2218449fd9d,0.4023745272101842,-0.368735425224064,0.288570078558367,523,2836
orig_entry,1,win,79,1079,526,2859,163,2ab08079edba7db9,0.4590924894849333,-0.38612868104438797,0.29294747809646376,523,2836
orig_entry,1,win,80,1080,526,2859,163,adcb96207c0033d3,0.4123059889914513,-0.38092151170008154,0.2879127236102146,523,2836
orig_entry,1,win,81,1081,526,2859,163,412c19587e6dba50,0.4079953917110064,-0.4148109706207006,0.28722792008917425,523,2836
orig_entry,1,win,82,1082,526,2859,163,ef7c1d78d4c0866f,0.3598498960801473,-0.3997481513395293,0.2831729157637448,523,2836
orig_entry,1,win,83,1083,526,2859,163,0c196004908cad95,0.4099494125425016,-0.4045264494580479,0.28618944821493597,523,2836
orig_entry,1,win,84,1084,526,2859,163,8aea9a06e7b71d90,0.3909653541028708,-0.37991892958199297,0.282207078255758,523,2836
orig_entry,1,win,85,1085,526,2859,163,b0b7734e46db80a7,0.36473086169084534,-0.3983882601305261,0.28491713510188477,523,2836
orig_entry,1,win,86,1086,526,2859,163,635d631826e71197,0.39862940360242227,-0.3944504365749363,0.28349325749686355,523,2836
orig_entry,1,win,87,1087,526,2859,163,829255433c5b8945,0.3842410341793485,-0.4323246786660713,0.2862933389285946,523,2836
orig_entry,1,win,88,1088,526,2859,163,27d8c95b90cb0e42,0.41640610004665546,-0.3821106231161274,0.2895409980707973,523,2836
orig_entry,1,win,89,1089,526,2859,163,cf8ebcab4928d48d,0.38166619971540916,-0.37156523896140586,0.2846787762401709,523,2836
orig_entry,1,win,90,1090,526,2859,163,a4cd52d4e733d045,0.4122186822220193,-0.3934657621333895,0.28818505898127,523,2836
orig_entry,1,win,91,1091,526,2859,163,3e97f159add4a52b,0.42367290844399785,-0.35417741547206844,0.2842125014110561,523,2836
orig_entry,1,win,92,1092,526,2859,163,c218ba3f98f705ec,0.4146901167592394,-0.3849898351513305,0.2879435836561011,523,2836
orig_entry,1,win,93,1093,526,2859,163,021a853a68859445,0.3993727817907695,-0.40593529526142325,0.28652378038802145,523,2836
orig_entry,1,win,94,1094,526,2859,163,3bf12da727e9732c,0.4093234587700745,-0.3634886811878108,0.2838066346504376,523,2836
orig_entry,1,win,95,1095,526,2859,163,ebb054a0bad3a3e9,0.38557617594314575,-0.37392586286166773,0.287595506731578,523,2836
orig_entry,1,win,96,1096,526,2859,163,76bf58d74394d07a,0.3945402842210044,-0.38935807248092497,0.2857326644976533,523,2836
orig_entry,1,win,97,1097,526,2859,163,d7af0cef15cb67e6,0.4078746033874807,-0.37328401936647404,0.28309192577977516,523,2836
orig_entry,1,win,98,1098,526,2859,163,5d93caf3d8127e97,0.37626505750692774,-0.4087622861273852,0.2824861139686265,523,2836
orig_entry,1,win,99,1099,526,2859,163,5c7cb49bdb40b0dd,0.3897088486166458,-0.42210695567910156,0.28460446973783055,523,2836
orig_entry,1,win,100,1100,526,2859,163,bf5ddba29978da13,0.388232021019034,-0.3921535366726014,0.28897948277080016,523,2836
orig_entry,1,win,101,1101,526,2859,163,07e696f24ff4dd5b,0.42806032945088446,-0.35903034160030545,0.2858887385733083,523,2836
orig_entry,1,win,102,1102,526,2859,163,8187819fe6991f10,0.4056311871536584,-0.43003174291084845,0.2880868396568625,523,2836
orig_entry,1,win,103,1103,526,2859,163,7da6158d3b9a2e54,0.38863081097982377,-0.445472666523319,0.28199535153646343,523,2836
orig_entry,1,win,104,1104,526,2859,163,5a9585aa7b5f25a9,0.4177300218136999,-0.3786385500757606,0.28287438207651705,523,2836
orig_entry,1,win,105,1105,526,2859,163,94d0943f8cd08534,0.3887183613907603,-0.41849883303136415,0.2872680042463409,523,2836
orig_entry,1,win,106,1106,526,2859,163,3a76a78408f4f819,0.37760251962029945,-0.3825036887957972,0.28552643310937403,523,2836
orig_entry,1,win,107,1107,526,2859,163,5c4bfc1c6c573ae6,0.3704982535092334,-0.3620594146841682,0.2861342413198812,523,2836
orig_entry,1,win,108,1108,526,2859,163,8702dd104c01c6ad,0.39539685138395675,-0.3532238573616695,0.2853626813123346,523,2836
orig_entry,1,win,109,1109,526,2859,163,6b7b6773a393d819,0.4278479321072364,-0.37580823266772234,0.28994111119874044,523,2836
orig_entry,1,win,110,1110,526,2859,163,9b81c53a3464824a,0.4177551303177096,-0.4219620297525856,0.289058758019419,523,2836
orig_entry,1,win,111,1111,526,2859,163,477cbfb6e23e5966,0.4203896850017401,-0.4275309245536743,0.289332507628271,523,2836
orig_entry,1,win,112,1112,526,2859,163,e569d044743db4ec,0.39946210368373936,-0.4109639229537353,0.2817395170826442,523,2836
orig_entry,1,win,113,1113,526,2859,163,eec0b7ce41f3db17,0.40558933755933424,-0.37355500922918816,0.2873501334161043,523,2836
orig_entry,1,win,114,1114,526,2859,163,cd6dfe4bf9ea5304,0.38914068999279405,-0.46846598612710133,0.2881772093783743,523,2836
orig_entry,1,win,115,1115,526,2859,163,82fc25afb103870a,0.4044025694022546,-0.45646205866226713,0.2884697385928847,523,2836
orig_entry,1,win,116,1116,526,2859,163,9799ca63a9adadbf,0.3582460123265183,-0.3848322535452333,0.28122889982521737,523,2836
orig_entry,1,win,117,1117,526,2859,163,fa78fd6aeb78124f,0.43624476226806785,-0.3772896807240474,0.28665093781514767,523,2836
orig_entry,1,win,118,1118,526,2859,163,fa8f8695d84d2887,0.3567465308893063,-0.38750088922746856,0.28130815829597977,523,2836
orig_entry,1,win,119,1119,526,2859,163,f58d5f7341ad505a,0.3890812254492775,-0.42162489630054917,0.2816366253155516,523,2836
orig_entry,1,win,120,1120,526,2859,163,fdb14ec301a6e94b,0.38421778408774987,-0.39096252290686495,0.28243114083133175,523,2836
orig_entry,1,win,121,1121,526,2859,163,3cec81aaba50cd62,0.41685830870443286,-0.4151708925431378,0.28731961254013333,523,2836
orig_entry,1,win,122,1122,526,2859,163,8657c694dc4f6662,0.37527441219159385,-0.3827550972298075,0.28192114683230096,523,2836
orig_entry,1,win,123,1123,526,2859,163,ebc87dd75487934c,0.42410377064499727,-0.3740506068670982,0.28841256928939923,523,2836
orig_entry,1,win,124,1124,526,2859,163,8e125a9ec94a74b5,0.3642555012611064,-0.4056007949893267,0.28246756829087805,523,2836
orig_entry,1,win,125,1125,526,2859,163,7ac6762980c903ab,0.40344564678236994,-0.3979275976872828,0.2886659471107051,523,2836
orig_entry,1,win,126,1126,526,2859,163,ccfac471325da950,0.3773176531965525,-0.37247908405290037,0.2851666275657518,523,2836
orig_entry,1,win,127,1127,526,2859,163,6b1c0150c0837278,0.424146156012283,-0.3663259930602869,0.28967688250560464,523,2836
orig_entry,1,win,128,1128,526,2859,163,67cc1fa7eb63c246,0.43145136247082294,-0.3564496871320301,0.2849386841766898,523,2836
orig_entry,1,win,129,1129,526,2859,163,762bc5514e6621ce,0.377106403716589,-0.38670886861823,0.2836120619324755,523,2836
orig_entry,1,win,130,1130,526,2859,163,622545a7ba18f645,0.44553759243875857,-0.3815815133534908,0.2939198103619219,523,2836
orig_entry,1,win,131,1131,526,2859,163,de42593c7e938886,0.403234154276354,-0.42135721056258824,0.28966335658616915,523,2836
orig_entry,1,win,132,1132,526,2859,163,7f8ce7a277be5889,0.40066005911786706,-0.36978311732553,0.28455551337375445,523,2836
orig_entry,1,win,133,1133,526,2859,163,e04478857281abf8,0.44337356229570757,-0.3603328287986513,0.2877289650870161,523,2836
orig_entry,1,win,134,1134,526,2859,163,3f5c4ac0564d8dfa,0.42404280150441775,-0.4318881533365975,0.2911672779329587,523,2836
orig_entry,1,win,135,1135,526,2859,163,6944c68c7d1b6b45,0.40578064748174203,-0.3926091394216446,0.29155259386969024,523,2836
orig_entry,1,win,136,1136,526,2859,163,7f7b941d97fbc98a,0.40614071899306414,-0.40434843946678883,0.28626088171849834,523,2836
orig_entry,1,win,137,1137,526,2859,163,9945a6c577f761ba,0.37677266981191404,-0.4317161601262572,0.2859520268920959,523,2836
orig_entry,1,win,138,1138,526,2859,163,53cb40902d1fc489,0.43046964792143005,-0.39262480535476574,0.28877663058126396,523,2836
orig_entry,1,win,139,1139,526,2859,163,4edf40de5d1c79a9,0.40912727704263907,-0.4012653293697764,0.28580667507571417,523,2836
orig_entry,1,win,140,1140,526,2859,163,6f2abb192fbd2dcc,0.41471578047849356,-0.45644185188750724,0.28948907243624544,523,2836
orig_entry,1,win,141,1141,526,2859,163,771fab10c4e83a25,0.38460108965443696,-0.45231425634454503,0.2847760617889514,523,2836
orig_entry,1,win,142,1142,526,2859,163,1f76be0035e26c16,0.4129535861737381,-0.40226429050734125,0.290605501687525,523,2836
orig_entry,1,win,143,1143,526,2859,163,1503a8ff6a69fd20,0.38215686499552315,-0.44833357836056,0.28897515827108256,523,2836
orig_entry,1,win,144,1144,526,2859,163,45cd98a856569a9a,0.44190260025340744,-0.43127324401914413,0.29023781578139046,523,2836
orig_entry,1,win,145,1145,526,2859,163,3219b9e8c5db3eea,0.40385723903661797,-0.43107562157553697,0.28446058379522865,523,2836
orig_entry,1,win,146,1146,526,2859,163,4d4236f81041b653,0.4157016978898509,-0.45120093467254746,0.28811348674709986,523,2836
orig_entry,1,win,147,1147,526,2859,163,5d0bc39e86efc546,0.4164980965003777,-0.3438441378780123,0.2834377569421215,523,2836
orig_entry,1,win,148,1148,526,2859,163,d4cbcaa8076cd977,0.3663047839984046,-0.4508416203177299,0.2837588690228949,523,2836
orig_entry,1,win,149,1149,526,2859,163,bc45d6de10c62260,0.4417318025698025,-0.4040647888228481,0.2916795421854661,523,2836
orig_entry,1,win,150,1150,526,2859,163,e98f3ced5f7c0f9c,0.4076181586120924,-0.4097492141678764,0.28807695294752017,523,2836
orig_entry,1,win,151,1151,526,2859,163,846c98865cedc49b,0.4134190843341796,-0.3735648756020453,0.2872720208562492,523,2836
orig_entry,1,win,152,1152,526,2859,163,c7054f89da5f6c4f,0.3667652930318943,-0.42893236383694866,0.2849165337133729,523,2836
orig_entry,1,win,153,1153,526,2859,163,6e6ae2cf6f3458a3,0.41160177759761085,-0.37990562428306385,0.281891064183384,523,2836
orig_entry,1,win,154,1154,526,2859,163,226e0ab8738d5853,0.39727359985708044,-0.40518187106428716,0.2859919489183579,523,2836
orig_entry,1,win,155,1155,526,2859,163,ac1d9457b67d1c48,0.3998679929478215,-0.4331765624804212,0.28297231364629954,523,2836
orig_entry,1,win,156,1156,526,2859,163,22762138197f4d2e,0.4056137669242541,-0.4265520235256483,0.2886822271635618,523,2836
orig_entry,1,win,157,1157,526,2859,163,5921be0323df121f,0.4212329129008776,-0.36853135762887074,0.293319134863337,523,2836
orig_entry,1,win,158,1158,526,2859,163,f7755afab01a6f79,0.3777509532886274,-0.4236688422407493,0.2811708561301991,523,2836
orig_entry,1,win,159,1159,526,2859,163,30d28b5dd41ee887,0.4407511614606474,-0.41204414463294503,0.2907268732090952,523,2836
orig_entry,1,win,160,1160,526,2859,163,5039f39ccb1d4cdf,0.42798937335890197,-0.3738660825587917,0.28652996870737324,523,2836
orig_entry,1,win,161,1161,526,2859,163,01a551a086ae40b7,0.4092132348432653,-0.4701127929726305,0.28834834803949366,523,2836
orig_entry,1,win,162,1162,526,2859,163,df25063777eecb21,0.42362474895303515,-0.3508363699586807,0.2917457313549359,523,2836
orig_entry,1,win,163,1163,526,2859,163,2eb60b0d5f75e9dc,0.40878998088946616,-0.39124826368058496,0.28415737912940375,523,2836
orig_entry,1,win,164,1164,526,2859,163,34c33e5779545beb,0.38702341917232297,-0.39017581463092693,0.284422548083695,523,2836
orig_entry,1,win,165,1165,526,2859,163,88f38c963c18902d,0.40871404915416676,-0.37502373292653424,0.2875423757149702,523,2836
orig_entry,1,win,166,1166,526,2859,163,9fcf3686ad6d9c55,0.4029017541312183,-0.43002108503860564,0.288512233782553,523,2836
orig_entry,1,win,167,1167,526,2859,163,3fe48b95a08f1542,0.4250408201917064,-0.37706479288585465,0.286519410527177,523,2836
orig_entry,1,win,168,1168,526,2859,163,6f1d260a80012c43,0.3896921571205836,-0.39478535931789693,0.2826484861703367,523,2836
orig_entry,1,win,169,1169,526,2859,163,94e723fc62a08dbf,0.360677836075346,-0.41166062629691164,0.282216108462521,523,2836
orig_entry,1,win,170,1170,526,2859,163,f2525b30a6f78433,0.43281742654199573,-0.35104277903987924,0.28902640388717593,523,2836
orig_entry,1,win,171,1171,526,2859,163,443820f9ffd07320,0.4287198495928981,-0.3893405204100862,0.2903268306683324,523,2836
orig_entry,1,win,172,1172,526,2859,163,451ecc7dedcb535b,0.3897015022782322,-0.3697778710054744,0.2892111015335224,523,2836
orig_entry,1,win,173,1173,526,2859,163,a07e4003cc8fc8a3,0.40261006656572396,-0.43519645253354977,0.2878441799857038,523,2836
orig_entry,1,win,174,1174,526,2859,163,fec90fff1a5b343f,0.4116748613195951,-0.36802171796393174,0.28522459241087045,523,2836
orig_entry,1,win,175,1175,526,2859,163,66fbd1aacf6ee37e,0.3964459598937793,-0.4371915034122736,0.28601097842133694,523,2836
orig_entry,1,win,176,1176,526,2859,163,6e3d04dde236dcbf,0.412152287156933,-0.38672359124103967,0.28803522875053117,523,2836
orig_entry,1,win,177,1177,526,2859,163,0075570631ae75c2,0.43605594263406666,-0.34218737689734874,0.28769412976716635,523,2836
orig_entry,1,win,178,1178,526,2859,163,bfb10a41886d0454,0.39723538871647546,-0.38550594989723863,0.2853936459818625,523,2836
orig_entry,1,win,179,1179,526,2859,163,82e5346482450154,0.3976182851634267,-0.37328401936031647,0.28481932047043845,523,2836
orig_entry,1,win,180,1180,526,2859,163,db3df73471767343,0.41899549333185315,-0.3676132357810294,0.2874411101596944,523,2836
orig_entry,1,win,181,1181,526,2859,163,2a45d32f96c9cbe3,0.40263314834160546,-0.3772897714041243,0.2859098054070923,523,2836
orig_entry,1,win,182,1182,526,2859,163,43282412cf9ae634,0.42182991175670415,-0.3680340944739635,0.2876524950849407,523,2836
orig_entry,1,win,183,1183,526,2859,163,4c8805e78c24a3f5,0.4358784694110127,-0.38934451193792236,0.287000318444143,523,2836
orig_entry,1,win,184,1184,526,2859,163,a50d097a7b15d09a,0.39619617883380354,-0.38886283170111713,0.2843156315429891,523,2836
orig_entry,1,win,185,1185,526,2859,163,9d63352d922e7e6c,0.44762593401850137,-0.42494616784121486,0.2852845606997874,523,2836
orig_entry,1,win,186,1186,526,2859,163,94a4ff70ad992468,0.432458663525245,-0.3827276136441717,0.2849422083245894,523,2836
orig_entry,1,win,187,1187,526,2859,163,cdac863f240a58d5,0.37656498764796575,-0.39116384750669414,0.28361503607325944,523,2836
orig_entry,1,win,188,1188,526,2859,163,5f14a77d8e272d90,0.36365707634988853,-0.4223243179193618,0.2841926255093373,523,2836
orig_entry,1,win,189,1189,526,2859,163,ebf885396274dc38,0.4046393255907992,-0.37235547394725643,0.28208889860052216,523,2836
orig_entry,1,win,190,1190,526,2859,163,08ecc93846aa628c,0.3995577802285517,-0.3861284720435714,0.2856384227435964,523,2836
orig_entry,1,win,191,1191,526,2859,163,bd2d1e64de351546,0.39800646219323643,-0.4259946043191118,0.2871492158706974,523,2836
orig_entry,1,win,192,1192,526,2859,163,b1498e84f3286022,0.35647345190614965,-0.38999347302120535,0.28179008336981465,523,2836
orig_entry,1,win,193,1193,526,2859,163,f34a90d2af4408e0,0.3980029991689833,-0.361079376397899,0.28373087876554476,523,2836
orig_entry,1,win,194,1194,526,2859,163,08c8a47c5f19e7fb,0.39356849480592015,-0.4275380605651088,0.2895021023857759,523,2836
orig_entry,1,win,195,1195,526,2859,163,dbfd1b3d73021815,0.4102351859830151,-0.3732840193633087,0.2850119932384635,523,2836
orig_entry,1,win,196,1196,526,2859,163,2ab79dcde2cc2030,0.3843277537824419,-0.42519432503285326,0.2860204800263281,523,2836
orig_entry,1,win,197,1197,526,2859,163,587345586ee0fab3,0.37901456697096836,-0.3776992065073598,0.2878050209088534,523,2836
orig_entry,1,win,198,1198,526,2859,163,2220b4ab3751ec86,0.3822510489066715,-0.3920609616629124,0.2821243499884097,523,2836
orig_entry,1,win,199,1199,526,2859,163,d68bb6a479a6b17c,0.40704044267413586,-0.39706704887205907,0.29057135568034853,523,2836
orig_entry,4,win,0,1000,526,2859,247,b2a9c9f889db8291,0.2460508270755648,-0.2938877960034699,0.24537159253933158,523,2836
orig_entry,4,win,1,1001,526,2859,242,eea970b7766f49b9,0.21369181605908216,-0.3114267629761073,0.24487861682873588,523,2836
orig_entry,4,win,2,1002,526,2859,238,bad36a6512d5111e,0.23446392421236406,-0.30484728866074445,0.24457703155778265,523,2836
orig_entry,4,win,3,1003,526,2859,246,fab08d0290de564e,0.2270134110019677,-0.34407064772368673,0.24428491632642035,523,2836
orig_entry,4,win,4,1004,526,2859,243,4af005db531c3b33,0.24124390410349017,-0.326976123975582,0.24972100741714395,523,2836
orig_entry,4,win,5,1005,526,2859,252,668ff5c1a106fa7d,0.26732660635072913,-0.34749068034392927,0.25237409845454795,523,2836
orig_entry,4,win,6,1006,526,2859,256,d91a1256aaa8bc4b,0.2173692412142123,-0.3287443318902994,0.2500719064488642,523,2836
orig_entry,4,win,7,1007,526,2859,246,89be63634b79854c,0.21893790624190923,-0.3382629936989994,0.24858963946230866,523,2836
