cagr,mdd,tr,expo,seed,arm,pass
0.3067674030512404,-0.40374716750483347,11.502784271583364,0.8721296243631947,102079,-1,False
0.19085467630529496,-0.4085802106684969,4.201980027738967,0.8707891651797615,102080,-1,False
0.2873957011998922,-0.4135434748587064,9.858538024592956,0.8666816215405946,102081,-1,False
0.3257287221090661,-0.43529086934651817,13.324253714360221,0.8689344446851881,102082,-1,False
0.3221710552187469,-0.40097142123769447,12.965432274782884,0.8640582394003348,102083,-1,False
0.21969345399933515,-0.36868507054515953,5.520440715780631,0.86959794896178,102084,-1,False
0.36910946633605346,-0.38929122292829155,18.412780046591227,0.8742044067620962,102085,-1,False
0.25097333315807635,-0.4213627331123455,7.281347274421819,0.8734852241587723,102086,-1,False
0.16089720399941188,-0.44839601075877317,3.089837346743436,0.8725109185302882,102087,-1,False
0.2622359746907681,-0.448264161059211,8.012585359724293,0.8708968827518638,102088,-1,False
0.24406478596212988,-0.43517759416689544,6.859507218599655,0.8650974695034961,102089,-1,False
0.2537017382341853,-0.36765857612427033,7.453443823038679,0.868797070250003,102090,-1,False
0.21866137864181368,-0.4103076626585995,5.468537203777041,0.8707196126486237,102091,-1,False
0.2087982030592035,-0.3827989801914241,4.990832176354335,0.8716116352450836,102092,-1,False
0.21398930767398072,-0.37669251360605327,5.238167632267098,0.8710611893950108,102093,-1,False
0.18056858790944763,-0.42210377401323734,3.7929180109503005,0.8667389477226785,102094,-1,False
0.3303564940375756,-0.3901503137198812,13.803330616317227,0.8643643806176458,102095,-1,False
0.44589885916696304,-0.3947572020210231,31.496204790890232,0.8736958473449858,102096,-1,False
0.27545999011756317,-0.38879004054065397,8.944460480406565,0.8588999547487364,102097,-1,False
0.2497624062423609,-0.37756435797870086,7.205975830110612,0.8621206354683508,102098,-1,False
0.20310150205467625,-0.37081893621312306,4.729529663955622,0.8697132061139544,102099,-1,False
0.30369639911073176,-0.38266105081466567,11.228124743071518,0.8708775265979584,102100,-1,False
0.2811211392001354,-0.4127804647127666,9.369057712320824,0.8730939285448007,102101,-1,False
0.12095901822054,-0.44895952850884785,1.9387834290994688,0.8672099683571244,102102,-1,False
0.30886336461101416,-0.3926538917179379,11.693393045800246,0.8657505869903744,102103,-1,False
0.19039920810702204,-0.3915675782974966,4.183226775788946,0.8701673320767283,102104,-1,False
0.30660260273670636,-0.39364180970177365,11.487906260149092,0.8674615234763429,102105,-1,False
0.29154770214532055,-0.4227081951310313,10.193692198195212,0.870374752890009,102106,-1,False
0.2558603788332958,-0.33978859304766645,7.591860127532636,0.8658088064871337,102107,-1,False
0.22240806468305263,-0.40165553462303255,5.658741964986206,0.8636793755420838,102108,-1,False
0.2508894661164376,-0.4279466698950662,7.276107278608496,0.8665174493074104,102109,-1,False
0.38103485323414743,-0.4382465716145432,20.0691126491048,0.8689975642903398,102110,-1,False
0.18818279397920756,-0.37293014951687387,4.092829008203569,0.8679716377570784,102111,-1,False
0.35701802467241217,-0.4012924331791341,16.85321563275577,0.8699209393507652,102112,-1,False
0.3363401669589199,-0.3811046266783614,14.443988895913716,0.8716133328151998,102113,-1,False
0.32892814549330884,-0.4601722243155476,13.65395901933258,0.8741016561699785,102114,-1,False
0.1795657311127632,-0.4090515725888419,3.7546178371484764,0.8722561183872745,102115,-1,False
0.23001673418100843,-0.41204802257889606,6.0604669660449835,0.8762244556791535,102116,-1,False
0.3155935483952059,-0.4735399038057452,12.323134774890738,0.8730394045400637,102117,-1,False
0.24370748285695965,-0.40645932273294644,6.8382222852525665,0.8771398678841195,102118,-1,False
0.30956454460627714,-0.3859706708307608,11.757736532535896,0.8712678222966536,102119,-1,False
0.30320065545280994,-0.39474377087496193,11.184296583988603,0.869108588091355,102120,-1,False
0.33743784472296423,-0.43258071065913106,14.564169085684048,0.8707321877438216,102121,-1,False
0.2065106011934561,-0.4811242269994917,4.884648664450305,0.8682273953462541,102122,-1,False
0.3110335579118262,-0.43306485693824864,11.893486245242084,0.8706245593055545,102123,-1,False
0.19117769476221613,-0.3495619141476244,4.215316593883737,0.8687941544452973,102124,-1,False
0.3602402962633968,-0.3782401305311692,17.257473612154328,0.8630139851247572,102125,-1,False
0.23113777656403145,-0.3892970001357311,6.1214522515615,0.8677188123825397,102126,-1,False
0.20030375464612238,-0.3376189997369694,4.6049703738114305,0.8737253881999081,102127,-1,False
0.25170712874622647,-0.4163621446685268,7.327321345698696,0.8667581719364265,102128,-1,False
0.25690124105307177,-0.39633698323888733,7.65932352571679,0.8720389470809649,102129,-1,False
0.2564361884922184,-0.43970766945212203,7.629122873603809,0.8708825593510813,102130,-1,False
0.32433120857209485,-0.4153123064722585,13.182331127312276,0.8722978323967839,102131,-1,False
0.09409489562697915,-0.37594319071072896,1.3372814110965652,0.8738853687410612,102132,-1,False
0.26971731514435326,-0.3555808866857372,8.529697965143304,0.8736226876826066,102133,-1,False
0.25584183122898363,-0.4860854289652227,7.590662239737249,0.8823290522943671,102134,-1,False
0.11663821711323052,-0.43070945097807956,1.8335637951285833,0.8696624383307985,102135,-1,False
0.23619170764545339,-0.37290003486698275,6.402277630943776,0.8671565017269542,102136,-1,False
0.1957242153780001,-0.3930235143368372,4.40630127285089,0.869537961284932,102137,-1,False
0.2359565790640923,-0.41761088642852034,6.388996167984534,0.8709749405217988,102138,-1,False
0.31065888240619755,-0.38675948182097125,11.858740819214047,0.8714321577462142,102139,-1,False
0.28178182866049606,-0.3851992834754881,9.419651995849035,0.8732723183749485,102140,-1,False
0.24694697966202028,-0.4113846314855015,7.033101351145502,0.8678984500258262,102141,-1,False
0.31109867298623883,-0.37287135393269055,11.899533227284723,0.8699213942512494,102142,-1,False
0.18935842286056315,-0.4387632795068402,4.140600612724607,0.8684992487606777,102143,-1,False
0.24811090279697678,-0.3506282363213226,7.104170409358176,0.8766396571469784,102144,-1,False
0.26116917872604817,-0.47110553088232443,7.940929595104151,0.8703492179618931,102145,-1,False
0.15724795231802213,-0.5163342339416983,2.9700611017621124,0.8676026672252339,102146,-1,False
0.3519652954021897,-0.482534387615457,16.235410894162882,0.8719508697303924,102147,-1,False
0.17128593229882072,-0.4734643932145559,3.448709880463313,0.8670539718035019,102148,-1,False
0.33745733865724703,-0.3942126331065185,14.566310930956197,0.8694692527351888,102149,-1,False
0.20937802881793588,-0.4448066211764668,5.018016576029258,0.8655312783432456,102150,-1,False
0.2436710577270691,-0.3737842516896999,6.8360552982562055,0.8793873883731838,102151,-1,False
0.2693099838839943,-0.4003793121542957,8.500874814568437,0.8696121218432729,102152,-1,False
0.3791203484097143,-0.4115611881114272,19.794975426706326,0.8653295022634916,102153,-1,False
0.1954281504543527,-0.47115433382313415,4.393676838308032,0.8762056680908086,102154,-1,False
0.2708120528494169,-0.5160912695436822,8.607550459331295,0.8728616652690463,102155,-1,False
0.236686592451401,-0.3903352807524678,6.430301434898376,0.8721095008231008,102156,-1,False
0.30064741502983994,-0.4164021775786067,10.960783983293874,0.8696391880730512,102157,-1,False
0.25791915577473623,-0.4669240420414904,7.725757248873489,0.8699763458784379,102158,-1,False
0.28125651703807275,-0.4699195416414198,9.379406748597086,0.8725746661264892,102159,-1,False
0.1654223106744901,-0.37291410344245257,3.242842275731798,0.8711407270345809,102160,-1,False
0.27015694321192196,-0.4328379601650825,8.560894169779766,0.8684330985636797,102161,-1,False
0.22889309151776027,-0.43105487853080665,5.999809208114712,0.8697810777609606,102162,-1,False
