stock_id,name,period,market,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
1101,台泥,2020Q3,twse,82248488,55034502,,,27213986,,,27213986,4377170,,22836816,3380640,26217456,5511154,20706302,,,20706302,-4319760,,16386542,18407237,,2299065,14212926,,2173616,3.15
1102,亞泥,2020Q3,twse,54564173,38786420,,,15777753,,0,15777753,2700577,,13077176,3785160,16862336,3874737,12987599,,,12987599,-4001146,,8986453,10340758,,2646841,6490948,,2495505,3.30
1103,嘉泥,2020Q3,twse,1481489,1522378,,,-40889,,,-40889,454738,,-495627,1289321,793694,201648,592046,1499,,593545,-383037,,210508,525249,,68296,154294,,56214,0.82
1104,環泥,2020Q3,twse,3886551,3272827,,,613724,,,613724,311289,,302435,586586,889021,8232,880789,,,880789,-406847,,473942,871810,,8979,464963,,8979,1.33
1108,幸福,2020Q3,twse,3358346,2787372,,,570974,,,570974,190364,80,380690,-15498,365192,38197,326995,0,,326995,-7363,,319632,326995,,0,319632,,0,0.81
1109,信大,2020Q3,twse,5213429,3541032,,,1672397,,,1672397,363589,,1308808,16932,1325740,469485,856255,,,856255,-41687,,814568,588673,,267582,561243,,253325,1.72
1110,東泥,2020Q3,twse,1137023,1097901,,,39122,,,39122,69400,,-30278,28048,-2230,-4298,2068,,,2068,-52293,,-50225,5382,,-3314,-47035,,-3190,0.01
1201,味全,2020Q3,twse,13942049,9857617,,,4084432,,,4084432,3600685,,483747,-71270,412477,88417,324060,,,324060,-24641,,299419,323356,,704,298731,,688,0.64
1203,味王,2020Q3,twse,4549315,3000234,,,1549081,,,1549081,816913,,732168,19666,751834,191244,560590,,,560590,-256326,,304264,354278,,206312,208145,,96119,1.49
1210,大成,2020Q3,twse,58252672,49227851,,,9024821,,,9024821,5764295,,3260526,465056,3725582,713840,3011742,,,3011742,-328897,,2682845,2296369,,715373,2219489,,463356,2.94
1213,大飲,2020Q3,twse,326532,318369,,,8163,,,8163,48665,,-40502,26692,-13810,-3835,-9975,0,,-9975,8,,-9967,-9975,,,-9967,,,-0.18
1215,卜蜂,2020Q3,twse,16366708,13800547,,,2566161,,,2566161,1204596,41347,1402912,130760,1533672,304420,1229252,-2250,,1227002,-146024,,1080978,1239619,,-12617,1093890,,-12912,4.63
