stock_id,name,period,market,收入,支出,繼續營業單位稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,本期淨利（淨損）,其他綜合損益,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
1409,新纖,2020Q3,twse,22650651,21376439,1274212,490198,784014,1977557,2761571,-1161492,1600079,2220441,,541130,1112007,,488072,1.37
1718,中纖,2020Q3,twse,24069775,19276594,4793181,661635,4131546,,4131546,230319,4361865,1806405,,2325141,1784365,,2577500,1.40
2207,和泰車,2020Q3,twse,171133074,155337028,15796046,3461823,12334223,,12334223,-785181,11549042,10329350,,2004873,9548099,,2000943,18.91
2905,三商,2020Q3,twse,148776954,146902762,1874192,525160,1349032,,1349032,-4863285,-3514253,629536,,719496,-1548033,,-1966220,0.73
