stock_id,name,period,market,利息淨收益,利息以外淨收益,淨收益,呆帳費用、承諾及保證責任準備提存,保險負債準備淨變動,營業費用,繼續營業單位稅前損益,所得稅（費用）利益,繼續營業單位本期淨利（淨損）,停業單位損益,本期稅後淨利（淨損）,本期其他綜合損益（稅後淨額）,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
2880,華南金,2018Q3,twse,20113760,15163133,35276893,2370989,293768,19315438,13296698,1506591,11790107,,11790107,-168692,11621415,11790013,,94,11621274,,141,1.02
2881,富邦金,2018Q3,twse,95535207,233590684,329125891,843180,225054843,41904570,61323298,11039674,50283624,,50283624,-47630723,2652901,50320559,,-36935,2674994,,-22093,4.77
2882,國泰金,2018Q3,twse,132405284,226793717,359199001,2065376,239321154,58404934,59407537,4810558,54596979,,54596979,-95583343,-40986364,54356108,,240871,-41094907,,108543,4.18
2883,凱基金,2018Q3,twse,41575483,149130196,190705679,115554,156267699,19209424,15113002,1012450,14100552,,14100552,-18678052,-4577500,8489532,,5611020,1515969,,-6093469,0.59
2884,玉山金,2018Q3,twse,15255462,22087158,37342620,2267818,,19020306,16054496,2693479,13361017,,13361017,-139736,13221281,13349948,,11069,13210134,,11147,1.23
2885,元大金,2018Q3,twse,19438904,56003206,75442110,791905,22956933,30164010,21529262,3395290,18133972,0,18133972,-1896771,16237201,16694990,,1438982,14948731,,1288470,1.42
2886,兆豐金,2018Q3,twse,28745810,19043696,47789506,1519861,45463,20693511,25530671,2600551,22930120,,22930120,678750,23608870,22927843,,2277,23606593,,2277,1.69
2887,台新新光金,2018Q3,twse,14666549,16180770,30847319,2104130,,16463546,12279643,1027292,11252351,,11252351,6669,11259020,11252704,,-353,11259373,,-353,0.97
2889,國票金,2018Q3,twse,1364007,2934045,4298052,4590,,2256922,2036540,342080,1694460,,1694460,-610649,1083811,1548248,,146212,958180,,125631,0.55
2890,永豐金,2018Q3,twse,11839032,13249368,25088400,983726,,14650543,9454131,1532698,7921433,,7921433,-536108,7385325,7921540,,-107,7385432,,-107,0.70
2891,中信金,2018Q3,twse,75300199,154102489,229402688,3357036,141266237,48447148,36332267,5085546,31246721,,31246721,-19556874,11689847,31244257,,2464,11692895,,-3048,1.60
2892,第一金,2018Q3,twse,22652638,23901148,46553786,4178029,8778408,16972737,16624612,2321074,14303538,,14303538,1641716,15945254,14303538,,0,15945254,0,,1.16
5880,合庫金,2018Q3,twse,26643952,8330395,34974347,2391109,-858715,18582306,14859647,2269651,12589996,,12589996,-152458,12437538,12250431,,339565,12364789,,72749,0.97
