stock_id,name,period,market,營業收入,營業成本,營業費用,營業利益（損失）,營業外收入及支出,繼續營業單位稅前純益（純損）,所得稅費用（利益）,繼續營業單位本期純益（純損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
2816,旺旺保,2022Q4,twse,8500870,7800876,2031404,-1331410,8781,-1322629,-422,-1322207,,,-1322207,-91105,,-1413312,,,,,,,-5.91
2832,台產,2022Q4,twse,6056243,3855335,1350241,850667,-244,850423,178462,671961,,,671961,-635883,,36078,,,,,,,1.86
2850,新產,2022Q4,twse,18930606,12705404,3764558,2460644,13172,2473816,470246,2003570,,,2003570,-1219764,,783806,,,,,,,6.34
2851,中再保,2022Q4,twse,21338046,20831212,491302,15532,7847,23379,-229894,253273,,,253273,-2105236,,-1851963,,,,,,,0.41
2852,第一保,2022Q4,twse,6932881,4753447,1504262,675172,-238,674934,116087,558847,,,558847,96677,,655524,,,,,,,1.86
