stock_id,name,period,market,收益,支出及費用,營業利益,營業外損益,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,本期其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
2855,統一證,2021Q1,twse,2723812,1706981,1016831,104932,1121763,171649,950114,,,950114,95640,,1045754,948800,,1314,1042127,,3627,0.68
6005,群益證,2021Q1,twse,3175945,1849785,1326160,220203,1546363,185554,1360809,,,1360809,176593,,1537402,1291896,,68913,1459410,,77992,0.60
6024,群益期,2021Q1,twse,643979,516803,127176,70149,197325,38123,159202,,,159202,20958,,180160,159578,,-376,180572,,-412,0.76
