stock_id,name,period,market,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
1101,台泥,2021Q2,twse,50023364,35889688,,,14133676,,,14133676,2882291,,11251385,3402396,14653781,3168332,11485449,517728,,12003177,-7146768,,4856409,10852066,,1151111,3713523,,1142886,1.82
1102,亞泥,2021Q2,twse,39961674,29391173,,,10570501,,,10570501,1540062,,9030439,2518017,11548456,2333184,9215272,,,9215272,-1454446,,7760826,7715094,,1500178,6536102,,1224724,2.46
1103,嘉泥,2021Q2,twse,1094914,1104949,,,-10035,,,-10035,286366,,-296401,14419,-281982,-7410,-274572,0,,-274572,2313912,,2039340,-289593,,15021,1933649,,105691,-0.45
1104,環泥,2021Q2,twse,2905011,2382658,,,522353,,,522353,219417,,302936,290947,593883,45874,548009,,,548009,-26232,,521777,531993,,16016,505761,,16016,0.81
1108,幸福,2021Q2,twse,2074215,1788957,,,285258,,,285258,118686,12077,178649,-4383,174266,40284,133982,0,,133982,17024,,151006,133982,,0,151006,,0,0.33
1109,信大,2021Q2,twse,3697732,2481991,,,1215741,,,1215741,226828,,988913,47442,1036355,399940,636415,,,636415,-78929,,557486,445833,,190582,393255,,164231,1.30
1110,東泥,2021Q2,twse,935119,855505,,,79614,,,79614,52173,,27441,25913,53354,13802,39552,,,39552,56861,,96413,43298,,-3746,100198,,-3785,0.08
1201,味全,2021Q2,twse,9314004,6582018,,,2731986,,,2731986,2441834,,290152,-20912,269240,85247,183993,,,183993,-49321,,134672,183600,,393,134315,,357,0.36
1203,味王,2021Q2,twse,2962541,1968708,,,993833,0,0,993833,535461,,458372,36883,495255,106005,389250,0,,389250,-156938,,232312,255723,,133527,190339,,41973,1.08
1210,大成,2021Q2,twse,49754514,44153162,,,5601352,,,5601352,4284075,,1317277,350925,1668202,355823,1312379,,,1312379,137933,,1450312,1187746,,124633,1449225,,1087,1.52
1213,大飲,2021Q2,twse,205015,202189,,,2826,,,2826,35646,,-32820,-4380,-37200,-273,-36927,,,-36927,4,,-36923,-36927,,,-36923,,,-0.65
1215,卜蜂,2021Q2,twse,11828215,10037466,,,1790749,,,1790749,867483,813,924079,37792,961871,197271,764600,0,,764600,-153631,,610969,778183,,-13583,624552,,-13583,2.91
1216,統一,2021Q2,twse,232797860,153902120,,,78895740,,,78895740,64590357,,14305383,4728556,19033939,3692948,15340991,,,15340991,-2096130,,13244861,10785296,,4555695,9062676,,4182185,1.90
1217,愛之味,2021Q2,twse,2274234,1529582,,,744652,,,744652,608351,,136301,83378,219679,28854,190825,,,190825,300829,,491654,181882,,8943,474198,,17456,0.37
1218,泰山,2021Q2,twse,4676907,3935742,,,741165,2180,702,739687,635104,,104583,217468,322051,20922,301129,,,301129,26152,,327281,301063,,66,327205,,76,0.62
1219,福壽,2021Q2,twse,7162575,6338669,,-8426,815480,,,815480,532370,,283110,44225,327335,63807,263528,,,263528,-2778,,260750,282510,,-18982,280201,,-19451,0.88
1220,台榮,2021Q2,twse,1498149,1225108,,,273041,,,273041,112616,,160425,6162,166587,31915,134672,,,134672,0,,134672,121458,,13214,121458,,13214,0.69
1225,福懋油,2021Q2,twse,6264704,5606187,9940,,668457,1176,,667281,315629,-2,351650,42426,394076,72374,321702,,,321702,-3576,,318126,301736,,19966,298160,,19966,1.38
1227,佳格,2021Q2,twse,15676507,11577941,,,4098566,,,4098566,2457714,,1640852,65260,1706112,312250,1393862,,,1393862,93864,,1487726,1380559,,13303,1429046,,58680,1.52
1229,聯華,2021Q2,twse,5458243,3726058,,,1732185,,,1732185,546498,,1185687,2240483,3426170,55276,3370894,,,3370894,1389133,,4760027,2755009,,615885,3569715,,1190312,2.16
1231,聯華食,2021Q2,twse,4530760,3500518,,,1030242,,,1030242,643816,,386426,38017,424443,81025,343418,,,343418,-4138,,339280,343668,,-250,339828,,-548,1.87
1232,大統益,2021Q2,twse,9760472,8408160,,,1352312,,,1352312,423840,,928472,47541,976013,203156,772857,,,772857,415,,773272,756972,,15885,757387,,15885,4.73
1233,天仁,2021Q2,twse,855132,371451,,,483681,,,483681,488729,,-5048,5392,344,-878,1222,,,1222,-23708,,-22486,1116,0,106,-22383,,-103,0.01
1234,黑松,2021Q2,twse,4381849,3258166,,,1123683,,,1123683,908122,,215561,160391,375952,84176,291776,,,291776,-2174,,289602,291776,,,289602,,,0.73
1235,興泰,2021Q2,twse,7629,10459,,,-2830,,,-2830,7283,,-10113,-12989,-23102,10776,-33878,,,-33878,833913,,800035,-33878,,,800035,,,-0.34
1236,宏亞,2021Q2,twse,822735,607827,,,214908,,,214908,240545,,-25637,11262,-14375,-1980,-12395,,,-12395,-20350,,-32745,-12395,,,-32745,,0,-0.11
1256,鮮活果汁-KY,2021Q2,twse,2311328,1344192,,,967136,,,967136,343160,,623976,21286,645262,211068,434194,,,434194,-41755,,392439,435170,,-976,394383,,-1944,12.86
1301,台塑,2021Q2,twse,132254846,93573808,,,38681038,,,38681038,7379964,,31301074,11342966,42644040,7453397,35190643,,,35190643,5877131,,41067774,35190643,,,41067774,,,5.53
1303,南亞,2021Q2,twse,193698672,143860874,,,49837798,,-4625,49833173,10603775,,39229398,11270932,50500330,8523482,41976848,,,41976848,-103644,,41873204,40694095,,1282753,40630382,,1242822,5.13
1304,台聚,2021Q2,twse,33940936,25193506,,,8747430,,,8747430,2386115,,6361315,322801,6684116,1409471,5274645,,,5274645,-79278,,5195367,2554471,,2720174,2981771,,2213596,2.38
1305,華夏,2021Q2,twse,9554573,6771516,,,2783057,,,2783057,846975,,1936082,-78526,1857556,377496,1480060,,,1480060,40924,,1520984,1373385,,106675,1414089,,106895,2.36
1307,三芳,2021Q2,twse,4583193,3524228,,,1058965,,,1058965,655993,,402972,-80601,322371,63091,259280,,,259280,-110405,,148875,259280,,,148875,,,0.65
1308,亞聚,2021Q2,twse,4188280,2707737,,,1480543,,,1480543,131969,,1348574,393606,1742180,264212,1477968,,,1477968,1504872,,2982840,1477968,,,2982840,,,2.54
1309,台達化,2021Q2,twse,10104088,8329979,,,1774109,,,1774109,519265,,1254844,69652,1324496,293699,1030797,,,1030797,209888,,1240685,1030797,,,1240685,,,2.99
1310,台苯,2021Q2,twse,5568090,5077212,,,490878,,,490878,126546,,364332,97606,461938,-27471,489409,,,489409,127348,,616757,489040,,369,617403,,-646,0.93
1312,國喬,2021Q2,twse,11167096,8382030,,,2785066,,,2785066,850258,,1934808,2582423,4517231,846309,3670922,,,3670922,614605,,4285527,3589059,,81863,3965451,,320076,3.95
1313,聯成,2021Q2,twse,37815818,33748271,,,4067547,,,4067547,1351921,,2715626,329071,3044697,620188,2424509,,,2424509,723197,,3147706,2424509,,,3147706,,,1.88
1314,中石化,2021Q2,twse,16678382,13686696,,,2991686,,,2991686,1180255,,1811431,625622,2437053,242406,2194647,,,2194647,-41840,,2152807,2197412,,-2765,2156941,,-4134,0.67
1315,達新,2021Q2,twse,1081362,907257,,,174105,,,174105,165161,,8944,22131,31075,267770,-236695,,,-236695,527412,,290717,-236625,,-70,291221,,-504,-1.77
1316,上曜,2021Q2,twse,460113,351925,,,108188,,,108188,119085,,-10897,-28948,-39845,2850,-42695,0,,-42695,-2,,-42697,-44986,,2291,-44987,,2290,-0.27
1319,東陽,2021Q2,twse,8976677,7213406,,,1763271,,,1763271,1421397,,341874,118683,460557,91255,369302,,,369302,-151639,,217663,391659,,-22357,244689,,-27026,0.66
1321,大洋,2021Q2,twse,3185808,2961172,,,224636,,,224636,234523,,-9887,203303,193416,1088,192328,0,,192328,278395,,470723,192328,,,470723,,,0.87
1323,永裕,2021Q2,twse,1770174,1332938,,,437236,,,437236,220265,,216971,-10425,206546,42643,163903,,,163903,-22535,,141368,138953,,24950,116418,,24950,1.53
1324,地球,2021Q2,twse,518682,436079,,,82603,,,82603,80282,,2321,-1847,474,3592,-3118,,,-3118,-4124,,-7242,-3118,,,-7242,,,-0.04
1325,恆大,2021Q2,twse,872769,459295,,,413474,,,413474,49994,,363480,6874,370354,74542,295812,,,295812,-3983,,291829,296100,,-288,293342,,-1513,3.47
1326,台化,2021Q2,twse,180029908,145548258,,,34481650,,,34481650,8729045,,25752605,7505824,33258429,5373008,27885421,0,,27885421,12795746,,40681167,25277299,,2608122,35536110,,5145057,4.32
1337,再生-KY,2021Q2,twse,595303,654691,,,-59388,,,-59388,160183,,-219571,11251,-208320,0,-208320,,,-208320,-90717,,-299037,-208320,,0,-299037,,0,-0.77
1338,廣華-KY,2021Q2,twse,3347799,2636832,,,710967,,,710967,608765,,102202,78592,180794,40333,140461,,,140461,1804,,142265,139303,,1158,142343,,-78,1.66
1339,昭輝,2021Q2,twse,981371,746518,,,234853,,,234853,138325,,96528,-28224,68304,18318,49986,,,49986,-719,,49267,54095,,-4109,54661,,-5394,0.73
1340,勝悅-KY,2021Q2,twse,284367,433296,0,0,-148929,,,-148929,70263,0,-219192,24562,-194630,-2842,-191788,,,-191788,32187,,-159601,-191788,0,0,-159601,0,0,-1.25
1341,富林-KY,2021Q2,twse,1460179,1104689,,,355490,,,355490,119687,,235803,8455,244258,51281,192977,,,192977,-11631,,181346,192977,,,181346,,,3.91
1342,八貫,2021Q2,twse,896619,694747,,,201872,,,201872,76752,0,125120,2584,127704,19760,107944,,,107944,,,107944,,,,,,,1.59
1402,遠東新,2021Q2,twse,114741984,91007795,,,23734189,,278,23734467,16556874,,7177593,3083900,10261493,1785515,8475978,,,8475978,-416018,,8059960,6230906,,2245072,5850121,,2209839,1.25
1410,南染,2021Q2,twse,239280,146295,,,92985,,,92985,36164,,56821,-2611,54210,11060,43150,,,43150,16253,,59403,40269,,2881,56522,,2881,0.64
1413,宏洲,2021Q2,twse,1380872,1300259,,,80613,,,80613,49920,,30693,959,31652,0,31652,,,31652,0,,31652,,,,,,,0.24
1414,東和,2021Q2,twse,400292,317886,,,82406,,,82406,39587,,42819,9757,52576,3458,49118,,,49118,35144,,84262,,,,,,,0.22
1416,廣豐,2021Q2,twse,76795,55437,,,21358,,,21358,80758,,-59400,121275,61875,2298,59577,10169,,69746,-113153,,-43407,79254,,-9508,-33899,,-9508,0.43
1417,嘉裕,2021Q2,twse,615277,254088,,,361189,,,361189,293428,,67761,51375,119136,-12101,131237,2155,,133392,49947,,183339,133392,,,183339,,,0.70
1418,東華,2021Q2,twse,27528,119289,,,-91761,,,-91761,35546,-25702,-153009,-35900,-188909,5622,-194531,,,-194531,583,,-193948,-194528,,-3,-193945,,-3,-3.58
1419,新紡,2021Q2,twse,1184172,822380,,,361792,,,361792,245320,0,116472,-3507,112965,17622,95343,,,95343,642617,,737960,95347,,-4,737964,,-4,0.32
1423,利華,2021Q2,twse,108585,77572,,,31013,,,31013,25570,,5443,215359,220802,47279,173523,,,173523,117164,,290687,,,,,,,1.25
1432,大魯閣,2021Q2,twse,368927,246610,,,122317,,,122317,198460,,-76143,-11685,-87828,0,-87828,,,-87828,-6362,,-94190,-84519,,-3309,-90881,,-3309,-1.15
1434,福懋,2021Q2,twse,16769028,14467511,,,2301517,,,2301517,1332557,,968960,275586,1244546,123174,1121372,0,,1121372,3833683,,4955055,1121372,,0,4955055,,0,0.67
1435,中福,2021Q2,twse,7002,712,,,6290,43,,6247,22645,,-16398,-26288,-42686,0,-42686,,,-42686,-6054,,-48740,-42567,,-119,-48889,,149,-0.32
1436,華友聯,2021Q2,twse,1840791,1212327,,,628464,,,628464,162465,,465999,-28900,437099,8980,428119,,,428119,802,,428921,428119,,,428921,,,4.48
1437,勤益控,2021Q2,twse,319091,84448,,,234643,,,234643,47328,,187315,98623,285938,50557,235381,,,235381,50473,,285854,235496,,-115,285969,,-115,1.16
1438,三地開發,2021Q2,twse,428,172,,,256,,,256,7171,,-6915,15,-6900,-81,-6819,,,-6819,,,-6819,,,,,,,-0.13
1439,雋揚,2021Q2,twse,41613,41931,,,-318,,,-318,15064,,-15382,48465,33083,6856,26227,,,26227,-25041,,1186,26227,,,1186,,,0.29
1440,南紡,2021Q2,twse,10652039,8601858,,,2050181,,,2050181,1094662,,955519,1499648,2455167,307694,2147473,,,2147473,166436,,2313909,2135339,,12134,2305593,,8316,1.29
1441,大東,2021Q2,twse,750034,699860,,,50174,,,50174,97917,,-47743,20571,-27172,1862,-29034,,,-29034,-5016,,-34050,-6671,,-22363,-10705,,-23345,-0.07
1442,名軒,2021Q2,twse,1361024,1029683,,,331341,,,331341,123388,,207953,5852,213805,3807,209998,,,209998,-1803,,208195,209998,,0,208195,,0,0.57
1443,立益物流,2021Q2,twse,321769,216463,,,105306,,,105306,34384,,70922,-24660,46262,2898,43364,-2621,,40743,102825,,143568,39950,,793,144143,,-575,0.30
1444,力麗,2021Q2,twse,4802509,4265753,,,536756,,229,536985,455940,,81045,58647,139692,13536,126156,,,126156,136643,,262799,122611,,3545,278678,,-15879,0.13
1445,大宇,2021Q2,twse,559990,530304,,,29686,,,29686,59642,,-29956,18121,-11835,1720,-13555,,,-13555,33866,,20311,-13555,0,0,20311,0,0,-0.10
1446,宏和,2021Q2,twse,113075,75128,,,37947,,,37947,30599,,7348,1393,8741,14,8727,,,8727,60105,,68832,8727,,,68832,,,0.06
1447,力鵬,2021Q2,twse,12007204,11251887,,,755317,635,313,754995,374566,,380429,-42633,337796,73638,264158,,,264158,240687,,504845,263246,,912,474154,,30691,0.30
1449,佳和,2021Q2,twse,1424169,1253196,,,170973,,,170973,193840,,-22867,107588,84721,13169,71552,,,71552,24192,,95744,70753,,799,94270,,1474,0.80
1451,年興,2021Q2,twse,3592414,3337580,,,254834,,,254834,194972,,59862,32761,92623,16321,76302,,,76302,447564,,523866,76302,,,523866,,,0.39
1452,宏益,2021Q2,twse,1004251,810416,,,193835,,,193835,73804,,120031,155588,275619,32522,243097,,,243097,57228,,300325,243097,,,300325,,,1.83
1453,大將,2021Q2,twse,16172,13792,,,2380,,,2380,15107,,-12727,17083,4356,3,4353,,,4353,,,4353,4354,,-1,4354,,-1,0.04
1454,台富,2021Q2,twse,786009,727767,,,58242,,,58242,70619,-176,-12553,5176,-7377,-10483,3106,,,3106,17797,,20903,3106,,,20901,,2,0.02
1455,集盛,2021Q2,twse,5107158,4357696,,,749462,,,749462,291176,,458286,515639,973925,49557,924368,,,924368,73231,,997599,924368,,,997599,,,1.74
1456,怡華,2021Q2,twse,1388994,895883,,,493111,,,493111,108146,,384965,-51019,333946,1193,332753,,,332753,0,,332753,332753,,,332753,,,3.55
1457,宜進,2021Q2,twse,2054225,1771580,,,282645,,,282645,119614,0,163031,143860,306891,8588,298303,0,,298303,45990,,344293,179882,,118421,207890,,136403,0.81
