stock_id,name,period,market,營業收入,營業成本,營業費用,營業利益（損失）,營業外收入及支出,繼續營業單位稅前純益（純損）,所得稅費用（利益）,繼續營業單位本期純益（純損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
2816,旺旺保,2025Q2,twse,5154575,3568681,1221451,364443,18634,383077,158191,224886,,,224886,12804,,237690,,,,,,,1.01
2832,台產,2025Q2,twse,3543988,2006480,825624,711884,-1583,710301,146628,563673,,,563673,-65949,,497724,,,,,,,1.56
2850,新產,2025Q2,twse,10456102,6331542,2006744,2117816,3191,2121007,411279,1709728,,,1709728,-236284,,1473444,,,,,,,5.41
2851,中再保,2025Q2,twse,10052415,8827389,267877,957149,593,957742,146509,811233,,,811233,-1285463,,-474230,,,,,,,1.01
2852,第一保,2025Q2,twse,3757344,2434198,747035,576111,261,576372,101852,474520,,,474520,15756,,490276,,,,,,,1.58
