stock_id,name,period,market,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
1101,台泥,2019Q4,twse,122783014,86872759,,,35910255,,,35910255,5753534,,30156721,2476698,32633419,7178329,25455090,,,25455090,5024759,,30479849,24211081,,1244009,29178084,,1301765,4.43
1102,亞泥,2019Q4,twse,89347637,63746928,,,25600709,14392,0,25586317,3523141,,22063176,6330006,28393182,6149229,22243953,,,22243953,-617304,,21626649,17459673,,4784280,17652536,,3974113,5.56
1103,嘉泥,2019Q4,twse,1884002,1685405,,,198597,,,198597,633383,,-434786,1420557,985771,167261,818510,590161,,1408671,3141141,,4549812,1297473,,111198,4326485,,223327,2.02
1104,環泥,2019Q4,twse,5005731,4418966,,,586765,,,586765,415870,,170895,1027783,1198678,56996,1141682,,,1141682,-183256,,958426,1135477,,6205,952128,,6298,1.74
1108,幸福,2019Q4,twse,3731696,3432815,,,298881,,,298881,225119,4120,77882,-23968,53914,8010,45904,0,,45904,48035,,93939,45905,,-1,93940,,-1,0.11
1109,信大,2019Q4,twse,7822895,5218440,,,2604455,,,2604455,537954,,2066501,22191,2088692,630075,1458617,,,1458617,-171537,,1287080,963670,,494947,849783,,437297,2.82
1110,東泥,2019Q4,twse,1584940,1502651,,,82289,,,82289,90798,,-8509,51653,43144,9901,33243,,,33243,64507,,97750,33133,,110,97600,,150,0.06
1201,味全,2019Q4,twse,20228119,14105933,,,6122186,,,6122186,5577580,,544606,1184991,1729597,378718,1350879,,,1350879,-201553,,1149326,1349985,,894,1148516,,810,2.67
1203,味王,2019Q4,twse,6323237,4343282,,,1979955,,,1979955,1056425,,923530,30952,954482,237003,717479,0,,717479,108232,,825711,456880,,260599,506346,,319365,1.92
1210,大成,2019Q4,twse,77769986,66038732,,,11731254,,,11731254,8010040,,3721214,131355,3852569,878542,2974027,,,2974027,-91653,,2882374,2283601,,690426,2426202,,456172,2.93
1213,大飲,2019Q4,twse,435368,408362,,,27006,,,27006,64245,,-37239,-13257,-50496,-7403,-43093,,,-43093,35,,-43058,-43093,,,-43058,,,-0.76
1215,卜蜂,2019Q4,twse,21173634,18151257,,,3022377,,,3022377,1550669,-12411,1459297,743733,2203030,380423,1822607,776,,1823383,328484,,2151867,1463926,,359457,1793844,,358023,5.46
1216,統一,2019Q4,twse,447977703,294014598,,,153963105,,,153963105,124335465,,29627640,6769630,36397270,7913716,28483554,,,28483554,-3499827,,24983727,19007255,,9476299,16262279,,8721448,3.35
1217,愛之味,2019Q4,twse,4468238,3057727,,,1410511,,,1410511,1278477,,132034,-61943,70091,4758,65333,,,65333,112788,,178121,48069,,17264,154436,,23685,0.10
1218,泰山,2019Q4,twse,8000584,6545893,,,1454691,721,1500,1455470,1295263,,160207,461429,621636,39435,582201,,,582201,9506,,591707,582073,,128,591560,,147,1.20
1219,福壽,2019Q4,twse,12259254,11262328,,-1000,995926,,,995926,962491,,33435,141775,175210,33831,141379,,,141379,-3494,,137885,203114,,-61735,200350,,-62465,0.63
1220,台榮,2019Q4,twse,2982351,2563623,,,418728,,,418728,236781,,181947,171,182118,42034,140084,,,140084,-4551,,135533,125748,,14336,121198,,14335,0.71
1225,福懋油,2019Q4,twse,10646506,9633963,,,1012543,-1119,,1013662,604456,36622,445828,47347,493175,97695,395480,,,395480,-48770,,346710,339004,,56476,290234,,56476,1.55
1227,佳格,2019Q4,twse,31266232,21635219,,,9631013,,,9631013,5207140,,4423873,124661,4548534,1093698,3454836,,,3454836,-256189,,3198647,3416097,,38739,3142252,,56395,3.76
1229,聯華,2019Q4,twse,8271293,6401664,,,1869629,,,1869629,914259,,955370,2325703,3281073,134977,3146096,,,3146096,1670564,,4816660,2766816,,379280,4307156,,509504,2.51
1231,聯華食,2019Q4,twse,8588903,6729864,,,1859039,,,1859039,1268755,,590284,64678,654962,130282,524680,,,524680,-9202,,515478,523633,,1047,515146,,332,3.00
1232,大統益,2019Q4,twse,17150108,15131192,,,2018916,,,2018916,788140,,1230776,19967,1250743,251639,999104,,,999104,4776,,1003880,974572,,24532,979335,,24545,6.09
1233,天仁,2019Q4,twse,2247585,946584,,,1301001,0,0,1301001,1122572,,178429,16720,195149,38253,156896,0,,156896,24054,,180950,156589,,307,180674,,276,1.73
1234,黑松,2019Q4,twse,9145655,6695015,,,2450640,,,2450640,1974991,,475649,491506,967155,120644,846511,,,846511,50509,,897020,846511,,,897020,,,2.11
1235,興泰,2019Q4,twse,61778,30508,,,31270,,,31270,16277,,14993,32471,47464,575,46889,,,46889,-2547241,,-2500352,46889,,,-2500352,,,0.49
1236,宏亞,2019Q4,twse,1864663,1362092,,,502571,,,502571,501571,,1000,16698,17698,1919,15779,,,15779,-121956,,-106177,15779,,,-106177,,,0.15
1256,鮮活果汁-KY,2019Q4,twse,3520879,2164020,,,1356859,,,1356859,603708,,753151,11076,764227,216511,547716,,,547716,-77907,,469809,548142,,-426,471865,,-2056,16.20
1301,台塑,2019Q4,twse,207848572,175734622,,,32113950,,,32113950,11917584,,20196366,22022786,42219152,4894990,37324162,,,37324162,-6768604,,30555558,37324162,,,30555558,,,5.86
1303,南亞,2019Q4,twse,286303059,258172796,,,28130263,,6964,28137227,18251842,,9885385,16803645,26689030,3479507,23209523,,,23209523,-14584450,,8625073,23076123,,133400,8608080,,16993,2.91
1304,台聚,2019Q4,twse,55656741,48924372,,,6732369,,,6732369,3800636,,2931733,429637,3361370,820144,2541226,4175,,2545401,-993485,,1551916,1281364,,1264037,822153,,729763,1.19
1305,華夏,2019Q4,twse,15117855,13148375,,,1969480,,,1969480,1195581,,773899,80109,854008,160193,693815,4175,,697990,-2290,,695700,642677,,55313,639912,,55788,1.22
1307,三芳,2019Q4,twse,10271411,7904038,,,2367373,,,2367373,1716283,,651090,-10444,640646,210226,430420,,,430420,-185112,,245308,430420,,,245308,,,1.08
1308,亞聚,2019Q4,twse,6791157,5755709,,,1035448,,,1035448,237041,,798407,186434,984841,163820,821021,,,821021,-30290,,790731,821021,,,790731,,,1.48
1309,台達化,2019Q4,twse,17672204,16426138,,,1246066,,,1246066,731401,,514665,43539,558204,160227,397977,,,397977,-21618,,376359,397977,,,376359,,,1.19
1310,台苯,2019Q4,twse,12219389,10827452,,,1391937,,,1391937,321257,,1070680,-35920,1034760,153004,881756,,,881756,-144142,,737614,882065,,-309,739732,,-2118,1.67
1312,國喬,2019Q4,twse,20468229,17829140,,,2639089,,,2639089,1268878,,1370211,1370666,2740877,564666,2176211,,,2176211,-486467,,1689744,2070125,,106086,1640513,,49231,2.27
1313,聯成,2019Q4,twse,62714942,60653888,,,2061054,,,2061054,2415242,,-354188,175555,-178633,-38257,-140376,,,-140376,979017,,838641,-140376,,0,838641,,0,-0.11
1314,中石化,2019Q4,twse,29624094,27996514,,,1627580,,0,1627580,2036600,,-409020,2272492,1863472,129837,1733635,,,1733635,-193665,,1539970,1738449,,-4814,1543494,,-3524,0.61
1315,達新,2019Q4,twse,2440599,2034682,,,405917,,,405917,364219,,41698,692858,734556,36416,698140,,,698140,191403,,889543,696250,,1890,888153,,1390,3.65
1316,上曜,2019Q4,twse,722740,599304,,,123436,,,123436,238422,,-114986,34205,-80781,2970,-83751,8900,,-74851,655,,-74196,-154528,,79677,-156679,,82483,-0.96
1319,東陽,2019Q4,twse,21613680,16210902,,,5402778,,,5402778,3238343,,2164435,193108,2357543,502222,1855321,,,1855321,24621,,1879942,1984424,,-129103,2029132,,-149190,3.36
1321,大洋,2019Q4,twse,4656690,4446989,,,209701,,,209701,322560,,-112859,248322,135463,17787,117676,-589,,117087,-136720,,-19633,117087,,,-19633,,,0.53
1323,永裕,2019Q4,twse,3639735,2770336,,,869399,,,869399,418385,,451014,8654,459668,106385,353283,,,353283,-68380,,284903,289074,,64209,220694,,64209,3.18
1324,地球,2019Q4,twse,1136341,951114,,,185227,,,185227,175395,,9832,453,10285,7091,3194,,,3194,-10420,,-7226,3194,,,-7226,,,0.04
1325,恆大,2019Q4,twse,772775,689096,,,83679,,,83679,50105,,33574,10393,43967,9276,34691,,,34691,-10115,,24576,36247,,-1556,28606,,-4030,0.43
1326,台化,2019Q4,twse,315499063,283442024,,,32057039,,,32057039,15567083,,16489956,20617514,37107470,3861643,33245827,1202530,,34448357,-11094653,,23353704,29702242,,4746115,22873505,,480199,4.89
1337,再生-KY,2019Q4,twse,1258400,1527022,,,-268622,,,-268622,394339,,-662961,20935,-642026,0,-642026,,,-642026,-256885,,-898911,-642026,,,-898911,,,-2.39
1338,廣華-KY,2019Q4,twse,7427876,5520730,,,1907146,,,1907146,1321811,,585335,-15879,569456,177666,391790,,,391790,-224008,,167782,400534,,-8744,171609,,-3827,4.78
1339,昭輝,2019Q4,twse,2654787,1849701,,,805086,,,805086,328113,,476973,-13947,463026,90198,372828,,,372828,-35927,,336901,376363,,-3535,344924,,-8023,5.08
1340,勝悅-KY,2019Q4,twse,1157023,1370878,,,-213855,,,-213855,156140,,-369995,-63882,-433877,4447,-438324,,,-438324,-226906,,-665230,-438324,,,-665230,,,-2.87
1341,富林-KY,2019Q4,twse,3021131,2394825,,,626306,,,626306,266299,,360007,4696,364703,83531,281172,,,281172,-27092,,254080,281172,,,254080,,,5.69
1342,八貫,2019Q4,twse,1442715,1084461,,,358254,,,358254,137626,-14,220614,4607,225221,44698,180523,,,180523,,,180523,,,,,,,3.08
1402,遠東新,2019Q4,twse,250146590,205396660,,,44749930,,555,44750485,30987491,,13762994,5367261,19130255,2695092,16435163,,,16435163,-455369,,15979794,10732669,,5702494,10546569,,5433225,2.15
1410,南染,2019Q4,twse,398105,254622,,,143483,,,143483,67769,,75714,7127,82841,16556,66285,,,66285,3006,,69291,65066,,1219,68094,,1197,0.94
1413,宏洲,2019Q4,twse,2947365,2800724,,,146641,,,146641,87982,,58659,10664,69323,763,68560,,,68560,-857,,67703,,,,,,,0.52
1414,東和,2019Q4,twse,790778,776946,,,13832,,,13832,78598,,-64766,93971,29205,-7200,36405,,,36405,29287,,65692,,,,,,,0.17
1416,廣豐,2019Q4,twse,258885,22231,,,236654,,,236654,281573,,-44919,-121447,-166366,-32640,-133726,,,-133726,14109,,-119617,-133726,,,-119617,,,-0.72
1417,嘉裕,2019Q4,twse,1405652,1061638,,,344014,,,344014,620541,,-276527,625441,348914,31575,317339,,,317339,247137,,564476,317339,,,564476,,,1.18
1418,東華,2019Q4,twse,211540,332775,,,-121235,,,-121235,71427,221,-192441,-21698,-214139,-45,-214094,,,-214094,179,,-213915,-214073,,-21,-213894,,-21,-3.94
1419,新紡,2019Q4,twse,2083581,1488769,,,594812,,,594812,481444,41,113409,264383,377792,-1028,378820,,,378820,198002,,576822,387431,,-8611,585433,,-8611,1.29
1423,利華,2019Q4,twse,455091,503963,,,-48872,,,-48872,31481,,-80353,38039,-42314,-6131,-36183,,,-36183,2647,,-33536,,,,,,,-0.26
1432,大魯閣,2019Q4,twse,1170450,171215,,,999235,,,999235,1205008,,-205773,-439167,-644940,670,-645610,,,-645610,-80378,,-725988,-510853,,-134757,-591077,,-134911,-3.04
1434,福懋,2019Q4,twse,36762189,33002349,,,3759840,,,3759840,2692530,,1067310,4096648,5163958,537021,4626937,1202530,,5829467,-6364452,,-534985,5188729,,640738,-1175723,,640738,3.08
1435,中福,2019Q4,twse,21230,1267,,,19963,,,19963,36939,,-16976,37713,20737,64,20673,,,20673,329,,21002,20673,,0,21002,,0,0.16
1436,華友聯,2019Q4,twse,2074771,1493898,,,580873,,,580873,222474,,358399,-76560,281839,47187,234652,,,234652,1996,,236648,234652,,,236648,,,2.45
1437,勤益控,2019Q4,twse,581292,195188,,,386104,,,386104,148257,,237847,75462,313309,18915,294394,603744,,898138,182341,,1080479,881407,,16731,1064791,,15688,4.33
1438,三地開發,2019Q4,twse,11,47,,,-36,,,-36,8180,,-8216,-2303,-10519,,-10519,0,0,-10519,,,-10519,,,,,,,-0.10
1439,雋揚,2019Q4,twse,173008,172089,,,919,,,919,50551,,-49632,1118436,1068804,106821,961983,,,961983,7553,,969536,961983,,,969536,,,10.46
1440,南紡,2019Q4,twse,22947425,21673122,,,1274303,,,1274303,2039981,,-765678,779487,13809,-103030,116839,,,116839,125088,,241927,91486,,25353,220709,,21218,0.06
1441,大東,2019Q4,twse,1466872,1539946,,,-73074,,,-73074,214406,,-287480,-40506,-327986,4257,-332243,,,-332243,9884,,-322359,-308231,,-24012,-296038,,-26321,-3.06
1442,名軒,2019Q4,twse,695811,609985,,,85826,,,85826,127705,,-41879,182377,140498,40055,100443,,,100443,2194,,102637,100443,,0,102637,,0,0.33
1443,立益物流,2019Q4,twse,703856,519491,,,184365,,,184365,83542,,100823,-91377,9446,2099,7347,-4494,,2853,68464,,71317,2194,,659,50668,,20649,0.02
1444,力麗,2019Q4,twse,12008135,11205206,,,802929,0,143,803072,699355,,103717,-101306,2411,65829,-63418,,,-63418,-77084,,-140502,52588,,-116006,-29671,,-110831,0.06
1445,大宇,2019Q4,twse,1370531,1299837,,,70694,,,70694,130861,,-60167,5140,-55027,-14749,-40278,,,-40278,-15053,,-55331,-40278,,,-55331,,,-0.30
1446,宏和,2019Q4,twse,550215,437868,,,112347,,,112347,114190,,-1843,3401,1558,1268,290,,,290,-8822,,-8532,290,,,-8532,,,0.00
1447,力鵬,2019Q4,twse,14579347,14201182,,,378165,72,,378093,687946,,-309853,-2894,-312747,-68696,-244051,,,-244051,-129039,,-373090,-249366,,5315,-362246,,-10844,-0.29
1449,佳和,2019Q4,twse,2496050,2285083,,,210967,,,210967,361644,,-150677,75189,-75488,34841,-110329,,,-110329,72373,,-37956,-83440,,-26889,-16909,,-21047,-0.70
1451,年興,2019Q4,twse,8567512,8129489,,,438023,,,438023,543703,,-105680,35278,-70402,-615,-69787,,,-69787,5414,,-64373,-69702,,-85,-64291,,-82,-0.35
1452,宏益,2019Q4,twse,1918138,1616812,,,301326,,,301326,126263,,175063,38484,213547,37509,176038,,,176038,-1079,,174959,176038,,,174959,,,1.33
1453,大將,2019Q4,twse,44760,84920,,,-40160,,,-40160,32619,,-72779,27793,-44986,430,-45416,,,-45416,0,,-45416,-45760,,344,-45760,,344,-0.46
1454,台富,2019Q4,twse,1904529,1708133,,,196396,,,196396,167536,-407,28453,10366,38819,3921,34898,,,34898,-22729,,12169,34898,,,12169,,,0.28
1455,集盛,2019Q4,twse,11841377,11856644,,,-15267,,,-15267,425859,,-441126,109375,-331751,-29113,-302638,,,-302638,19176,,-283462,-302638,,,-283462,,,-0.49
1456,怡華,2019Q4,twse,1067517,905208,,,162309,,,162309,84130,-668,77511,-51970,25541,-122,25663,,,25663,28008,,53671,,,,,,,0.27
1457,宜進,2019Q4,twse,4071473,3516265,,,555208,,,555208,236204,380968,699972,-49325,650647,34918,615729,-45044,,570685,-42451,,528234,230303,,340382,201491,,326743,1.02
1459,聯發,2019Q4,twse,3122224,3157563,,,-35339,,,-35339,162722,,-198061,110266,-87795,-3333,-84462,,,-84462,5886,,-78576,-85010,,548,-79124,,548,-0.27
1460,宏遠,2019Q4,twse,8863627,7477722,,,1385905,,,1385905,1427431,-114,-41640,-110163,-151803,120153,-271956,,,-271956,-45859,,-317815,-271959,,3,-317818,,3,-0.56
1463,強盛新,2019Q4,twse,553776,435397,,,118379,,,118379,104606,,13773,122093,135866,14528,121338,,,121338,20653,,141991,114625,,6713,130451,,11540,0.70
1464,得力,2019Q4,twse,10919724,8865307,,,2054417,,,2054417,1308274,55618,801761,-134874,666887,52424,614463,,,614463,-113896,,500567,558021,,56442,444877,,55690,1.61
1465,偉全,2019Q4,twse,709203,663519,,,45684,,,45684,215722,,-170038,17902,-152136,135287,-287423,1221488,,934065,10137,,944202,331277,,602788,341414,,602788,3.20
1466,聚隆,2019Q4,twse,3293851,3062541,0,0,231310,0,0,231310,237081,,-5771,-108584,-114355,-15315,-99040,0,,-99040,-2477,,-101517,-99040,0,0,-101517,0,0,-0.89
1467,南緯,2019Q4,twse,6949284,5770797,,,1178487,,,1178487,1239345,,-60858,21632,-39226,133232,-172458,,,-172458,201547,,29089,-171877,,-581,32979,,-3890,-0.74
1468,昶和,2019Q4,twse,1009744,950515,,,59229,,,59229,112394,,-53165,105159,51994,,51994,,,51994,79971,,131965,50186,,1808,130694,,1271,0.31
1470,大統新創,2019Q4,twse,818166,603760,,,214406,,,214406,128236,20,86190,7504,93694,17833,75861,,,75861,8647,,84508,75861,,,84508,,,0.88
1471,首利,2019Q4,twse,930189,988993,,,-58804,,,-58804,257593,,-316397,-42338,-358735,-2196,-356539,,,-356539,605,,-355934,-356524,,-15,-355920,,-14,-2.37
1472,三洋實業,2019Q4,twse,452953,414154,,,38799,,,38799,177520,215910,77189,-3803,73386,17929,55457,,,55457,16149,,71606,55457,,,71606,,,1.23
1473,台南,2019Q4,twse,7660848,6594956,,,1065892,,,1065892,991402,,74490,-7916,66574,-14214,80788,,,80788,-61791,,18997,80481,,307,18859,,138,0.55
