stock_id,name,period,market,收入,支出,繼續營業單位稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,本期淨利（淨損）,其他綜合損益,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
1409,新纖,2019Q2,twse,20148918,18717047,1431871,375683,1056188,,1056188,675853,1732041,846709,,209479,1466286,,265755,0.52
1718,中纖,2019Q2,twse,18748578,17364821,1383757,192943,1190814,,1190814,651660,1842474,-423029,,1613843,-73522,,1915996,-0.35
2207,和泰車,2019Q2,twse,99113727,90806905,8306822,1876883,6429939,,6429939,1023515,7453454,5549756,,880183,6530043,,923411,10.16
2905,三商,2019Q2,twse,112407717,109716985,2690732,-31886,2722618,,2722618,6144476,8867094,1568282,,1154336,4358220,,4508874,2.01
