stock_id,name,period,market,收益,支出及費用,營業利益,營業外損益,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,本期其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
2855,統一證,2018Q2,twse,3650601,2616778,1033823,213265,1247088,196963,1050125,,,1050125,62233,,1112358,1045886,,4239,1108454,,3904,0.75
6005,群益證,2018Q2,twse,5030624,3572252,1458372,515749,1974121,332648,1641473,,,1641473,-349503,,1291970,1381201,,260272,1027033,,264937,0.64
6024,群益期,2018Q2,twse,1771570,1309674,461896,202469,664365,72881,591484,,,591484,10002,,601486,589240,,2244,598734,,2752,3.34
