stock_id,name,period,market,營業收入,營業成本,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
1599,宏佳騰,2016Q2,tpex,1010007,758790,251217,,,251217,176794,,74423,13976,88399,13854,74545,,,74545,11242,,85787,74545,,,85787,,,1.66
1742,台蠟,2016Q2,tpex,297286,280565,16721,,,16721,40948,,-24227,-4381,-28608,0,-28608,,,-28608,-1248,,-29856,-28608,,,-29856,,,-0.44
1777,生泰,2016Q2,tpex,412347,239927,172420,,,172420,52547,,119873,-2959,116914,22350,94564,,,94564,2351,,96915,,,,,,,3.15
1780,立弘,2016Q2,tpex,314248,186673,127575,,,127575,60172,,67403,-2071,65332,13493,51839,,,51839,1339,,53178,51839,,,53178,,,0.55
1781,合世,2016Q2,tpex,262165,246538,15627,,,15627,71163,,-55536,-732,-56268,-4172,-52096,,,-52096,-6700,,-58796,-52096,,,-58796,,,-1.10
1784,訊聯,2016Q2,tpex,322489,154743,167746,,,167746,177716,,-9970,4223,-5747,-297,-5450,,,-5450,-98,,-5548,-2605,,-2845,-2703,,-2845,-0.05
1785,光洋科,2016Q2,tpex,15911829,15558704,353125,,,353125,680499,,-327374,-49537,-376911,-66548,-310363,,,-310363,-56420,,-366783,-304631,,-5732,-360764,,-6019,-0.77
1788,杏昌,2016Q2,tpex,1395795,1086851,308944,,,308944,191048,,117896,-7810,110086,20706,89380,,,89380,-1516,,87864,89380,,0,87864,,0,2.55
1796,金穎生技,2016Q2,tpex,232756,106944,125812,,,125812,47816,,77996,-881,77115,14686,62429,,,62429,-402,,62027,62429,,,62027,,,2.53
1799,易威,2016Q2,tpex,92628,72902,19726,0,0,19726,117637,,-97911,3060,-94851,123,-94974,,,-94974,-4201,,-99175,-89404,,-5570,-93043,,-6132,-1.38
1813,寶利徠,2016Q2,tpex,167258,112439,54819,,,54819,35315,,19504,23107,42611,2615,39996,,,39996,-318,,39678,39996,,0,39678,,,0.86
1815,富喬,2016Q2,tpex,2330827,1802823,528004,,,528004,267991,,260013,-49539,210474,50874,159600,,,159600,-52619,,106981,159600,,,106981,,,0.40
2035,唐榮公司,2016Q2,tpex,5855970,5559041,296929,,,296929,155920,,141009,114542,255551,34012,221539,,,221539,22204,,243743,221539,,0,243743,,0,0.63
2061,風青,2016Q2,tpex,419411,402942,16469,,,16469,27002,,-10533,-1544,-12077,-1071,-11006,,,-11006,,,-11006,-11006,,,-11006,,,-0.18
2063,世鎧精密,2016Q2,tpex,385347,271182,114165,,,114165,57535,,56630,-8105,48525,7749,40776,,,40776,-327,,40449,40776,,,40449,,,0.91
2064,晉椿,2016Q2,tpex,1011950,908843,103107,,,103107,50539,,52568,-10428,42140,6933,35207,,,35207,5824,,41031,33846,,1361,37925,,3106,0.48
2065,世豐,2016Q2,tpex,538584,437737,100847,,,100847,55681,,45166,-2667,42499,7157,35342,,,35342,124000,,159342,,,,,,,1.21
2066,世德,2016Q2,tpex,633666,412025,221641,,,221641,74277,,147364,-6743,140621,35848,104773,,,104773,,,104773,,,,,,,2.87
2067,嘉鋼,2016Q2,tpex,469771,382548,87223,,,87223,97606,,-10383,22016,11633,-877,12510,,,12510,-10716,,1794,10862,,1648,782,,1012,0.36
2070,精湛,2016Q2,tpex,371996,184837,187159,,,187159,112526,,74633,-6753,67880,16258,51622,,,51622,-7386,,44236,51622,,,44236,,,1.93
2221,大甲,2016Q2,tpex,364751,298833,65918,,,65918,42953,,22965,2905,25870,6075,19795,,,19795,309,,20104,17214,,2581,17523,,2581,0.41
2230,泰茂,2016Q2,tpex,214218,174538,39680,,,39680,42385,19,-2686,-2522,-5208,-1364,-3844,,,-3844,-10606,,-14450,-7100,,3256,-15768,,1318,-0.18
2235,謚源,2016Q2,tpex,441248,297909,143339,,,143339,44768,,98571,6279,104850,19837,85013,,,85013,,,85013,,,,,,,2.67
2596,綠意,2016Q2,tpex,193565,89060,104505,,,104505,37058,,67447,4306,71753,134,71619,,,71619,,,71619,71826,,-207,71826,,-207,0.87
2640,大車隊,2016Q2,tpex,844514,475477,369037,,,369037,247602,,121435,-18921,102514,34550,67964,,,67964,8,,67972,69203,,-1239,69211,,-1239,1.56
2641,正德,2016Q2,tpex,381306,334336,46970,,,46970,29385,,17585,-30360,-12775,4574,-17349,,,-17349,-37958,,-55307,-17349,,,-55307,,,-0.14
2643,捷迅,2016Q2,tpex,1371167,1157803,213364,,,213364,103379,,109985,1853,111838,41553,70285,,,70285,-10008,,60277,70285,,,60277,,,2.85
2718,全心投控,2016Q2,tpex,135697,102866,32831,,,32831,20345,,12486,2191,14677,3525,11152,,,11152,101,,11253,,,,,,,0.49
2719,燦星旅,2016Q2,tpex,1266968,1092271,174697,,,174697,195859,,-21162,4113,-17049,-40,-17009,,,-17009,-271,,-17280,-17009,,,-17280,,,-0.47
2724,藝舍-KY,2016Q2,tpex,417360,387149,30211,,,30211,100852,-7149,-77790,-42817,-120607,-314,-120293,,,-120293,-13836,,-134129,-120293,,,-134129,,,-3.15
2726,雅茗-KY,2016Q2,tpex,828560,408630,419930,,,419930,365758,,54172,9145,63317,21790,41527,,,41527,-18738,,22789,43567,,-2040,25320,,-2531,1.59
2729,瓦城,2016Q2,tpex,1947487,940086,1007401,,,1007401,803213,,204188,3110,207298,37097,170201,,,170201,-6986,,163215,170201,,,163215,,,7.32
2732,六角,2016Q2,tpex,975522,448061,527461,-19,,527480,457907,-9014,60559,-6654,53905,11194,42711,,,42711,-5420,,37291,50137,,-7426,45208,,-7917,1.61
2734,易飛網,2016Q2,tpex,893689,772687,121002,,,121002,131637,,-10635,1823,-8812,360,-9172,,,-9172,-694,,-9866,-8944,,-228,-9638,,-228,-0.30
2736,富野,2016Q2,tpex,402829,167702,235127,,,235127,149532,,85595,-273,85322,25988,59334,,,59334,,,59334,59334,,,59334,,,1.21
2740,華軒,2016Q2,tpex,414491,224170,190321,,,190321,207915,,-17594,-237,-17831,-2800,-15031,,,-15031,-227,,-15258,-15031,,,-15258,,,-0.94
2743,山富,2016Q2,tpex,2902513,2788488,114025,,,114025,178551,,-64526,-6391,-70917,-6260,-64657,2528,,-62129,47,,-62082,-62129,,,-62082,,,-2.23
2745,五福,2016Q2,tpex,3215063,2870025,345038,,,345038,334154,,10884,24165,35049,9974,25075,,,25075,,,25075,25075,,,25075,,,1.00
2916,滿心,2016Q2,tpex,672161,369274,302887,,,302887,281468,,21419,5509,26928,4595,22333,,,22333,-2394,,19939,22333,,,19939,,,0.41
2924,宏太-KY,2016Q2,tpex,540222,182132,358090,,,358090,342786,,15304,-9148,6156,5787,369,,,369,-24859,,-24490,369,,,-24490,,,0.01
2926,誠品生活,2016Q2,tpex,2092007,1052435,1039572,,,1039572,813490,0,226082,50760,276842,50209,226633,,,226633,-6371,,220262,226633,,,220262,,,4.78
2937,集雅社,2016Q2,tpex,578212,414242,163970,,,163970,135550,,28420,2781,31201,6565,24636,,,24636,,,24636,24636,,,24636,,,0.82
3064,泰偉,2016Q2,tpex,161645,21425,140220,,,140220,130090,,10130,10045,20175,4409,15766,,,15766,-15142,,624,18199,,-2433,3378,,-2754,0.25
3066,李洲,2016Q2,tpex,227426,193283,34143,,,34143,88279,,-54136,-11808,-65944,992,-66936,,,-66936,58300,,-8636,-71176,,4240,-4174,,-4462,-0.86
3067,全域,2016Q2,tpex,97000,78352,18648,,,18648,51127,,-32479,6213,-26266,-64,-26202,,,-26202,-5023,,-31225,-26202,,0,-31225,,0,-0.90
3071,協禧,2016Q2,tpex,1125426,879297,246129,,,246129,214670,,31459,5117,36576,5886,30690,,,30690,-38799,,-8109,30690,,0,-8109,,0,0.21
3073,天方能源,2016Q2,tpex,117494,92132,25362,,,25362,19132,,6230,1928,8158,0,8158,,,8158,-1062,,7096,8336,,-178,7274,,-178,0.18
3078,僑威,2016Q2,tpex,2755370,2063469,691901,,,691901,288194,,403707,11256,414963,118991,295972,,,295972,-68154,,227818,295972,,,227818,,,1.30
3081,聯亞,2016Q2,tpex,1269462,436486,832976,,,832976,101061,,731915,-1473,730442,129479,600963,,,600963,0,,600963,,,,,,,8.60
3083,網龍,2016Q2,tpex,169985,23759,146226,,,146226,227188,,-80962,19710,-61252,-682,-60570,,,-60570,-8186,,-68756,-61151,,581,-69337,,581,-0.71
3085,新零售,2016Q2,tpex,129951,102814,27137,,,27137,33919,,-6782,1999,-4783,-1082,-3701,,,-3701,0,,-3701,-3701,,0,-3701,,0,-0.05
3086,華義*,2016Q2,tpex,132994,110217,22777,,,22777,105519,,-82742,-7320,-90062,9224,-99286,,,-99286,-3076,,-102362,-99242,,-44,-102318,,-44,-1.62
3088,艾訊,2016Q2,tpex,2347592,1479539,868053,,,868053,624345,,243708,3847,247555,56765,190790,,,190790,-9160,,181630,183057,,7733,174204,,7426,2.32
3093,港建*,2016Q2,tpex,530879,318097,212782,,,212782,144697,,68085,-1940,66145,12386,53759,,,53759,9202,,62961,50292,,3467,60314,,2647,1.39
3095,及成,2016Q2,tpex,782290,821229,-38939,,,-38939,269678,-193365,-501982,11556,-490426,-842,-489584,,,-489584,8042,,-481542,-476969,,-12615,-465653,,-15889,-4.36
3105,穩懋,2016Q2,tpex,6863928,4090557,2773371,,,2773371,727159,,2046212,48624,2094836,549773,1545063,,,1545063,343331,,1888394,1545063,,,1888394,,,2.60
3114,好德,2016Q2,tpex,751774,676880,74894,,,74894,80422,,-5528,-9987,-15515,-309,-15206,0,,-15206,-3665,,-18871,-15206,0,0,-18871,,0,-0.30
3115,富榮綱,2016Q2,tpex,305022,281316,23706,,,23706,31654,,-7948,6278,-1670,-408,-1262,,,-1262,-4232,,-5494,-1262,,,-5494,,,-0.03
3118,進階,2016Q2,tpex,252239,159459,92780,,,92780,58979,,33801,-566,33235,5748,27487,,,27487,,,27487,,,,,,,0.85
3122,笙泉,2016Q2,tpex,311424,193568,117856,,,117856,92894,,24962,-351,24611,4911,19700,,,19700,-418,,19282,19700,,0,19282,,0,0.51
3128,昇銳,2016Q2,tpex,383471,300691,82780,,,82780,78631,,4149,2635,6784,838,5946,,,5946,-36,,5910,4332,,1614,4302,,1608,0.10
3131,弘塑,2016Q2,tpex,996989,547365,449624,,,449624,225788,,223836,-14357,209479,43014,166465,,,166465,-3700,,162765,166465,,,162765,,,6.74
3141,晶宏,2016Q2,tpex,659542,342933,316609,,,316609,196350,-2212,118047,1187,119234,21110,98124,,,98124,-3117,,95007,98124,,,95007,,,1.60
3147,大綜,2016Q2,tpex,1279143,1133662,145481,,,145481,121748,,23733,893,24626,5976,18650,,,18650,-423,,18227,18650,,,18227,,,0.62
3152,璟德,2016Q2,tpex,878979,347596,531383,,,531383,94849,,436534,827,437361,74351,363010,,,363010,,,363010,,,,,,,5.26
3158,嘉實,2016Q2,tpex,247893,93550,154343,,,154343,122194,,32149,2376,34525,6659,27866,,,27866,-501,,27365,27866,,0,27365,,0,1.10
3162,精確,2016Q2,tpex,325097,288355,36742,,,36742,63573,,-26831,-13376,-40207,-5594,-34613,,,-34613,-9701,,-44314,-34613,,,-44314,,,-0.61
3163,波若威,2016Q2,tpex,1606665,1300578,306087,,,306087,180161,,125926,1845,127771,21145,106626,,,106626,-26490,,80136,106626,,,80136,,,1.46
3169,亞信,2016Q2,tpex,310668,196921,113747,,,113747,81903,,31844,-384,31460,6090,25370,,,25370,-3504,,21866,25370,0,0,21866,,0,0.49
3171,炎洲流通,2016Q2,tpex,843412,662134,181278,,,181278,153350,,27928,15896,43824,-2530,46354,,,46354,-3336,,43018,46354,,,43018,,,0.78
3176,基亞,2016Q2,tpex,208393,148003,60390,,,60390,419107,,-358717,-117914,-476631,-25260,-451371,,,-451371,19434,,-431937,-291108,,-160263,-271674,,-160263,-2.10
3178,公準,2016Q2,tpex,511782,371266,140516,,,140516,63641,,76875,-11376,65499,16431,49068,,,49068,-1048,,48020,50018,,-950,49286,,-1266,1.28
3188,鑫龍騰,2016Q2,tpex,76975,67106,9869,,,9869,25277,,-15408,-6316,-21724,-1929,-19795,,,-19795,3977,,-15818,-19795,,,-15818,,,-0.28
3191,雲嘉南,2016Q2,tpex,266341,248502,17839,,,17839,68346,,-50507,-23507,-74014,-182,-73832,,,-73832,-9966,,-83798,-73832,,,-83798,,,-1.35
3205,佰研,2016Q2,tpex,1013884,569932,443952,,,443952,117959,,325993,-8008,317985,74073,243912,,,243912,-1360,,242552,243912,,,242552,,,8.52
3206,志豐,2016Q2,tpex,874538,661956,212582,,,212582,162473,,50109,11782,61891,16843,45048,,,45048,-20418,,24630,45048,,0,24630,,0,1.00
3207,耀勝,2016Q2,tpex,538503,461240,77263,,,77263,82071,,-4808,13487,8679,2997,5682,,,5682,-7084,,-1402,6086,,-404,-996,,-406,0.16
3211,順達,2016Q2,tpex,9081826,8672224,409602,,,409602,309621,,99981,229761,329742,81063,248679,,,248679,-216147,,32532,248679,,,32532,,,1.69
3213,茂訊,2016Q2,tpex,815150,635842,179308,145,,179163,111512,,67651,4171,71822,13408,58414,,,58414,-1356,,57058,,,,,,,1.00
3217,優群,2016Q2,tpex,640222,430636,209586,,,209586,149803,,59783,3556,63339,18107,45232,,,45232,18342,,63574,45232,,,63574,,,0.55
3218,大學光,2016Q2,tpex,522985,239292,283693,,,283693,238749,,44944,-5507,39437,6727,32710,0,,32710,-4087,,28623,32710,,0,28623,,0,0.49
3219,倚強科,2016Q2,tpex,77198,50749,26449,,,26449,22200,,4249,433,4682,0,4682,,,4682,-46,,4636,4682,,,4636,,,0.20
3221,台嘉碩,2016Q2,tpex,918393,716809,201584,152,,201432,129830,,71602,13399,85001,11791,73210,,,73210,-21670,,51540,73416,,-206,52028,,-488,0.85
3224,三顧,2016Q2,tpex,1000432,931878,68554,,,68554,96033,,-27479,-6951,-34430,1155,-35585,,,-35585,-575,,-36160,-35585,,,-36160,,,-0.89
3226,龍鋒,2016Q2,tpex,617366,449670,167696,,,167696,56666,,111030,-11236,99794,22146,77648,,,77648,-45,,77603,77648,,,77603,,,1.21
3227,原相,2016Q2,tpex,2079418,1032060,1047358,0,0,1047358,993860,,53498,10749,64247,17170,47077,,,47077,79949,,127026,52395,,-5318,132344,,-5318,0.42
3228,金麗科,2016Q2,tpex,122106,33161,88945,,,88945,105717,,-16772,-1696,-18468,0,-18468,,,-18468,,,-18468,,,,,,,-0.29
3230,錦明,2016Q2,tpex,433982,396422,37560,,,37560,110223,-1498,-74161,7683,-66478,8345,-74823,,,-74823,-36687,,-111510,-74823,,0,-111510,,0,-0.69
3232,昱捷,2016Q2,tpex,252628,236417,16211,,,16211,46379,,-30168,1518,-28650,-943,-27707,,,-27707,-5268,,-32975,-21613,,-6094,-25347,,-7628,-0.68
3234,光環,2016Q2,tpex,2279612,1602465,677147,,0,677147,270209,,406938,-1696,405242,55570,349672,,,349672,-9846,,339826,351196,,-1524,341350,,-1524,3.61
3236,千如,2016Q2,tpex,992883,771321,221562,,,221562,130084,,91478,2463,93941,24782,69159,,,69159,7584,,76743,67557,,1602,75212,,1531,1.12
3252,海灣,2016Q2,tpex,79188,43428,35760,,,35760,52953,,-17193,-12486,-29679,11,-29690,,,-29690,,,-29690,-25354,,-4336,-25354,,-4336,-1.17
3259,鑫創,2016Q2,tpex,307480,211432,96048,,,96048,152851,,-56803,1879,-54924,0,-54924,,,-54924,,,-54924,-54924,,,-54924,,,-0.68
3260,威剛,2016Q2,tpex,9941438,9224720,716718,,,716718,886215,,-169497,370128,200631,2876,197755,,,197755,-85203,,112552,208458,,-10703,105963,,6589,0.97
3264,欣銓,2016Q2,tpex,2723370,2057659,665711,,,665711,254894,,410817,295,411112,78707,332405,,,332405,27495,,359900,332405,,,359900,,,0.72
3265,台星科,2016Q2,tpex,1600768,1378561,222207,,,222207,107642,,114565,-93382,21183,3601,17582,,,17582,-4430,,13152,17582,0,,13152,0,,0.13
3268,海德威,2016Q2,tpex,382196,350843,31353,,,31353,44272,,-12919,-5288,-18207,-1459,-16748,,,-16748,10354,,-6394,-10071,,-6677,283,,-6677,-0.30
3272,東碩,2016Q2,tpex,1431938,1106253,325685,,,325685,222088,,103597,-5627,97970,35710,62260,,,62260,-19690,,42570,62260,,,42570,,,1.19
3276,宇環,2016Q2,tpex,863500,834233,29267,,,29267,69786,,-40519,11186,-29333,1122,-30455,,,-30455,-10102,,-40557,-35161,880,3826,-45263,880,3826,-0.50
3284,太普高,2016Q2,tpex,421373,344017,77356,,,77356,56028,,21328,5259,26587,7408,19179,,,19179,,,19179,19179,,0,19179,,0,0.35
3285,微端,2016Q2,tpex,695154,569886,125268,,,125268,90320,,34948,-3408,31540,12215,19325,,,19325,-8038,,11287,18416,,909,10658,,629,0.42
3287,廣寰科,2016Q2,tpex,186615,148193,38422,,,38422,76605,,-38183,416,-37767,-550,-37217,,,-37217,-473,,-37690,-31670,,-5547,-32034,,-5656,-0.72
3288,點晶,2016Q2,tpex,100746,105520,-4774,,,-4774,59721,,-64495,-6606,-71101,,-71101,,,-71101,1445,,-69656,-70985,,-116,-69540,,-116,-1.46
3289,宜特,2016Q2,tpex,1165485,782789,382696,,,382696,252645,,130051,21906,151957,35830,116127,,,116127,-30797,,85330,167386,,-51259,137401,,-52071,3.31
3290,東浦,2016Q2,tpex,1104826,963326,141500,,,141500,180656,,-39156,539,-38617,10098,-48715,,,-48715,-27378,,-76093,-48166,,-549,-74315,,-1778,-0.48
3293,鈊象,2016Q2,tpex,1711631,373847,1337784,,,1337784,782841,,554943,12944,567887,68837,499050,,,499050,232,,499282,499277,,-227,499789,,-507,7.17
3294,英濟,2016Q2,tpex,2358958,2054106,304852,,,304852,303001,,1851,-7487,-5636,40918,-46554,,,-46554,-120044,,-166598,-34164,,-12390,-153179,,-13419,-0.26
3297,杭特,2016Q2,tpex,263857,168916,94941,0,0,94941,78968,,15973,-1702,14271,-40,14311,,,14311,-38,,14273,14311,,,14273,,,0.40
3303,岱稜,2016Q2,tpex,1190680,865066,325614,,,325614,211031,,114583,-14679,99904,19110,80794,,,80794,-10403,,70391,92349,,-11555,81946,,-11555,0.97
3306,鼎天,2016Q2,tpex,677755,515923,161832,,,161832,155441,823,7214,34012,41226,4124,37102,,,37102,64689,,101791,37102,,,101791,,,0.73
3310,佳穎,2016Q2,tpex,407048,308109,98939,,,98939,41362,,57577,-18777,38800,5894,32906,,,32906,0,,32906,32906,,0,32906,,0,0.29
3313,斐成,2016Q2,tpex,754133,643992,110141,,,110141,154449,,-44308,-14646,-58954,31798,-90752,,,-90752,-261,,-91013,-73574,,-17178,-73835,,-17178,-0.88
3317,尼克森,2016Q2,tpex,1101166,887525,213641,,,213641,172425,,41216,-3686,37530,5365,32165,,,32165,-554,,31611,32165,,0,31611,,0,0.53
3322,建舜電,2016Q2,tpex,1089050,916478,172572,,,172572,224713,,-52141,-12326,-64467,1208,-65675,,,-65675,-11768,,-77443,-63985,,-1690,-75753,,-1690,-0.74
3323,加百裕,2016Q2,tpex,2113164,1901190,211974,,,211974,182269,,29705,613,30318,9513,20805,,,20805,-10145,,10660,20805,,,10660,,,0.24
3324,雙鴻,2016Q2,tpex,2794018,2171418,622600,,,622600,303829,0,318771,-22001,296770,61345,235425,,,235425,-41332,,194093,234995,,430,193815,,278,3.30
3325,旭品,2016Q2,tpex,601608,511258,90350,,,90350,86470,,3880,1291,5171,6269,-1098,,,-1098,-35102,,-36200,-1098,,,-36200,,,-0.01
3332,幸康,2016Q2,tpex,561011,365327,195684,,,195684,137652,,58032,8560,66592,10877,55715,,,55715,-23237,,32478,55715,,,32478,,,1.16
3339,泰谷,2016Q2,tpex,456466,594815,-138349,,,-138349,54523,,-192872,-7423,-200295,0,-200295,,,-200295,-121,,-200416,-200295,,0,-200295,,-121,-0.73
3349,寶德,2016Q2,tpex,508908,397498,111410,,,111410,102524,,8886,1104,9990,2650,7340,,,7340,5,,7345,7340,,,7345,,,0.25
3354,律勝,2016Q2,tpex,197123,168374,28749,,,28749,54930,,-26181,-1647,-27828,-3595,-24233,,,-24233,-12598,,-36831,-24233,,,-36831,,,-0.29
3357,臺慶科,2016Q2,tpex,1409428,1031583,377845,,,377845,226582,,151263,6112,157375,33752,123623,,,123623,-28906,,94717,123623,,,94717,,,1.37
3360,尚立,2016Q2,tpex,5136987,4961592,175395,,,175395,124815,,50580,-15364,35216,9804,25412,,,25412,-1115,,24297,28343,,-2931,27228,,-2931,0.40
3362,先進光,2016Q2,tpex,635133,479822,155311,,,155311,131516,,23795,-20041,3754,922,2832,,,2832,-2742,,90,2832,,,90,,,0.03
3363,上詮,2016Q2,tpex,726048,626904,99144,,,99144,111763,,-12619,174804,162185,42739,119446,,,119446,-13913,,105533,117304,,2142,103391,,2142,1.53
3372,典範,2016Q2,tpex,890693,934022,-43329,,,-43329,69233,,-112562,-14688,-127250,0,-127250,,,-127250,,,-127250,,,,,,,-0.31
3373,熱映,2016Q2,tpex,482475,341713,140762,,,140762,86614,,54148,-4319,49829,6662,43167,,,43167,-12338,,30829,43167,,,30829,,,1.00
3374,精材,2016Q2,tpex,2069514,2129729,-60215,,,-60215,238191,49951,-248455,-11657,-260112,-42966,-217146,,,-217146,690,,-216456,,,,,,,-0.81
3379,彬台,2016Q2,tpex,314842,252352,62490,,,62490,95220,-134,-32864,903,-31961,-3425,-28536,,,-28536,-3716,,-32252,-28536,,,-32252,,,-0.75
3388,崇越電,2016Q2,tpex,3371941,2829845,542096,,,542096,368845,,173251,1364,174615,38995,135620,,,135620,-48346,,87274,128127,,7493,79867,,7407,2.07
3390,旭軟,2016Q2,tpex,288117,253946,34171,,,34171,52778,0,-18607,1901,-16706,170,-16876,0,,-16876,839,,-16037,-16876,,0,-16037,,0,-0.26
3402,漢科,2016Q2,tpex,1635552,1384383,251169,,,251169,132731,,118438,2723,121161,15590,105571,,,105571,-6086,,99485,105571,,,99485,,,1.45
3430,奇鈦科,2016Q2,tpex,387671,324708,62963,,,62963,52167,,10796,-3706,7090,2022,5068,,,5068,-1417,,3651,5068,,,3651,,,0.19
3434,哲固,2016Q2,tpex,335579,277565,58014,,,58014,46184,,11830,-2828,9002,2579,6423,,,6423,-62,,6361,6423,,,6361,,,0.28
3438,類比科,2016Q2,tpex,517664,435265,82399,,,82399,87722,,-5323,-615,-5938,-168,-5770,,,-5770,-112,,-5882,-5770,,,-5882,,,-0.15
3441,聯一光電,2016Q2,tpex,219530,191296,28234,,,28234,49737,,-21503,-7237,-28740,-1270,-27470,,,-27470,-19463,,-46933,-25421,,-2049,-42848,,-4085,-0.63
3444,利機,2016Q2,tpex,437841,353058,84783,,,84783,65102,,19681,4061,23742,3077,20665,,,20665,-2586,,18079,20665,,0,18079,,0,0.53
3455,由田,2016Q2,tpex,475115,254211,220904,,,220904,250472,,-29568,-31561,-61129,-2113,-59016,,,-59016,-1962,,-60978,-59016,,,-60978,,,-0.96
3465,進泰電子,2016Q2,tpex,74481,70180,4301,,,4301,33165,,-28864,-1114,-29978,830,-30808,,,-30808,132,,-30676,-30808,,,-30676,,0,-1.17
3466,德晉,2016Q2,tpex,891720,722003,169717,,,169717,175998,,-6281,5162,-1119,-4427,3308,,,3308,-23611,,-20303,3308,,,-20303,,,0.05
3479,安勤,2016Q2,tpex,2753302,2027628,725674,,,725674,459825,,265849,8954,274803,68145,206658,,,206658,-12050,,194608,208291,,-1633,199029,,-4421,3.05
3483,力致,2016Q2,tpex,1576472,1305882,270590,,,270590,250007,,20583,3195,23778,6865,16913,,,16913,-37767,,-20854,17589,,-676,-19834,,-1020,0.37
3484,崧騰,2016Q2,tpex,1607474,1224664,382810,,,382810,286496,,96314,-13858,82456,13056,69400,,,69400,-34495,,34905,69941,,-541,36285,,-1380,1.08
3485,敘豐,2016Q2,tpex,77632,76913,719,,,719,22354,,-21635,-1690,-23325,-4270,-19055,,,-19055,-5066,,-24121,-19055,,0,-24121,,0,-0.60
3489,森寶,2016Q2,tpex,487352,441530,45822,,,45822,16573,5150,34399,-5786,28613,8707,19906,,,19906,0,,19906,19906,,,19906,,,0.24
3490,單井,2016Q2,tpex,490895,407519,83376,,,83376,79475,,3901,118610,122511,46809,75702,,,75702,-3927,,71775,76930,0,-1228,73003,0,-1228,1.18
3491,昇達科,2016Q2,tpex,738052,494804,243248,,,243248,139181,,104067,5085,109152,17293,91859,0,,91859,-23305,,68554,88511,0,3348,75244,0,-6690,1.72
